"Tarih","Saat","Toplam (MWh)","Doðal Gaz","Barajlý","Linyit","Akarsu","Ýthal Kömür","Rüzgar","Güneþ","Fuel Oil","Jeotermal","Asfaltit Kömür","Taþ Kömür","Biyokütle","Nafta","LNG","Uluslararasý"
"25.05.2018","03:00","29.282,53","8.849,10","2.911,72","5.332,49","3.175,42","5.758,12","1.647,55","0,00","183,60","739,53","282,61","212,50","260,25","0,00","0,00","-70,36"
"25.05.2018","04:00","28.517,33","7.820,21","3.242,01","5.293,65","3.257,04","5.558,96","1.727,17","0,00","182,40","744,66","278,19","221,50","260,88","0,00","0,00","-69,34"
"25.05.2018","05:00","26.911,27","6.853,46","3.183,91","5.224,00","3.259,37","5.086,04","1.738,39","0,21","181,70","742,39","282,61","223,50","259,55","0,00","0,00","-123,86"
"25.05.2018","06:00","26.438,65","7.103,37","3.044,27","5.080,49","3.177,93","4.596,96","1.847,95","1,38","181,40","753,58","280,40","208,00","238,22","0,00","0,00","-75,30"
"25.05.2018","07:00","27.808,71","8.104,26","2.891,11","5.233,79","3.292,51","4.997,79","1.702,62","3,86","180,60","749,10","282,61","216,50","248,67","0,00","0,00","-94,71"
"25.05.2018","08:00","31.237,10","9.483,55","4.268,08","5.247,72","3.260,65","5.730,14","1.704,24","10,79","179,70","736,18","280,40","225,50","258,86","0,00","0,00","-148,71"
"25.05.2018","09:00","33.134,28","9.773,86","5.401,31","5.276,54","3.409,47","5.867,44","1.889,84","12,83","184,50","707,47","280,40","218,50","268,09","0,00","0,00","-155,97"
"25.05.2018","10:00","33.813,29","10.593,37","4.996,59","5.304,92","3.507,99","5.937,43","1.901,72","17,45","182,10","695,71","280,40","234,50","269,12","0,00","0,00","-108,01"
"25.05.2018","11:00","34.132,00","10.501,45","5.220,61","5.321,42","3.489,27","5.891,76","2.146,89","19,13","181,00","689,85","282,61","200,50","266,16","0,00","0,00","-78,65"
"25.05.2018","12:00","32.630,74","9.554,62","4.191,78","5.339,42","3.433,54","5.975,08","2.671,31","10,57","183,80","682,27","282,61","213,50","262,73","0,00","0,00","-170,49"
"25.05.2018","13:00","32.622,29","10.183,52","3.418,15","5.378,33","3.283,39","5.698,10","3.121,22","8,57","180,90","691,71","278,19","190,50","261,17","0,00","0,00","-71,46"
"25.05.2018","14:00","34.964,35","10.764,25","4.747,81","5.326,60","3.375,69","5.954,66","3.297,90","9,01","181,80","696,92","280,40","200,50","257,68","0,00","0,00","-128,87"
"25.05.2018","15:00","35.218,11","10.703,25","5.183,36","5.176,82","3.325,18","5.982,61","3.311,37","6,56","182,50","702,09","284,82","209,50","257,59","0,00","0,00","-107,54"
"25.05.2018","16:00","35.283,41","10.696,26","5.222,75","5.146,17","3.385,32","5.988,93","3.312,29","5,89","179,60","696,73","278,19","212,50","254,27","0,00","0,00","-95,49"
"25.05.2018","17:00","35.113,45","10.494,85","5.364,26","5.047,91","3.438,96","5.985,56","3.247,06","1,69","179,80","714,19","280,40","210,50","257,20","0,00","0,00","-108,93"
"25.05.2018","18:00","34.685,89","10.387,58","5.071,54","5.089,93","3.368,73","5.983,56","3.221,03","2,37","180,10","730,92","275,98","208,50","269,10","0,00","0,00","-103,45"
"25.05.2018","19:00","34.542,62","10.164,53","5.121,32","5.091,50","3.433,19","5.980,36","3.178,32","0,76","180,80","750,66","284,82","212,50","268,75","0,00","0,00","-124,89"
"25.05.2018","20:00","34.134,47","9.778,58","5.175,95","5.203,37","3.441,23","5.986,06","2.957,66","0,00","180,90","773,80","282,61","213,50","268,48","0,00","0,00","-127,67"
"25.05.2018","21:00","34.726,42","10.518,97","5.243,50","5.108,75","3.415,87","5.977,59","2.841,82","0,00","185,30","782,93","280,40","205,50","263,67","0,00","0,00","-97,88"
"25.05.2018","22:00","34.306,65","9.953,89","5.403,02","5.115,74","3.386,85","5.972,75","2.847,25","0,00","181,00","792,65","280,40","217,50","257,57","0,00","0,00","-101,97"
"25.05.2018","23:00","33.262,46","9.408,03","4.797,54","5.074,97","3.346,60","5.972,62","3.031,10","0,00","179,10","789,81","280,40","202,50","263,94","0,00","0,00","-84,15"
"26.05.2018","00:00","31.803,16","8.472,75","4.380,32","5.056,77","3.218,32","5.891,83","3.089,76","0,00","181,00","798,18","280,40","208,00","264,77","0,00","0,00","-38,94"
"26.05.2018","01:00","30.800,69","7.825,63","4.094,51","4.988,18","3.243,91","5.977,95","3.053,74","0,00","179,80","801,64","282,61","198,50","248,22","0,00","0,00","-94,00"
"26.05.2018","02:00","29.810,84","7.520,19","3.612,25","4.876,03","3.305,25","5.970,29","2.924,36","0,00","178,10","807,51","280,40","201,50","255,26","0,00","0,00","-120,30"
"26.05.2018","03:00","28.861,26","7.017,79","3.160,04","4.881,68","3.205,82","5.887,54","3.000,79","0,00","182,50","815,49","282,61","199,50","267,50","0,00","0,00","-40,00"
"26.05.2018","04:00","28.033,23","6.568,86","2.927,51","4.889,94","3.286,00","5.591,71","3.075,86","0,00","179,90","814,86","280,40","195,50","267,69","0,00","0,00","-45,00"
"26.05.2018","05:00","26.562,84","5.479,79","2.934,35","4.857,36","3.223,64","5.164,45","3.173,06","0,11","181,40","816,15","282,61","203,50","268,42","0,00","0,00","-22,00"
"26.05.2018","06:00","25.520,53","5.241,18","3.122,57","4.721,63","3.149,58","4.612,30","3.067,91","1,64","179,10","809,06","280,40","201,50","267,79","0,00","0,00","-134,13"
"26.05.2018","07:00","26.580,66","6.034,96","2.823,49","4.605,00","3.244,36","5.166,36","3.091,97","4,81","179,40","802,73","280,40","199,50","273,16","0,00","0,00","-125,48"
"26.05.2018","08:00","28.852,50","6.680,77","3.470,54","4.727,94","3.355,21","5.882,56","3.099,61","9,03","180,50","790,62","282,61","210,50","271,61","0,00","0,00","-109,00"
"26.05.2018","09:00","30.804,72","7.102,58","5.033,04","4.704,56","3.442,87","5.967,98","3.015,26","12,81","182,80","767,10","280,40","207,50","249,82","0,00","0,00","-162,00"
"26.05.2018","10:00","31.959,05","7.533,21","5.666,40","4.670,69","3.468,48","6.020,79","3.055,25","14,79","181,30","732,76","280,40","212,50","259,48","0,00","0,00","-137,00"
"26.05.2018","11:00","32.769,58","7.471,64","6.052,12","4.750,59","3.517,46","5.982,14","3.157,06","16,57","182,50","735,03","280,40","211,50","259,57","0,00","0,00","153,00"
"26.05.2018","12:00","32.143,24","7.279,20","5.505,19","4.777,11","3.500,54","5.978,51","3.303,26","16,96","180,20","723,86","282,61","216,50","260,30","0,00","0,00","119,00"
"26.05.2018","13:00","32.621,07","7.512,27","5.568,72","4.862,61","3.402,55","5.965,61","3.519,62","14,35","180,60","710,97","280,40","209,50","257,87","0,00","0,00","136,00"
"26.05.2018","14:00","33.069,04","7.698,20","5.405,74","4.884,64","3.376,09","5.952,65","3.878,63","11,35","181,70","702,18","278,19","193,50","263,17","0,00","0,00","243,00"
"26.05.2018","15:00","32.905,32","7.088,07","5.413,45","4.929,47","3.395,09","5.912,93","4.308,29","11,76","178,70","713,02","280,40","190,50","261,64","0,00","0,00","222,00"
"26.05.2018","16:00","32.855,99","7.118,39","5.487,05","4.932,84","3.450,30","5.917,56","4.395,94","7,74","181,90","702,50","282,61","193,50","264,66","0,00","0,00","-79,00"
"26.05.2018","17:00","32.613,67","7.803,95","4.911,19","4.833,58","3.427,73","5.925,24","4.229,82","3,14","180,10","687,78","278,19","179,50","252,45","0,00","0,00","-99,00"
"26.05.2018","18:00","33.030,09","8.074,77","5.378,35","4.713,02","3.482,12","5.928,86","4.013,71","1,02","180,10","689,24","282,61","191,00","244,29","0,00","0,00","-149,00"
"26.05.2018","19:00","33.454,91","7.885,43","6.077,13","4.701,15","3.568,45","5.930,77","3.836,70","0,31","181,60","706,74","282,61","190,50","264,52","0,00","0,00","-171,00"
"26.05.2018","20:00","32.651,46","7.879,64","5.303,69","4.826,79","3.515,55","5.927,97","3.731,52","0,00","181,40","735,80","284,82","196,50","265,90","0,00","0,00","-198,12"
"26.05.2018","21:00","33.254,14","8.091,56","5.684,94","4.860,86","3.490,38","5.931,40","3.669,92","0,00","180,60","745,04","278,19","196,50","263,79","0,00","0,00","-139,04"
"26.05.2018","22:00","32.717,00","7.245,86","5.964,98","4.906,53","3.447,65","5.925,74","3.734,68","0,00","185,10","750,80","282,61","186,50","275,03","0,00","0,00","-188,48"
"26.05.2018","23:00","31.415,34","7.069,20","4.946,94","4.914,76","3.404,68","5.913,74","3.628,44","0,00","186,10","769,26","278,19","197,50","273,02","0,00","0,00","-166,49"
"27.05.2018","00:00","29.950,84","5.741,61","5.093,01","4.859,67","3.170,51","5.917,99","3.552,34","0,00","181,90","789,64","282,61","200,50","271,06","0,00","0,00","-110,00"
"27.05.2018","01:00","28.986,80","5.316,36","4.677,75","4.874,93","3.174,04","5.848,93","3.461,80","0,00","180,10","798,52","282,61","192,50","271,26","0,00","0,00","-92,00"
"27.05.2018","02:00","28.430,18","5.019,44","4.191,91","4.917,41","3.137,74","5.829,55","3.480,04","0,00","183,10","798,95","282,61","192,50","272,93","0,00","0,00","124,00"
"27.05.2018","03:00","27.001,84","4.642,16","3.477,05","4.921,93","3.100,85","5.599,16","3.378,17","0,00","187,10","796,32","280,40","195,50","270,20","0,00","0,00","153,00"
"27.05.2018","04:00","26.160,36","3.590,88","4.026,05","4.886,28","3.276,50","5.029,99","3.504,54","0,00","161,80","800,88","280,40","185,50","273,54","0,00","0,00","144,00"
"27.05.2018","05:00","24.357,38","2.976,48","3.605,47","4.800,71","3.226,17","4.582,85","3.377,45","0,12","158,80","799,47","278,19","198,50","271,17","0,00","0,00","82,00"
"27.05.2018","06:00","23.130,37","2.720,30","3.518,41","4.749,03","3.096,83","4.356,44","3.105,17","1,71","159,30","802,66","282,61","194,50","256,27","0,00","0,00","-112,86"
"27.05.2018","07:00","22.457,94","2.730,24","3.203,67","4.651,54","3.106,17","4.342,05","3.053,05","5,01","161,70","792,58","278,19","189,50","241,45","0,00","0,00","-297,21"
"27.05.2018","08:00","22.817,61","2.765,84","3.119,98","4.656,12","3.089,86","4.361,02","3.076,68","8,67","160,30","780,71","282,61","182,50","243,43","0,00","0,00","89,89"
"27.05.2018","09:00","23.703,44","3.024,24","3.812,62","4.701,73","3.215,88","4.432,57","3.019,61","11,92","162,50","759,96","278,19","194,50","250,04","0,00","0,00","-160,32"
"27.05.2018","10:00","24.844,54","3.147,52","4.729,21","4.722,96","3.201,07","4.429,45","3.082,78","16,57","155,20","746,30","282,61","199,50","241,37","0,00","0,00","-110,00"
"27.05.2018","11:00","25.815,83","3.205,19","5.429,95","4.796,10","3.362,42","4.426,80","3.002,61","17,03","160,70","734,91","280,40","188,50","220,22","0,00","0,00","-9,00"
"27.05.2018","12:00","25.992,39","3.448,56","5.189,97","4.918,00","3.501,25","4.456,83","2.976,46","14,72","156,80","721,47","282,61","176,50","220,22","0,00","0,00","-71,00"
"27.05.2018","13:00","26.994,88","4.403,44","4.974,07","4.988,88","3.412,50","4.841,79","2.842,49","15,36","160,70","710,81","278,19","197,50","218,15","0,00","0,00","-49,00"
"27.05.2018","14:00","27.324,11","4.816,25","4.634,52","4.962,67","3.385,89","5.114,63","2.917,88","14,23","159,40","706,26","282,61","171,50","233,27","0,00","0,00","-75,00"
"27.05.2018","15:00","27.634,09","4.857,28","4.372,22","4.897,90","3.440,27","5.253,67","3.274,21","7,82","160,30","711,73","278,19","199,50","238,00","0,00","0,00","-57,00"
"27.05.2018","16:00","28.124,69","5.430,82","4.087,89","4.901,27","3.371,33","5.186,45","3.640,98","10,32","160,90","711,43","282,61","173,50","242,19","0,00","0,00","-75,00"
"27.05.2018","17:00","28.664,82","5.249,51","3.844,87","4.977,21","3.392,34","5.731,83","3.986,61","9,02","158,20","739,36","280,40","177,50","241,97","0,00","0,00","-124,00"
"27.05.2018","18:00","29.751,96","5.615,90","4.286,63","5.063,27","3.446,01","5.893,37","3.956,26","4,04","179,40","743,80","280,40","197,50","244,38","0,00","0,00","-159,00"
"27.05.2018","19:00","30.643,69","5.889,17","4.950,99","5.149,98","3.427,12","5.909,99","3.824,84","0,22","179,90","759,85","282,61","187,00","244,26","0,00","0,00","-162,24"
"27.05.2018","20:00","30.653,43","5.893,33","5.096,92","5.223,48","3.396,19","5.919,07","3.615,01","0,00","182,20","773,07","280,40","200,00","244,76","0,00","0,00","-171,00"
"27.05.2018","21:00","31.274,19","5.878,17","5.502,39","5.250,56","3.512,38","5.859,01","3.725,77","0,00","180,10","782,18","280,40","189,50","243,86","0,00","0,00","-130,13"
"27.05.2018","22:00","30.840,31","5.415,80","5.325,10","5.392,20","3.453,86","5.867,57","3.851,17","0,00","178,80","789,54","280,40","181,00","242,05","0,00","0,00","-137,18"
"27.05.2018","23:00","30.019,83","5.370,60","4.667,44","5.396,83","3.413,65","5.880,65","3.772,68","0,00","180,40","773,72","284,82","177,50","242,88","0,00","0,00","-141,34"
"28.05.2018","00:00","29.178,17","5.265,08","4.262,24","5.371,65","3.333,47","5.513,95","3.844,48","0,00","158,80","787,17","280,40","185,00","244,05","0,00","0,00","-68,12"
"28.05.2018","01:00","28.173,59","5.364,19","3.829,86","5.363,18","3.219,61","4.950,89","3.839,96","0,00","158,90","794,37","280,40","189,50","241,85","0,00","0,00","-59,12"
"28.05.2018","02:00","27.497,86","5.353,87","3.513,29","5.382,72","3.227,89","4.662,61","3.762,65","0,00","158,10","799,56","282,61","179,50","240,06","0,00","0,00","-65,00"
"28.05.2018","03:00","26.622,62","5.082,46","3.062,91","5.419,38","3.125,62","4.560,05","3.742,49","0,00","159,70","802,48","280,40","189,50","241,63","0,00","0,00","-44,00"
"28.05.2018","04:00","25.708,60","4.455,97","3.120,31","5.379,62","3.175,73","4.309,32","3.699,28","0,00","156,70","806,25","282,61","171,50","238,28","0,00","0,00","-86,97"
"28.05.2018","05:00","24.314,67","3.800,15","2.753,35","5.284,90","3.055,67","4.268,26","3.690,35","0,15","155,90","812,40","282,61","160,50","238,67","0,00","0,00","-188,24"
"28.05.2018","06:00","24.165,79","4.149,03","2.537,74","5.213,21","2.975,51","4.241,22","3.613,34","2,12","159,20","811,49","278,19","163,50","237,02","0,00","0,00","-215,78"
"28.05.2018","07:00","25.980,01","5.483,76","2.451,80","5.358,27","3.081,65","4.929,47","3.357,62","4,34","157,10","795,65","282,61","167,50","216,39","0,00","0,00","-306,15"
"28.05.2018","08:00","30.261,18","7.560,69","3.296,08","5.441,34","3.190,64","5.724,06","3.436,27","12,45","179,10","787,63","280,40","184,50","218,73","0,00","0,00","-50,71"
"28.05.2018","09:00","32.558,09","8.362,54","4.449,23","5.420,72","3.276,64","6.035,29","3.506,39","13,51","177,80","774,24","280,40","243,50","216,98","0,00","0,00","-199,15"
"28.05.2018","10:00","33.301,18","8.539,64","4.755,43","5.409,67","3.291,55","6.057,73","3.654,07","14,55","180,40","760,47","282,61","301,50","220,93","0,00","0,00","-167,37"
"28.05.2018","11:00","34.075,48","8.609,83","5.574,17","5.356,10","3.268,46","6.056,99","3.598,93","10,86","185,00","740,35","280,40","332,50","216,31","0,00","0,00","-154,42"
"28.05.2018","12:00","33.099,35","8.569,72","4.516,38","5.390,55","3.343,73","6.076,35","3.664,09","13,58","181,20","724,34","280,40","314,50","215,04","0,00","0,00","-190,53"
"28.05.2018","13:00","33.942,21","8.674,19","5.042,13","5.410,83","3.366,70","6.059,16","3.820,71","7,47","186,80","710,07","280,40","311,50","215,92","0,00","0,00","-143,67"
"28.05.2018","14:00","34.989,04","8.724,43","5.914,40","5.426,28","3.360,29","6.063,29","3.966,24","3,58","186,40","700,29","280,40","315,50","213,98","0,00","0,00","-166,04"
"28.05.2018","15:00","35.123,01","8.484,15","6.007,23","5.373,55","3.336,15","6.056,16","4.366,58","4,56","186,60","675,20","280,40","324,50","209,53","0,00","0,00","-181,60"
"28.05.2018","16:00","35.244,69","8.286,50","5.942,34","5.359,32","3.364,68","6.055,97","4.705,52","2,87","188,00","691,28","280,40","331,50","212,25","0,00","0,00","-175,94"
"28.05.2018","17:00","34.855,11","8.319,29","5.495,30","5.358,72","3.257,18","6.084,29","4.799,35","1,51","185,50","697,66","280,40","329,50","214,94","0,00","0,00","-168,53"
"28.05.2018","18:00","34.338,33","8.293,76","5.045,42","5.416,71","3.277,96","6.026,01","4.702,99","0,57","184,20","720,12","280,40","339,50","219,81","0,00","0,00","-169,12"
"28.05.2018","19:00","34.099,73","8.430,61","4.615,41","5.405,73","3.414,42","6.135,43","4.513,40","0,00","184,60","746,43","280,40","338,50","219,56","0,00","0,00","-184,76"
"28.05.2018","20:00","33.791,91","8.103,07","4.988,75","5.382,94","3.407,08","6.068,77","4.206,86","0,00","182,90","768,31","280,40","347,50","213,53","0,00","0,00","-158,20"
"28.05.2018","21:00","34.522,66","9.044,43","5.066,81","5.378,04","3.359,06","5.950,51","4.064,28","0,00","186,20","782,96","282,61","327,50","219,71","0,00","0,00","-139,45"
"28.05.2018","22:00","34.184,16","9.034,15","5.276,37","5.320,77","3.284,99","5.647,31","3.921,64","0,00","186,60","785,83","278,19","338,50","218,99","0,00","0,00","-109,18"
"28.05.2018","23:00","32.824,04","8.431,72","4.730,75","5.288,19","3.177,28","6.058,21","3.499,15","0,00","185,80","788,55","282,61","328,50","214,84","0,00","0,00","-161,56"
"29.05.2018","00:00","31.622,53","6.868,78","4.760,64","5.300,33","2.961,31","6.444,15","3.526,91","0,00","186,40","792,44","282,61","349,50","213,64","0,00","0,00","-64,18"
"29.05.2018","01:00","30.377,20","6.095,43","4.230,20","5.323,65","2.994,69","6.671,55","3.399,00","0,00","186,50","793,17","278,19","338,50","209,70","0,00","0,00","-143,38"
"29.05.2018","02:00","29.544,94","5.548,78","3.755,39","5.444,86","3.047,19","6.690,35","3.409,72","0,00","185,60","792,72","282,61","341,50","207,22","0,00","0,00","-161,00"
"29.05.2018","03:00","28.754,60","5.449,82","3.452,62","5.430,68","3.016,52","6.257,23","3.456,22","0,00","187,50","798,35","282,61","348,50","213,55","0,00","0,00","-139,00"
"29.05.2018","04:00","27.827,31","5.279,52","3.385,52","5.273,92","3.077,01","5.818,05","3.292,33","0,00","185,20","804,31","280,40","339,50","204,55","0,00","0,00","-113,00"
"29.05.2018","05:00","26.623,41","4.978,54","3.284,47","5.324,25","2.979,89","5.225,77","3.166,29","0,04","185,00","811,13","282,61","350,50","211,04","0,00","0,00","-176,12"
"29.05.2018","06:00","26.111,41","5.027,39","3.188,70","5.312,67","3.056,27","4.830,09","2.965,44","1,03","184,10","809,09","278,13","352,50","216,00","0,00","0,00","-110,00"
"29.05.2018","07:00","26.866,96","5.792,91","3.045,78","5.319,49","3.038,02","5.299,67","2.676,93","2,31","187,20","795,87","282,61","343,50","216,08","0,00","0,00","-133,41"
"29.05.2018","08:00","31.068,34","7.884,17","3.936,72","5.475,24","3.298,63","6.353,83","2.460,50","9,50","186,70","779,18","282,61","355,50","219,04","0,00","0,00","-173,28"
"29.05.2018","09:00","32.977,59","8.245,24","5.331,54","5.462,77","3.331,19","6.682,07","2.279,28","11,99","189,00","762,08","280,40","348,50","217,53","0,00","0,00","-164,00"
"29.05.2018","10:00","33.196,15","8.156,75","5.785,28","5.237,48","3.659,52","6.663,53","2.079,76","15,84","192,80","747,22","280,40","355,50","208,07","0,00","0,00","-186,00"
"29.05.2018","11:00","34.100,88","8.209,72","6.235,29","5.369,47","3.793,51","6.667,17","2.185,90","18,13","188,00","726,22","282,61","350,50","220,36","0,00","0,00","-146,00"
"29.05.2018","12:00","33.200,85","7.957,76","5.371,54","5.421,09","3.827,70","6.673,61","2.363,39","15,64","188,70","712,88","280,40","344,50","218,64","0,00","0,00","-175,00"
"29.05.2018","13:00","33.932,39","8.092,67","5.421,83","5.508,72","3.831,50","6.677,59","2.812,45","9,73","183,60","700,71","280,40","352,50","216,69","0,00","0,00","-156,00"
"29.05.2018","14:00","35.322,45","8.414,61","6.093,64","5.592,19","3.873,46","6.683,47","3.117,04","5,58","185,10","680,72","280,40","336,50","218,74","0,00","0,00","-159,00"
"29.05.2018","15:00","35.269,00","8.237,50","5.960,73","5.541,05","3.821,91","6.680,53","3.424,19","4,57","183,90","704,34","282,61","363,50","225,17","0,00","0,00","-161,00"
"29.05.2018","16:00","35.437,22","8.330,80","5.879,56","5.442,02","3.879,25","6.681,13","3.637,93","3,76","184,60","712,40","278,19","344,50","219,08","0,00","0,00","-156,00"
"29.05.2018","17:00","35.181,07","8.353,66","5.423,17","5.490,03","3.906,04","6.527,03","3.894,15","2,14","186,20","715,08","282,61","345,50","215,46","0,00","0,00","-160,00"
"29.05.2018","18:00","34.669,86","8.559,39","4.765,94","5.516,78","3.863,27","6.297,45","4.049,67","1,29","181,10","726,25","280,40","345,50","221,82","0,00","0,00","-139,00"
"29.05.2018","19:00","34.570,12","8.546,69","4.597,35","5.481,80","3.992,50","6.393,30","3.982,67","0,35","182,00","714,13","282,61","359,50","220,22","0,00","0,00","-183,00"
"29.05.2018","20:00","34.218,83","7.955,72","4.840,44","5.482,95","3.959,46","6.488,45","3.930,00","0,00","189,20","727,88","280,40","338,50","220,68","0,00","0,00","-194,85"
"29.05.2018","21:00","34.741,43","8.467,87","5.135,52","5.469,56","3.955,47","6.354,75","3.784,98","0,00","189,30","746,33","280,40","322,50","216,39","0,00","0,00","-181,64"
"29.05.2018","22:00","34.335,45","7.929,78","5.443,08","5.373,87","3.906,33","6.502,23","3.534,55","0,00","188,10","757,08","282,61","333,50","217,50","0,00","0,00","-133,18"
"29.05.2018","23:00","33.108,72","7.810,24","4.708,73","5.353,57","3.909,65","6.372,73","3.304,89","0,00","187,10","765,74","282,61","333,50","233,96","0,00","0,00","-154,00"
"30.05.2018","00:00","31.772,62","7.067,33","4.114,14","5.362,82","3.851,62","6.487,75","3.191,30","0,00","186,70","783,56","278,19","353,50","230,26","0,00","0,00","-134,55"
"30.05.2018","01:00","30.851,92","7.027,46","3.659,25","5.281,15","3.875,06","6.381,55","2.910,97","0,00","187,20","798,34","284,82","333,50","229,62","0,00","0,00","-117,00"
"30.05.2018","02:00","29.868,46","6.521,84","3.354,82","5.193,16","3.839,73","6.410,41","2.897,89","0,00","189,00","803,12","282,61","339,50","225,38","0,00","0,00","-189,00"
"30.05.2018","03:00","29.241,73","6.810,87","3.004,40","5.100,52","3.747,42","5.886,27","2.900,80","0,00","189,30","806,64","280,40","356,50","230,61","0,00","0,00","-72,00"
"30.05.2018","04:00","27.905,70","5.415,61","3.723,49","5.116,20","3.808,53","5.194,35","2.826,59","0,00","187,40","812,91","280,40","330,50","229,72","0,00","0,00","-20,00"
"30.05.2018","05:00","26.784,42","4.879,41","3.068,42","5.196,04","3.833,96","5.371,27","2.790,05","0,24","187,90","802,09","282,61","337,50","228,71","0,00","0,00","-193,78"
"30.05.2018","06:00","26.241,85","5.127,03","2.950,21","5.074,72","3.690,23","4.996,35","2.647,19","1,99","191,90","801,09","280,40","341,50","228,24","0,00","0,00","-89,00"
"30.05.2018","07:00","27.150,69","5.847,70","2.620,78","5.184,92","3.844,58","5.689,91","2.366,88","5,84","187,40","802,40","280,40","340,50","227,51","0,00","0,00","-248,13"
"30.05.2018","08:00","31.149,62","7.964,61","3.877,53","5.160,22","3.780,41","6.146,71","2.493,28","11,30","192,70","785,54","278,19","344,50","226,82","0,00","0,00","-112,19"
"30.05.2018","09:00","32.797,36","8.319,54","5.062,69","5.195,08","3.866,14","6.310,17","2.402,69","15,75","194,40","775,85","280,40","328,50","224,81","0,00","0,00","-178,66"
"30.05.2018","10:00","33.632,99","8.666,15","4.993,30","5.186,02","3.923,42","6.647,81","2.557,29","17,39","192,00","753,76","282,61","344,50","223,74","0,00","0,00","-155,00"
"30.05.2018","11:00","34.376,75","8.648,75","5.431,78","5.215,05","3.968,49","6.691,35","2.731,31","16,21","193,60","737,01","280,40","346,50","217,30","0,00","0,00","-101,00"
"30.05.2018","12:00","33.199,47","8.318,66","4.489,35","5.220,47","3.974,03","6.567,71","2.991,46","17,15","198,20","721,46","282,61","356,50","220,87","0,00","0,00","-159,00"
"30.05.2018","13:00","33.969,91","8.694,79","4.701,36","5.144,35","3.957,06","6.584,83","3.221,33","15,53","192,90","725,49","280,40","340,50","222,55","0,00","0,00","-111,18"
"30.05.2018","14:00","35.472,87","8.632,22","5.660,59","5.147,05","4.037,96","6.682,69","3.657,33","7,87","190,20","738,52","280,40","353,50","225,54","0,00","0,00","-141,00"
"30.05.2018","15:00","35.694,74","8.599,20","5.489,43","5.190,43","4.042,48","6.686,83","4.061,06","6,52","187,60","732,60","280,40","347,50","220,76","0,00","0,00","-150,07"
"30.05.2018","16:00","35.588,26","8.397,82","5.317,27","5.190,61","4.005,00","6.689,33","4.341,48","3,06","183,90","743,76","280,40","335,50","233,13","0,00","0,00","-133,00"
"30.05.2018","17:00","35.049,82","8.220,40","5.007,77","5.167,74","3.994,13","6.674,25","4.327,40","2,33","183,60","772,52","282,61","329,50","233,82","0,00","0,00","-146,25"
"30.05.2018","18:00","34.444,23","8.599,12","4.322,45","5.188,89","4.039,43","6.605,95","3.980,88","1,17","181,10","786,25","282,61","342,50","235,88","0,00","0,00","-122,00"
"30.05.2018","19:00","34.270,56","8.455,87","4.477,79","5.168,00","4.031,74","6.577,49","3.859,74","0,16","182,60","799,96","282,61","343,50","233,58","0,00","0,00","-142,48"
"30.05.2018","20:00","33.508,83","7.766,00","4.803,93","5.160,33","3.939,01","6.496,85","3.641,71","0,00","188,00","807,46","278,19","339,50","237,80","0,00","0,00","-149,95"
"30.05.2018","21:00","34.306,11","8.358,85","5.532,87","5.204,22","3.888,76","6.049,91","3.546,18","0,00","188,50","815,37","280,40","331,50","237,04","0,00","0,00","-127,49"
"30.05.2018","22:00","33.720,67","7.987,78","5.649,23","5.186,20","3.965,47","5.992,41","3.235,53","0,00","187,40","814,71","280,40","331,50","238,42","0,00","0,00","-148,38"
"30.05.2018","23:00","32.598,68","7.664,18","4.837,90","5.188,46","3.955,08","6.127,05","3.120,42","0,00","186,00","819,82","280,40","329,50","234,93","0,00","0,00","-145,06"
"31.05.2018","00:00","31.300,31","6.070,12","5.523,36","5.066,19","3.853,49","6.098,54","2.948,57","0,00","186,80","817,36","278,19","356,50","229,39","0,00","0,00","-128,20"
"31.05.2018","01:00","30.218,67","4.925,33","5.161,47","5.150,24","3.870,63","6.575,41","2.877,33","0,00","190,50","821,33","282,61","329,50","226,50","0,00","0,00","-192,18"
"31.05.2018","02:00","29.531,03","4.766,74","4.783,62","5.157,78","3.853,42","6.516,11","2.790,85","0,00","182,90","820,77","282,61","344,50","224,22","0,00","0,00","-192,49"
"31.05.2018","03:00","28.650,17","4.665,72","4.390,86","5.224,37","3.793,78","6.230,95","2.662,43","0,00","191,10","822,04","280,40","347,50","229,82","0,00","0,00","-188,80"
"31.05.2018","04:00","27.868,38","4.481,76","4.216,65","5.140,70","3.847,10","5.800,35","2.723,99","0,00","188,30","821,72","282,61","333,50","229,97","0,00","0,00","-198,27"
"31.05.2018","05:00","26.506,47","4.322,04","3.556,44","5.174,95","3.762,33","5.304,59","2.736,67","0,32","187,00","818,92","280,40","332,50","230,31","0,00","0,00","-200,00"
"31.05.2018","06:00","25.920,41","4.442,57","3.165,02","5.192,71","3.705,87","5.016,80","2.698,65","1,59","189,00","804,24","280,40","345,00","237,56","0,00","0,00","-159,00"
"31.05.2018","07:00","26.900,05","5.303,73","3.263,79","5.201,32","3.649,76","5.366,20","2.492,16","5,48","186,30","800,65","282,61","342,50","236,08","0,00","0,00","-230,53"
"31.05.2018","08:00","30.578,47","7.116,32","4.109,50","5.349,58","3.806,76","6.090,90","2.437,95","12,60","190,50","799,23","278,19","339,50","233,87","0,00","0,00","-186,43"
