"Tarih","Saat","Toplam (MWh)","Doðal Gaz","Barajlý","Linyit","Akarsu","Ýthal Kömür","Rüzgar","Güneþ","Fuel Oil","Jeotermal","Asfaltit Kömür","Taþ Kömür","Biyokütle","Nafta","LNG","Uluslararasý"
"13.01.2020","07:00","32.144,49","10.060,87","2.904,78","4.250,12","1.689,15","8.724,20","2.440,73","0,57","39,10","1.152,87","220,79","297,32","430,59","0,00","0,00","-66,60"
"13.01.2020","08:00","37.480,19","11.787,25","6.835,49","4.270,81","1.847,15","8.730,35","2.202,47","4,36","38,90","1.151,88","216,38","292,62","428,71","0,00","0,00","-326,18"
"13.01.2020","09:00","39.969,58","12.162,13","9.216,32","4.157,20","1.945,17","8.738,93","1.978,24","18,18","40,20","1.153,02","218,15","280,28","431,32","0,00","0,00","-369,56"
"13.01.2020","10:00","39.768,82","12.574,53","8.985,50","4.105,40","1.869,33","8.728,94","1.697,85","44,57","39,30","1.148,97","216,38","278,89","413,93","0,00","0,00","-334,77"
"13.01.2020","11:00","39.513,65","12.930,65","8.585,27","4.025,98","1.964,69","8.728,70","1.432,27","69,82","39,00","1.134,74","216,38","276,69","430,26","0,00","0,00","-320,80"
"13.01.2020","12:00","37.439,01","12.475,10","7.220,57","4.037,40","1.849,34","8.754,19","1.267,04","66,29","38,20","1.126,31","218,59","281,93","405,38","0,00","0,00","-301,33"
"13.01.2020","13:00","37.423,56","12.409,93","7.346,93","4.106,32","1.773,43","8.740,08","1.197,60","63,73","38,60","1.118,22","216,38","284,43","409,80","0,00","0,00","-281,89"
"13.01.2020","14:00","37.875,36","12.295,04","7.911,54","4.123,87","1.794,42","8.740,95","1.210,33","51,29","38,50","1.102,20","214,17","293,42","389,80","0,00","0,00","-290,17"
"13.01.2020","15:00","38.429,32","12.412,74","8.183,70","4.098,47","1.884,70","8.744,82","1.287,49","37,75","37,90","1.106,18","216,38","286,41","409,78","0,00","0,00","-277,00"
"13.01.2020","16:00","39.402,64","12.212,94","9.399,12","4.081,37","1.862,72","8.746,20","1.318,27","25,23","37,90","1.103,76","218,59","298,64","406,71","0,00","0,00","-308,81"
"13.01.2020","17:00","40.990,63","12.470,69","10.600,46","4.051,06","1.890,69","8.744,42","1.490,32","3,04","38,00","1.114,72","214,17","270,95","373,54","0,00","0,00","-271,43"
"13.01.2020","18:00","41.516,87","13.050,02","10.308,10","4.155,49","1.957,61","8.749,51","1.498,26","0,05","38,00","1.128,26","216,38","278,16","416,55","0,00","0,00","-279,52"
"13.01.2020","19:00","40.393,40","12.832,94","9.287,91","4.227,12","2.090,83","8.749,05","1.422,42","0,00","38,10","1.135,92","216,38","280,03","421,93","0,00","0,00","-309,23"
"13.01.2020","20:00","39.274,98","12.982,62","8.161,82","4.272,31","2.080,94","8.740,15","1.243,67","0,00","38,00","1.137,55","218,59","273,73","400,45","0,00","0,00","-274,85"
"13.01.2020","21:00","38.324,21","13.167,95","7.295,87","4.309,73","1.983,60","8.742,57","1.014,04","0,00","38,30","1.133,97","216,38","287,38","395,86","0,00","0,00","-261,44"
"13.01.2020","22:00","37.202,46","12.713,97","6.922,31","4.327,33","1.923,49","8.741,87","808,33","0,00","38,30","1.141,97","218,58","264,81","399,42","0,00","0,00","-297,92"
"13.01.2020","23:00","35.863,44","12.555,67","5.761,56","4.305,14","1.763,67","8.745,49","666,60","0,00","38,50","1.140,46","216,38","271,08","398,89","0,00","0,00","0,00"
"14.01.2020","00:00","33.291,86","11.425,59","4.902,06","4.317,02","1.553,42","8.743,28","575,45","0,00","38,30","1.149,86","216,38","267,77","395,75","0,00","0,00","-293,02"
"14.01.2020","01:00","31.429,60","11.080,17","3.467,62","4.273,62","1.559,63","8.731,72","466,25","0,00","38,50","1.158,37","216,38","266,86","397,79","0,00","0,00","-227,31"
"14.01.2020","02:00","30.203,93","11.100,66","2.358,09","4.289,94","1.473,66","8.723,26","424,07","0,00","37,80","1.160,17","218,59","265,17","387,42","0,00","0,00","-234,90"
"14.01.2020","03:00","29.485,11","10.834,26","2.055,89","4.278,55","1.386,11","8.735,29","378,37","0,00","37,60","1.162,84","218,58","259,03","379,79","0,00","0,00","-241,20"
"14.01.2020","04:00","29.465,64","10.565,39","2.329,20","4.310,78","1.329,89","8.736,59","384,37","0,00","34,60","1.153,84","218,58","253,70","385,96","0,00","0,00","-237,26"
"14.01.2020","05:00","29.726,46","10.383,80","2.504,35","4.302,41","1.470,61","8.742,16","436,84","0,00","37,90","1.155,84","220,79","266,24","393,98","0,00","0,00","-188,46"
"14.01.2020","06:00","31.035,90","11.332,03","2.697,17","4.273,53","1.547,96","8.717,94","481,47","0,00","37,40","1.156,89","218,59","273,78","395,80","0,00","0,00","-96,66"
"14.01.2020","07:00","33.810,83","12.199,21","4.593,66","4.223,63","1.673,64","8.670,94","540,25","0,20","38,30","1.160,83","218,59","262,42","397,14","0,00","0,00","-167,98"
"14.01.2020","08:00","38.367,35","13.522,41","7.843,13","4.179,49","1.730,81","8.690,74","596,17","13,56","38,10","1.158,79","218,58","257,05","386,18","0,00","0,00","-267,66"
"14.01.2020","09:00","40.334,55","13.294,09","9.727,32","4.328,10","1.877,71","8.686,81","651,95","52,40","39,20","1.155,36","216,38","248,73","386,27","0,00","0,00","-329,77"
"14.01.2020","10:00","39.732,61","12.934,62","9.376,53","4.384,83","1.876,79","8.711,62","658,24","90,64","38,90","1.131,42","218,59","252,21","399,27","0,00","0,00","-341,05"
"14.01.2020","11:00","39.575,02","12.842,18","9.389,37","4.288,49","1.884,40","8.712,31","620,74","103,18","39,30","1.119,50","218,58","267,57","373,58","0,00","0,00","-284,18"
"14.01.2020","12:00","37.391,56","12.699,84","7.524,73","4.316,06","1.755,61","8.695,66","563,48","101,60","38,60","1.110,16","214,17","254,34","393,90","0,00","0,00","-276,59"
"14.01.2020","13:00","37.329,69","12.958,72","7.307,38","4.295,44","1.653,92","8.707,54","559,48","110,22","38,60","1.107,93","216,38","253,29","393,87","0,00","0,00","-273,08"
"14.01.2020","14:00","37.916,60","12.653,38","8.123,16","4.318,03","1.733,37","8.722,50","518,09","106,10","37,70","1.121,40","216,38","258,49","394,30","0,00","0,00","-286,30"
"14.01.2020","15:00","38.242,61","12.747,74","8.427,75","4.326,42","1.798,71","8.717,74","406,81","76,71","38,50","1.121,82","218,59","255,77","401,56","0,00","0,00","-295,51"
"14.01.2020","16:00","39.546,55","13.121,38","9.368,03","4.305,10","1.937,90","8.718,27","318,11","44,39","38,20","1.119,71","214,17","237,52","405,07","0,00","0,00","-281,30"
"14.01.2020","17:00","41.125,13","13.289,58","10.752,16","4.289,45","2.022,53","8.698,79","298,85","4,41","38,50","1.124,28","216,38","237,50","409,40","0,00","0,00","-256,70"
"14.01.2020","18:00","41.570,56","13.313,73","11.172,91","4.295,43","1.992,17","8.716,02","333,16","0,03","38,20","1.135,31","214,17","247,27","401,01","0,00","0,00","-288,85"
"14.01.2020","19:00","40.568,74","13.405,97","10.029,85","4.317,85","1.963,82","8.731,49","329,75","0,00","35,20","1.140,07","214,17","248,58","406,50","0,00","0,00","-254,51"
"14.01.2020","20:00","39.487,35","13.218,17","9.166,05","4.331,84","1.952,39","8.736,63","322,87","0,00","35,70","1.144,43","214,17","254,75","404,12","0,00","0,00","-293,77"
"14.01.2020","21:00","38.503,52","12.967,76","8.460,39","4.370,34","1.848,02","8.744,74","336,87","0,00","35,80","1.148,61","211,96","259,88","410,18","0,00","0,00","-291,03"
"14.01.2020","22:00","37.219,79","13.191,21","7.152,70","4.372,65","1.800,15","8.752,63","310,70","0,00","35,60","1.143,56","94,94","250,90","410,76","0,00","0,00","-296,01"
"14.01.2020","23:00","35.919,23","12.914,14","5.760,14","4.410,19","1.761,69","8.748,54","374,94","0,00","36,60","1.140,37","94,94","262,91","414,77","0,00","0,00","0,00"
"15.01.2020","00:00","33.210,43","12.436,15","4.124,71","4.326,36","1.573,63","8.671,12","466,66","0,00","35,90","1.147,23","94,94","250,00","407,77","0,00","0,00","-324,04"
"15.01.2020","01:00","31.564,54","12.367,42","2.493,88","4.281,99","1.529,79","8.627,07","607,41","0,00","36,50","1.155,57","94,94","256,26","397,92","0,00","0,00","-284,21"
"15.01.2020","02:00","30.329,90","11.947,83","1.814,69","4.204,31","1.405,63","8.623,16","743,93","0,00","36,70","1.157,24","97,15","269,31","393,95","0,00","0,00","-364,00"
"15.01.2020","03:00","29.648,25","11.230,79","1.841,04","4.172,94","1.329,21","8.624,49","826,99","0,00","36,30","1.159,25","112,60","268,81","377,92","0,00","0,00","-332,09"
"15.01.2020","04:00","29.450,15","10.954,89","1.809,53","4.207,58","1.331,71","8.624,39","799,22","0,00","36,80","1.148,73","141,30","273,15","394,64","0,00","0,00","-271,79"
"15.01.2020","05:00","29.784,79","11.066,81","1.799,31","4.284,66","1.380,75","8.632,22","853,02","0,00","37,00","1.149,74","167,80","282,94","400,54","0,00","0,00","-270,00"
"15.01.2020","06:00","30.995,43","11.552,95","2.283,09","4.296,25","1.376,52","8.614,93","1.014,60","0,04","37,60","1.151,79","181,05","289,84","403,26","0,00","0,00","-206,49"
"15.01.2020","07:00","33.663,31","12.155,24","4.161,41","4.258,09","1.422,71","8.642,16","1.204,00","0,39","36,90","1.155,21","187,67","270,89","398,51","0,00","0,00","-229,87"
"15.01.2020","08:00","38.357,49","12.999,36","7.784,75","4.182,28","1.595,87","8.640,79","1.355,62","16,73","38,80","1.153,29","220,79","281,69","407,51","0,00","0,00","-319,99"
"15.01.2020","09:00","40.241,92","13.265,62","9.190,30","4.175,34","1.751,72","8.647,22","1.430,20","53,00","38,20","1.147,83","245,08","270,25","392,44","0,00","0,00","-365,28"
"15.01.2020","10:00","39.685,21","13.045,53","8.931,61","4.217,50","1.699,85","8.631,35","1.313,36","92,47","38,70","1.143,63","260,54","251,25","397,60","0,00","0,00","-338,18"
"15.01.2020","11:00","39.460,38","12.907,11","8.758,57","4.234,62","1.760,25","8.646,83","1.265,95","115,46","38,20","1.136,41","269,36","265,29","406,57","0,00","0,00","-344,24"
"15.01.2020","12:00","37.453,53","12.695,21","7.094,47","4.106,50","1.592,27","8.644,54","1.391,18","124,70","38,20","1.126,18","275,98","260,82","415,49","0,00","0,00","-312,01"
"15.01.2020","13:00","37.535,60","12.880,73","6.801,08","4.062,72","1.632,57","8.646,81","1.564,02","123,55","38,50","1.117,52","284,83","268,90","408,72","0,00","0,00","-294,35"
"15.01.2020","14:00","38.038,53","12.786,71","7.111,99","4.139,57","1.613,42","8.644,08","1.807,73","104,89","38,50","1.109,46","289,24","273,12","401,31","0,00","0,00","-281,49"
"15.01.2020","15:00","38.257,89","12.653,00","7.068,08","4.139,25","1.703,53","8.641,73","2.167,92","78,78","38,40","1.100,85","293,66","265,01","416,22","0,00","0,00","-308,54"
"15.01.2020","16:00","39.468,57","12.769,21","7.839,63","4.138,21","1.745,51","8.655,39","2.468,96","30,86","37,50","1.106,07","304,70","267,43","399,58","0,00","0,00","-294,48"
"15.01.2020","17:00","41.039,69","12.663,38","9.125,14","4.135,41","1.805,61","8.651,89","2.849,04","3,79","38,40","1.111,21","306,91","266,53","392,29","0,00","0,00","-309,91"
"15.01.2020","18:00","41.457,23","12.724,92","8.945,31","4.154,87","1.769,84","8.643,53","3.398,01","0,03","38,00","1.122,71","311,32","265,33","401,92","0,00","0,00","-318,56"
"15.01.2020","19:00","40.357,42","12.513,23","7.522,46","4.158,11","1.827,01","8.650,22","3.827,46","0,00","37,80","1.132,62","320,15","252,02","408,13","0,00","0,00","-291,79"
"15.01.2020","20:00","39.382,78","12.698,06","6.370,02","4.122,18","1.739,05","8.647,91","3.916,81","0,00","38,30","1.137,77","328,17","266,50","406,73","0,00","0,00","-288,72"
"15.01.2020","21:00","38.360,53","12.666,00","5.353,34","4.130,95","1.691,80","8.650,17","3.968,51","0,00","37,70","1.137,10","342,23","250,74","413,18","0,00","0,00","-281,19"
"15.01.2020","22:00","37.139,73","12.513,29","4.422,85","4.146,25","1.633,24","8.651,46","3.856,23","0,00","38,30","1.133,01","337,81","272,85","416,22","0,00","0,00","-281,78"
"15.01.2020","23:00","36.014,12","11.896,90","3.645,74","4.157,93","1.661,92","8.647,39","3.788,12","0,00","37,40","1.136,67","346,64","279,54","415,87","0,00","0,00","0,00"
"16.01.2020","00:00","33.445,22","10.546,52","2.910,34","4.157,41","1.531,14","8.626,37","3.774,10","0,00","38,10","1.144,45","346,65","273,41","414,00","0,00","0,00","-317,27"
"16.01.2020","01:00","31.858,72","10.136,65","1.715,86","4.169,56","1.411,56","8.618,92","3.851,85","0,00","37,60","1.155,71","340,02","274,31","425,32","0,00","0,00","-278,64"
"16.01.2020","02:00","30.584,84","8.773,56","1.480,48","4.185,34","1.391,14","8.618,99","4.154,59","0,00","36,40","1.155,07","346,65","271,16","423,66","0,00","0,00","-252,20"
"16.01.2020","03:00","29.790,23","7.974,46","1.540,10","4.153,93","1.339,04","8.623,65","4.297,14","0,00","35,90","1.156,65","344,44","266,52","423,35","0,00","0,00","-364,95"
"16.01.2020","04:00","28.955,23","7.255,46","1.335,10","4.125,11","1.322,27","8.629,74","4.376,97","0,00","37,80","1.143,85","342,23","265,03","424,32","0,00","0,00","-302,65"
"16.01.2020","05:00","29.819,56","7.973,65","1.368,76","4.140,84","1.282,83","8.622,87","4.490,09","0,00","38,20","1.131,18","344,44","255,60","422,37","0,00","0,00","-251,27"
"16.01.2020","06:00","30.977,76","8.700,94","1.504,71","4.147,56","1.259,11","8.625,64","4.530,91","0,00","38,10","1.154,15","342,23","268,62","425,64","0,00","0,00","-19,85"
"16.01.2020","07:00","33.585,75","10.062,87","2.887,29","4.131,99","1.345,93","8.641,12","4.561,95","0,50","38,60","1.143,71","346,64","270,41","425,52","0,00","0,00","-270,78"
"16.01.2020","08:00","38.210,25","11.275,85","6.225,36","4.113,81","1.436,00","8.649,05","4.635,55","11,72","38,30","1.143,38","340,02","265,33","424,81","0,00","0,00","-348,93"
"16.01.2020","09:00","40.506,24","11.638,90","7.839,06","4.062,23","1.641,72","8.641,31","4.776,57","38,16","39,30","1.145,13","342,23","258,63","422,18","0,00","0,00","-339,18"
"16.01.2020","10:00","40.049,46","11.436,84","7.421,40","4.133,08","1.772,79","8.639,77","4.717,75","57,51","38,70","1.134,35","342,23","261,42","423,52","0,00","0,00","-329,90"
"16.01.2020","11:00","39.924,93","11.640,38","7.135,07","4.075,01","1.779,11","8.647,33","4.646,99","72,78","39,10","1.124,78","344,44","272,26","417,60","0,00","0,00","-269,92"
"16.01.2020","12:00","38.039,87","11.440,64","5.453,06","4.084,29","1.741,40","8.645,41","4.638,09","80,52","38,80","1.115,58","342,23","269,17","410,66","0,00","0,00","-219,98"
"16.01.2020","13:00","38.173,45","11.654,38","5.312,45","4.083,50","1.688,93","8.648,68","4.798,33","73,72","38,90","1.108,71","342,23","266,31","419,55","0,00","0,00","-262,24"
"16.01.2020","14:00","38.669,37","11.663,34","5.567,29","4.137,31","1.732,37","8.640,52","4.987,33","60,37","38,80","1.081,52","342,23","267,35","422,22","0,00","0,00","-271,28"
"16.01.2020","15:00","38.883,53","11.619,38","5.757,87","4.090,77","1.676,72","8.636,87","5.198,37","42,04","38,10","1.081,92","340,02","266,82","412,96","0,00","0,00","-278,31"
"16.01.2020","16:00","40.102,16","11.733,02","6.732,84","4.006,03","1.652,21","8.645,45","5.448,12","19,16","38,50","1.097,39","340,02","264,12","416,03","0,00","0,00","-290,73"
"16.01.2020","17:00","41.544,16","11.674,16","7.901,52","3.994,67","1.861,28","8.641,94","5.604,78","2,55","38,80","1.088,36","340,02","263,55","424,60","0,00","0,00","-292,07"
"16.01.2020","18:00","41.741,31","11.384,96","8.028,80","4.013,81","1.925,32","8.643,18","5.858,11","0,06","38,60","1.113,08","337,81","261,41","420,11","0,00","0,00","-283,94"
"16.01.2020","19:00","40.713,48","11.446,89","6.913,35","4.005,55","1.928,98","8.653,67","5.828,40","0,00","39,20","1.118,16","342,23","266,91","428,90","0,00","0,00","-258,76"
"16.01.2020","20:00","39.534,51","11.360,91","5.808,79","3.976,71","1.925,63","8.652,88","5.850,45","0,00","39,40","1.126,13","340,02","258,57","428,00","0,00","0,00","-232,98"
"16.01.2020","21:00","38.484,22","11.382,28","4.810,75","3.997,53","1.957,72","8.641,63","5.768,39","0,00","39,50","1.126,91","342,23","261,81","429,04","0,00","0,00","-273,57"
"16.01.2020","22:00","37.498,03","11.343,11","4.155,99","3.967,60","1.825,12","8.638,07","5.676,56","0,00","39,00","1.130,16","324,56","263,77","427,78","0,00","0,00","-293,69"
"16.01.2020","23:00","36.270,85","10.507,45","3.560,93","3.935,35","1.759,27","8.649,90","5.697,39","0,00","40,20","1.130,97","298,07","264,69","426,63","0,00","0,00","0,00"
"17.01.2020","00:00","33.615,60","8.397,99","3.545,02","3.920,34","1.616,21","8.602,67","5.756,02","0,00","39,40","1.135,15","295,86","256,58","417,11","0,00","0,00","-366,75"
"17.01.2020","01:00","31.553,43","7.327,25","2.661,87","3.903,53","1.505,97","8.546,86","5.688,56","0,00","38,80","1.138,75","302,48","266,53","419,95","0,00","0,00","-247,12"
"17.01.2020","02:00","30.378,55","6.809,45","1.901,99","3.883,10","1.405,35","8.543,89","5.659,15","0,00","36,30","1.143,16","335,61","265,36","418,93","0,00","0,00","-23,74"
"17.01.2020","03:00","29.537,34","6.389,41","1.750,41","3.920,95","1.334,91","8.597,17","5.606,69","0,00","35,90","1.144,31","341,38","253,76","419,86","0,00","0,00","-257,41"
"17.01.2020","04:00","29.488,84","6.338,25","1.564,42","4.030,00","1.236,56","8.603,76","5.638,24","0,00","36,30","1.142,48","340,02","251,76","424,50","0,00","0,00","-117,45"
"17.01.2020","05:00","29.741,30","6.469,34","1.576,13","4.053,56","1.258,54","8.600,56","5.645,19","0,00","36,00","1.145,41","342,23","257,12","423,67","0,00","0,00","-66,45"
"17.01.2020","06:00","30.936,28","7.530,64","1.826,80","4.113,49","1.256,10","8.513,96","5.532,74","0,00","37,00","1.141,19","340,02","256,17","427,91","0,00","0,00","-39,74"
"17.01.2020","07:00","33.378,06","9.483,42","2.120,31","4.032,37","1.408,08","8.593,03","5.561,49","0,13","39,90","1.143,44","342,23","265,27","428,58","0,00","0,00","-40,19"
"17.01.2020","08:00","38.401,69","10.420,42","6.155,71","4.107,04","1.593,68","8.626,89","5.581,54","2,62","39,60","1.144,09","342,23","267,32","426,99","0,00","0,00","-306,44"
"17.01.2020","09:00","41.021,59","10.887,39","8.343,81","4.143,76","1.662,07","8.620,85","5.457,02","9,71","40,00","1.135,79","342,23","259,52","427,72","0,00","0,00","-308,28"
"17.01.2020","10:00","41.164,51","10.944,03","8.674,07","3.929,16","1.732,83","8.621,02","5.330,43","19,35","39,70","1.137,64","344,44","260,03","423,04","0,00","0,00","-291,23"
"17.01.2020","11:00","41.738,77","10.859,24","9.010,02","4.174,78","1.888,51","8.620,23","5.277,03","29,70","38,90","1.131,50","342,23","258,98","420,98","0,00","0,00","-313,33"
"17.01.2020","12:00","40.080,07","10.694,24","7.560,89","4.194,23","1.743,13","8.611,68","5.332,59","36,63","38,90","1.126,26","342,23","260,22","429,92","0,00","0,00","-290,85"
"17.01.2020","13:00","38.700,12","10.772,85","6.115,05","4.212,47","1.657,49","8.620,19","5.406,44","33,74","38,00","1.122,10","342,23","253,65","417,58","0,00","0,00","-291,67"
"17.01.2020","14:00","40.302,27","10.875,32","7.551,96","4.200,20","1.691,19","8.660,37","5.359,78","29,60","36,80","1.120,63","344,44","250,15","427,69","0,00","0,00","-245,86"
"17.01.2020","15:00","40.517,43","10.846,15","7.826,59","4.184,58","1.714,39","8.664,25","5.348,82","26,22","37,20","1.119,55","342,23","257,20","431,52","0,00","0,00","-281,27"
"17.01.2020","16:00","40.975,57","10.788,63","8.289,00","4.197,49","1.761,20","8.689,78","5.364,90","13,53","37,00","1.106,96","340,02","260,63","425,66","0,00","0,00","-299,23"
"17.01.2020","17:00","41.465,22","10.810,34","8.930,52","3.954,20","1.789,34","8.684,25","5.402,31","1,59","36,70","1.117,15","342,23","255,60","430,71","0,00","0,00","-289,72"
"17.01.2020","18:00","41.256,11","10.532,18","8.895,90","3.961,91","1.890,53","8.696,14","5.395,54","0,10","36,80","1.129,17","340,02","256,41","421,53","0,00","0,00","-300,12"
"17.01.2020","19:00","40.270,20","10.427,71","7.754,51","4.240,24","1.755,27","8.717,06","5.497,38","0,00","37,10","1.129,49","342,23","261,00","417,25","0,00","0,00","-309,04"
"17.01.2020","20:00","39.144,53","10.111,13","7.020,54","4.218,82","1.797,72","8.733,79","5.338,96","0,00","37,10","1.129,90","342,23","263,32","415,90","0,00","0,00","-264,88"
"17.01.2020","21:00","38.277,33","10.306,92","6.217,33","4.200,13","1.742,91","8.751,59","5.146,95","0,00","36,20","1.134,05","339,17","257,40","413,42","0,00","0,00","-268,74"
"17.01.2020","22:00","37.141,11","10.274,49","5.449,15","4.153,59","1.626,47","8.765,79","4.981,26","0,00","36,10","1.134,59","337,81","259,99","414,72","0,00","0,00","-292,85"
"17.01.2020","23:00","36.036,11","9.922,57","4.675,83","4.072,97","1.521,28","8.773,39","4.879,43","0,00","35,90","1.134,18","335,60","263,11","421,85","0,00","0,00","0,00"
"18.01.2020","00:00","33.561,78","8.928,55","3.934,58","4.168,49","1.252,70","8.745,84","4.658,94","0,00","35,50","1.137,78","340,02","252,43","409,10","0,00","0,00","-302,15"
"18.01.2020","01:00","31.840,54","8.563,68","2.289,38","4.181,04","1.227,36","8.753,82","4.761,54","0,00","35,40","1.144,11","342,23","267,18","417,04","0,00","0,00","-142,24"
"18.01.2020","02:00","30.497,55","8.456,96","1.302,93","4.167,24","1.155,01","8.749,60","4.623,52","0,00","34,50","1.154,77","344,44","279,00","406,03","0,00","0,00","-176,45"
"18.01.2020","03:00","29.544,59","7.907,06","1.149,71","4.216,60","1.070,87","8.755,47","4.489,05","0,00","32,30","1.159,65","344,44","264,60","414,68","0,00","0,00","-259,84"
"18.01.2020","04:00","29.278,17","7.616,71","1.211,03","4.204,34","997,95","8.734,42","4.490,56","0,00","32,30","1.156,68","340,02","265,15","415,37","0,00","0,00","-186,36"
"18.01.2020","05:00","29.310,84","7.538,15","1.218,53","4.213,61","1.042,51","8.722,53","4.501,54","0,00","32,50","1.159,84","342,23","262,37","415,57","0,00","0,00","-138,54"
"18.01.2020","06:00","29.953,99","7.970,61","1.163,10","4.178,77","1.069,67","8.740,36","4.561,29","0,00","35,70","1.157,60","344,44","262,01","417,44","0,00","0,00","53,00"
"18.01.2020","07:00","31.430,92","9.053,58","1.336,90","4.191,87","1.091,71","8.783,54","4.625,40","0,16","35,50","1.151,01","342,23","269,48","420,75","0,00","0,00","128,79"
"18.01.2020","08:00","34.271,03","10.329,39","2.914,01","4.199,12","1.280,81","8.790,08","4.559,90","3,96","35,90","1.146,94","342,23","271,16","418,34","0,00","0,00","-20,81"
"18.01.2020","09:00","36.827,28","10.541,14","5.536,50","4.228,65","1.463,12","8.775,49","4.348,55","14,65","36,50","1.145,03","342,23","264,56","423,53","0,00","0,00","-292,67"
"18.01.2020","10:00","37.777,92","10.607,40","6.567,53","4.231,80","1.473,69","8.777,74","4.228,96","26,98","36,20","1.139,61","344,44","261,13","407,50","0,00","0,00","-325,06"
"18.01.2020","11:00","37.974,96","10.469,72","7.007,12","4.200,05","1.489,53","8.783,89","4.128,24","39,80","36,40","1.129,21","342,23","265,28","414,35","0,00","0,00","-330,86"
"18.01.2020","12:00","36.845,72","10.565,09","5.916,20","4.215,50","1.336,82","8.776,05","4.068,19","51,48","36,30","1.128,67","342,23","262,07","422,45","0,00","0,00","-275,33"
"18.01.2020","13:00","36.604,31","10.800,56","5.421,54","4.199,70","1.371,38","8.773,23","4.037,80","58,05","36,00","1.123,23","340,02","264,83","419,36","0,00","0,00","-241,39"
"18.01.2020","14:00","36.483,58","10.425,78","5.557,02","4.161,37","1.427,39","8.779,66","4.193,24","48,86","35,70","1.114,54","340,02","262,17","415,41","0,00","0,00","-277,58"
"18.01.2020","15:00","36.212,17","10.303,66","5.360,73","4.026,54","1.495,79","8.777,92","4.305,30","33,60","36,60","1.112,52","342,23","264,84","418,45","0,00","0,00","-266,01"
"18.01.2020","16:00","36.260,53","10.288,22","5.294,08","3.958,98","1.513,47","8.760,97","4.533,47","17,41","35,70","1.117,76","340,02","270,34","411,12","0,00","0,00","-281,01"
"18.01.2020","17:00","37.463,47","10.452,65","6.130,40","4.163,03","1.613,79","8.764,95","4.496,27","1,71","35,50","1.107,70","340,02","265,71","410,74","0,00","0,00","-319,00"
"18.01.2020","18:00","39.021,43","10.456,98","7.463,85","4.186,11","1.605,65","8.761,70","4.686,82","0,11","36,40","1.123,59","340,02","259,02","431,76","0,00","0,00","-330,58"
"18.01.2020","19:00","38.516,10","10.518,08","6.972,00","4.173,51","1.541,52","8.764,70","4.626,22","0,00","35,90","1.130,23","344,44","278,09","423,97","0,00","0,00","-292,56"
"18.01.2020","20:00","37.467,44","10.465,98","6.065,23","4.127,42","1.500,00","8.779,57","4.598,57","0,00","36,80","1.137,52","342,23","275,09","427,71","0,00","0,00","-288,68"
"18.01.2020","21:00","36.483,03","10.324,06","5.439,14","4.127,79","1.442,65","8.786,41","4.444,50","0,00","36,20","1.141,21","340,02","262,38","433,40","0,00","0,00","-294,73"
"18.01.2020","22:00","35.463,15","10.323,44","4.852,22","4.139,33","1.317,65","8.787,32","4.105,22","0,00","36,10","1.141,57","342,23","264,78","426,98","0,00","0,00","-273,69"
"18.01.2020","23:00","34.433,72","9.614,79","4.632,76","4.141,53","1.248,25","8.781,61","3.789,76","0,00","36,80","1.134,79","344,44","280,59","428,40","0,00","0,00","0,00"
"19.01.2020","00:00","31.911,65","8.527,10","3.869,28","4.140,22","1.262,43","8.783,48","3.453,41","0,00","36,10","1.144,30","342,23","277,61","422,65","0,00","0,00","-347,16"
"19.01.2020","01:00","30.101,75","8.298,82","2.327,98","4.124,55","1.178,10","8.769,71","3.280,99","0,00","36,40","1.151,35","342,23","282,95","419,31","0,00","0,00","-110,64"
"19.01.2020","02:00","28.713,68","7.576,63","1.615,53","4.084,72","1.152,17","8.784,36","3.274,00","0,00","35,50","1.154,03","346,65","274,84","421,25","0,00","0,00","-6,00"
"19.01.2020","03:00","27.951,57","6.813,87","1.840,26","4.105,08","1.146,03","8.746,07","3.099,70","0,00","35,10","1.158,58","340,02","271,32","420,89","0,00","0,00","-25,35"
"19.01.2020","04:00","27.427,42","6.304,24","1.875,04","4.121,64","1.101,37","8.717,72","3.045,46","0,00","35,40","1.156,14","344,44","275,70","420,27","0,00","0,00","30,00"
"19.01.2020","05:00","27.506,42","6.241,65","1.858,98","4.149,17","1.123,90","8.725,90","3.095,59","0,00","35,30","1.156,34","346,64","277,42","415,53","0,00","0,00","80,00"
"19.01.2020","06:00","27.737,90","6.394,56","1.770,93","4.185,20","1.096,65","8.750,96","3.036,05","0,00","35,40","1.154,38","342,23","282,89","421,65","0,00","0,00","267,00"
"19.01.2020","07:00","27.934,84","6.404,10","1.930,73","4.157,37","1.161,85","8.756,12","3.131,32","0,16","34,40","1.128,21","344,44","285,44","416,70","0,00","0,00","184,00"
"19.01.2020","08:00","27.771,72","5.710,30","2.543,66","4.140,99","1.325,06","8.720,29","3.346,41","7,15","32,00","1.132,76","344,44","269,15","417,08","0,00","0,00","-217,57"
"19.01.2020","09:00","28.894,99","5.799,30","4.015,47","4.036,73","1.324,41","8.702,44","3.135,56","35,45","32,20","1.129,18","337,81","267,67","409,21","0,00","0,00","-330,44"
"19.01.2020","10:00","29.948,57","6.170,48","4.544,96","4.025,68","1.339,68","8.744,33","2.971,29","79,15","36,00","1.122,02","346,64","265,13","425,30","0,00","0,00","-122,09"
