"Tarih","Saat","Toplam (MWh)","Rüzgar (MWh)","Biyogaz (MWh)","Kanal Tipi (MWh)","Biyokütle (MWh)","Güneþ (MWh)","Diðer (MWh)"
"31.07.2019","16:00","2.742,03","11,36","15,72","3,98","12,40","2.688,14","10,44"
"31.07.2019","17:00","1.664,42","12,24","15,99","4,40","12,78","1.613,07","5,94"
"31.07.2019","18:00","655,87","13,25","15,56","4,64","12,28","607,82","2,32"
"31.07.2019","19:00","148,55","14,15","15,52","4,89","12,28","100,92","0,78"
"31.07.2019","20:00","48,72","13,54","15,30","4,56","13,88","0,80","0,64"
"31.07.2019","21:00","47,27","12,48","15,36","4,57","14,12","0,12","0,62"
"31.07.2019","22:00","43,48","11,25","14,88","4,46","12,41","0,03","0,45"
"31.07.2019","23:00","57,19","10,65","15,68","4,44","12,71","13,08","0,63"
"01.08.2019","00:00","42,69","9,19","15,51","4,54","13,32","0,01","0,12"
"01.08.2019","01:00","44,45","9,49","17,14","4,50","13,13","0,01","0,17"
"01.08.2019","02:00","43,98","9,55","17,06","4,41","12,79","0,01","0,16"
"01.08.2019","03:00","45,11","10,02","17,28","4,10","13,57","0,01","0,13"
"01.08.2019","04:00","44,23","9,77","16,97","3,92","12,98","0,46","0,12"
"01.08.2019","05:00","49,20","8,27","16,65","4,32","12,73","7,03","0,19"
"01.08.2019","06:00","235,90","9,72","16,23","4,68","12,52","192,03","0,73"
"01.08.2019","07:00","964,36","9,18","16,00","4,67","12,81","919,18","2,52"
"01.08.2019","08:00","2.085,58","7,84","15,94","4,17","12,41","2.039,97","5,25"
"01.08.2019","09:00","3.127,11","9,08","15,69","4,42","12,56","3.077,88","7,48"
"01.08.2019","10:00","3.874,00","10,71","16,05","4,36","12,99","3.820,50","9,38"
"01.08.2019","11:00","4.344,36","12,34","16,85","4,39","9,93","4.290,34","10,50"
"01.08.2019","12:00","4.505,32","13,56","17,45","4,30","9,26","4.449,82","10,93"
"01.08.2019","13:00","4.402,00","14,35","17,01","4,38","9,08","4.346,73","10,47"
"01.08.2019","14:00","4.055,15","14,76","16,47","4,44","11,75","3.997,84","9,89"
"01.08.2019","15:00","3.413,46","15,03","16,39","4,17","13,25","3.356,33","8,30"
"01.08.2019","16:00","2.537,67","17,48","17,05","4,11","13,83","2.479,07","6,13"
"01.08.2019","17:00","1.544,27","21,04","16,79","4,40","14,40","1.483,88","3,76"
"01.08.2019","18:00","631,35","20,54","15,87","4,54","14,45","574,71","1,23"
"01.08.2019","19:00","154,21","22,64","16,18","4,58","14,40","96,09","0,33"
"01.08.2019","20:00","55,71","19,25","16,69","4,70","14,44","0,50","0,13"
"01.08.2019","21:00","51,43","16,09","16,44","4,66","13,94","0,11","0,18"
"01.08.2019","22:00","48,68","14,82","15,92","4,63","13,16","0,02","0,13"
"01.08.2019","23:00","49,78","15,54","16,58","4,39","13,18","0,01","0,08"
"02.08.2019","00:00","47,48","13,37","16,45","4,39","13,18","0,02","0,08"
"02.08.2019","01:00","47,91","12,28","17,45","4,38","13,62","0,01","0,19"
"02.08.2019","02:00","46,49","10,65","17,66","4,28","13,66","0,01","0,23"
"02.08.2019","03:00","46,24","10,45","17,72","4,44","13,40","0,02","0,22"
"02.08.2019","04:00","44,25","8,49","17,42","4,35","13,25","0,49","0,25"
"02.08.2019","05:00","53,92","10,56","17,73","4,47","13,75","6,89","0,51"
"02.08.2019","06:00","233,38","9,69","17,06","4,46","12,98","188,31","0,89"
"02.08.2019","07:00","931,65","9,21","16,45","4,39","12,84","886,16","2,61"
"02.08.2019","08:00","2.037,05","9,24","16,58","4,41","12,03","1.989,63","5,16"
"02.08.2019","09:00","3.075,82","10,19","16,06","4,55","12,45","3.024,73","7,85"
"02.08.2019","10:00","3.845,56","9,60","14,92","4,70","12,27","3.794,66","9,41"
"02.08.2019","11:00","4.365,16","10,63","15,06","4,60","12,24","4.312,37","10,25"
"02.08.2019","12:00","4.554,39","11,08","15,51","4,54","13,88","4.499,12","10,25"
"02.08.2019","13:00","4.438,29","10,86","15,68","4,33","14,32","4.382,37","10,74"
"02.08.2019","14:00","4.044,83","10,40","15,41","4,31","13,83","3.991,39","9,50"
"02.08.2019","15:00","3.449,10","11,40","15,67","4,27","13,71","3.395,49","8,56"
"02.08.2019","16:00","2.662,48","12,79","16,51","4,22","13,62","2.608,90","6,45"
"02.08.2019","17:00","1.649,29","15,03","17,21","4,33","13,71","1.595,47","3,54"
"02.08.2019","18:00","642,83","17,10","15,94","4,15","11,77","592,58","1,29"
"02.08.2019","19:00","139,70","16,51","15,65","4,19","13,28","89,82","0,25"
"02.08.2019","20:00","50,75","13,96","13,97","4,28","12,59","5,94","0,00"
"02.08.2019","21:00","44,13","12,53","14,55","4,05","12,88","0,12","0,00"
"02.08.2019","22:00","42,25","10,08","14,41","4,08","13,63","0,03","0,01"
"02.08.2019","23:00","40,50","7,80","14,11","4,09","14,45","0,02","0,02"
"03.08.2019","00:00","41,19","5,56","16,90","4,15","14,56","0,01","0,00"
"03.08.2019","01:00","39,84","4,83","16,08","4,28","14,63","0,01","0,00"
"03.08.2019","02:00","39,43","4,30","16,30","4,27","14,52","0,01","0,02"
"03.08.2019","03:00","37,14","3,72","15,22","4,08","14,11","0,01","0,02"
"03.08.2019","04:00","34,95","4,30","12,43","3,65","14,05","0,51","0,01"
"03.08.2019","05:00","41,50","2,53","15,40","3,88","13,62","6,03","0,04"
"03.08.2019","06:00","217,80","2,15","17,48","3,94","13,78","179,82","0,63"
"03.08.2019","07:00","955,75","2,04","17,69","4,05","14,28","915,17","2,52"
"03.08.2019","08:00","2.118,14","0,52","16,79","4,21","13,78","2.077,57","5,28"
"03.08.2019","09:00","3.210,14","0,20","15,84","4,50","13,52","3.168,42","7,67"
"03.08.2019","10:00","3.954,69","0,24","17,32","4,63","12,96","3.909,91","9,62"
"03.08.2019","11:00","4.408,87","0,43","17,39","4,64","12,13","4.363,95","10,33"
"03.08.2019","12:00","4.550,55","0,39","15,72","4,60","13,24","4.505,64","10,96"
"03.08.2019","13:00","4.490,95","0,95","17,02","4,52","12,77","4.444,80","10,88"
"03.08.2019","14:00","4.238,46","1,23","16,74","4,30","13,06","4.192,98","10,16"
"03.08.2019","15:00","3.660,78","2,83","16,83","4,02","13,65","3.614,78","8,67"
"03.08.2019","16:00","2.810,87","3,89","16,62","3,90","13,11","2.766,78","6,58"
"03.08.2019","17:00","1.715,78","4,41","16,27","4,15","13,55","1.673,45","3,96"
"03.08.2019","18:00","647,75","4,06","16,63","4,36","13,21","608,12","1,38"
"03.08.2019","19:00","127,20","4,29","16,26","4,26","13,63","88,57","0,20"
"03.08.2019","20:00","38,30","3,99","15,66","4,32","13,95","0,36","0,03"
"03.08.2019","21:00","40,20","5,50","15,86","4,00","14,69","0,10","0,05"
"03.08.2019","22:00","38,32","4,63","15,37","3,90","14,35","0,05","0,03"
"03.08.2019","23:00","40,79","5,98","16,51","3,90","14,05","0,01","0,34"
"04.08.2019","00:00","39,96","4,43","17,60","3,84","13,97","0,02","0,10"
"04.08.2019","01:00","39,48","5,39","16,49","3,79","13,75","0,01","0,05"
"04.08.2019","02:00","39,06","4,91","16,48","3,89","13,72","0,01","0,04"
"04.08.2019","03:00","43,11","8,96","16,47","3,89","13,79","0,01","0,00"
"04.08.2019","04:00","46,87","12,69","16,13","3,82","13,66","0,57","0,00"
"04.08.2019","05:00","52,55","12,17","17,10","3,33","14,17","5,74","0,04"
"04.08.2019","06:00","229,87","11,99","16,82","3,69","13,99","182,67","0,71"
"04.08.2019","07:00","937,07","12,17","17,10","3,87","14,08","886,87","2,98"
"04.08.2019","08:00","2.041,57","15,12","15,48","4,34","13,98","1.986,88","5,77"
"04.08.2019","09:00","3.050,73","18,59","15,57","4,34","14,29","2.989,86","8,08"
"04.08.2019","10:00","3.786,36","19,52","16,03","4,45","13,96","3.722,42","9,98"
"04.08.2019","11:00","4.173,33","19,65","15,84","4,73","13,57","4.108,83","10,71"
"04.08.2019","12:00","4.300,25","19,55","17,30","4,81","13,97","4.233,94","10,69"
"04.08.2019","13:00","4.158,21","18,57","17,22","4,55","14,22","4.093,04","10,61"
"04.08.2019","14:00","3.836,60","16,60","17,32","4,63","13,62","3.774,42","10,02"
"04.08.2019","15:00","3.380,18","18,76","17,08","4,53","13,10","3.317,72","8,99"
"04.08.2019","16:00","2.578,33","21,61","15,58","4,36","13,80","2.516,36","6,62"
"04.08.2019","17:00","1.594,55","22,15","14,70","4,38","13,26","1.536,12","3,96"
"04.08.2019","18:00","633,56","23,66","15,38","4,42","13,16","575,56","1,37"
"04.08.2019","19:00","142,22","22,38","14,51","4,30","13,87","86,65","0,51"
"04.08.2019","20:00","54,43","20,26","15,40","4,20","14,13","0,26","0,18"
"04.08.2019","21:00","52,00","18,21","15,00","4,27","14,29","0,10","0,13"
"04.08.2019","22:00","53,00","18,99","15,77","4,22","13,99","0,01","0,03"
"04.08.2019","23:00","52,81","17,42","16,75","4,17","14,46","0,01","0,01"
"05.08.2019","00:00","52,76","17,11","17,49","3,99","14,16","0,01","0,00"
"05.08.2019","01:00","50,67","15,15","17,07","4,21","14,21","0,02","0,01"
"05.08.2019","02:00","49,34","13,84","16,83","4,04","14,62","0,01","0,01"
"05.08.2019","03:00","46,42","12,24","16,31","3,93","13,90","0,02","0,01"
"05.08.2019","04:00","48,76","13,60","16,52","3,87","13,96","0,80","0,01"
"05.08.2019","05:00","56,27","15,73","16,64","3,90","13,58","6,40","0,04"
"05.08.2019","06:00","225,48","17,13","16,77","4,18","13,05","173,59","0,77"
"05.08.2019","07:00","891,23","14,02","16,79","4,50","13,90","839,21","2,83"
"05.08.2019","08:00","2.003,48","12,32","16,30","4,50","13,91","1.950,78","5,67"
"05.08.2019","09:00","3.068,87","14,53","15,45","4,36","13,61","3.012,97","7,95"
"05.08.2019","10:00","3.816,81","17,62","15,19","4,16","13,63","3.756,44","9,77"
"05.08.2019","11:00","4.208,38","19,01","15,64","4,37","13,99","4.144,86","10,52"
"05.08.2019","12:00","4.265,39","19,52","15,87","4,56","13,59","4.201,71","10,14"
"05.08.2019","13:00","4.111,73","19,64","15,72","4,48","13,29","4.048,85","9,75"
"05.08.2019","14:00","3.776,63","17,97","14,50","4,15","13,22","3.718,08","8,70"
"05.08.2019","15:00","3.292,34","19,54","15,34","3,91","13,76","3.232,02","7,77"
"05.08.2019","16:00","2.556,06","21,05","16,86","3,63","14,00","2.494,46","6,06"
"05.08.2019","17:00","1.560,32","22,67","16,70","3,78","14,38","1.499,09","3,71"
"05.08.2019","18:00","637,58","24,69","16,58","4,17","14,35","576,42","1,36"
"05.08.2019","19:00","139,63","23,26","16,31","4,24","13,45","82,10","0,27"
"05.08.2019","20:00","54,76","20,29","16,81","4,19","13,16","0,30","0,01"
"05.08.2019","21:00","53,41","19,38","16,84","3,91","13,11","0,11","0,04"
"05.08.2019","22:00","50,68","17,77","16,23","3,92","12,60","0,02","0,13"
"05.08.2019","23:00","50,30","16,27","16,41","4,16","13,39","0,02","0,06"
"06.08.2019","00:00","48,06","13,85","16,21","4,31","13,68","0,02","0,00"
"06.08.2019","01:00","48,78","13,59","16,93","4,44","13,80","0,02","0,01"
"06.08.2019","02:00","47,09","13,11","16,30","4,42","13,24","0,02","0,00"
"06.08.2019","03:00","47,14","13,78","16,04","4,24","13,06","0,02","0,00"
"06.08.2019","04:00","50,57","15,93","16,04","4,07","13,74","0,80","0,00"
"06.08.2019","05:00","57,81","17,55","16,03","4,07","14,04","6,08","0,04"
"06.08.2019","06:00","234,52","18,06","15,30","4,13","13,39","182,94","0,70"
"06.08.2019","07:00","986,35","16,71","14,56","4,35","12,86","935,08","2,79"
"06.08.2019","08:00","2.192,51","16,12","13,84","4,43","13,51","2.138,80","5,80"
"06.08.2019","09:00","3.322,13","17,14","14,33","3,87","13,41","3.264,79","8,59"
"06.08.2019","10:00","4.141,20","18,46","14,90","4,44","13,03","4.079,99","10,39"
"06.08.2019","11:00","4.584,73","20,18","14,99","4,54","12,32","4.521,17","11,52"
"06.08.2019","12:00","4.707,57","21,57","14,99","4,72","12,81","4.642,10","11,39"
"06.08.2019","13:00","4.605,36","22,66","14,59","4,59","13,10","4.538,84","11,57"
"06.08.2019","14:00","4.298,18","24,89","14,84","4,56","12,27","4.230,63","10,98"
"06.08.2019","15:00","3.705,75","25,14","15,51","4,29","11,70","3.639,53","9,58"
"06.08.2019","16:00","2.857,81","25,75","16,57","4,59","11,94","2.791,67","7,29"
"06.08.2019","17:00","1.749,89","26,21","16,57","4,44","12,60","1.685,66","4,40"
"06.08.2019","18:00","658,98","27,72","16,59","4,61","12,49","595,99","1,57"
"06.08.2019","19:00","145,09","27,19","16,58","4,53","13,05","83,38","0,35"
"06.08.2019","20:00","58,10","24,70","15,29","4,39","13,24","0,33","0,16"
"06.08.2019","21:00","55,92","21,93","15,97","4,46","13,28","0,11","0,17"
"06.08.2019","22:00","54,00","20,35","16,38","4,39","12,63","0,02","0,24"
"06.08.2019","23:00","54,61","20,07","17,10","4,69","12,56","0,02","0,17"
"07.08.2019","00:00","53,03","18,32","17,36","4,40","12,87","0,02","0,05"
"07.08.2019","01:00","51,98","17,98","17,91","3,99","12,03","0,01","0,05"
"07.08.2019","02:00","52,49","18,73","16,70","3,83","13,08","0,01","0,12"
"07.08.2019","03:00","49,16","16,19","15,76","3,72","13,34","0,01","0,14"
"07.08.2019","04:00","48,57","15,13","15,29","3,85","13,37","0,83","0,11"
"07.08.2019","05:00","55,35","15,93","15,50","3,96","13,95","5,90","0,11"
"07.08.2019","06:00","222,65","14,88","15,57","4,13","13,23","174,02","0,83"
"07.08.2019","07:00","1.010,28","12,28","15,11","4,58","13,04","962,10","3,16"
"07.08.2019","08:00","2.268,33","13,05","13,62","4,69","13,58","2.217,26","6,13"
"07.08.2019","09:00","3.414,04","16,08","14,91","4,39","12,90","3.356,92","8,84"
"07.08.2019","10:00","4.244,41","17,75","14,44","4,29","12,33","4.184,99","10,61"
"07.08.2019","11:00","4.725,50","17,39","15,28","3,81","11,51","4.665,93","11,58"
"07.08.2019","12:00","4.875,31","17,31","14,77","4,31","12,83","4.814,08","12,01"
"07.08.2019","13:00","4.840,12","18,25","15,92","4,50","13,97","4.775,53","11,94"
"07.08.2019","14:00","4.570,31","19,58","16,64","4,33","13,89","4.504,59","11,28"
"07.08.2019","15:00","3.958,99","20,25","16,14","4,01","14,21","3.894,56","9,83"
"07.08.2019","16:00","3.061,41","21,23","16,15","4,20","13,89","2.998,87","7,08"
"07.08.2019","17:00","1.851,35","23,86","16,46","4,16","14,17","1.788,87","3,84"
"07.08.2019","18:00","667,69","25,07","15,73","4,11","14,09","607,46","1,23"
"07.08.2019","19:00","131,59","26,01","16,63","4,18","13,25","71,01","0,51"
"07.08.2019","20:00","50,98","23,08","9,87","4,26","13,25","0,33","0,20"
"07.08.2019","21:00","55,87","20,75","16,88","3,98","14,03","0,11","0,12"
"07.08.2019","22:00","54,34","19,28","17,38","3,83","13,76","0,01","0,08"
"07.08.2019","23:00","52,92","17,78","17,11","3,62","14,23","0,01","0,16"
"08.08.2019","00:00","49,96","16,24","16,06","3,82","13,58","0,02","0,25"
"08.08.2019","01:00","47,15","13,01","16,55","3,51","13,94","0,01","0,14"
"08.08.2019","02:00","46,96","12,61","16,83","3,30","14,17","0,01","0,05"
"08.08.2019","03:00","47,51","12,89","16,76","3,86","13,98","0,02","0,00"
"08.08.2019","04:00","47,48","12,82","16,08","3,94","13,85","0,77","0,02"
"08.08.2019","05:00","51,47","11,85","16,80","3,98","13,06","5,71","0,07"
"08.08.2019","06:00","214,50","10,24","17,96","4,04","13,11","168,49","0,65"
"08.08.2019","07:00","1.013,89","9,15","17,51","4,28","13,24","966,79","2,93"
"08.08.2019","08:00","2.300,16","9,01","16,85","4,28","12,75","2.251,29","5,98"
"08.08.2019","09:00","3.437,46","10,05","16,35","4,21","13,39","3.384,68","8,78"
"08.08.2019","10:00","4.251,12","10,33","16,38","3,99","13,14","4.196,80","10,48"
"08.08.2019","11:00","4.691,22","10,14","15,59","4,07","13,87","4.636,29","11,26"
"08.08.2019","12:00","4.859,63","11,30","15,34","4,20","14,30","4.803,23","11,25"
"08.08.2019","13:00","4.813,15","12,95","16,15","4,21","13,84","4.755,45","10,55"
"08.08.2019","14:00","4.501,19","12,45","16,17","3,80","13,17","4.445,81","9,79"
"08.08.2019","15:00","3.860,72","12,74","16,15","3,88","13,90","3.805,06","9,00"
"08.08.2019","16:00","2.967,69","13,71","16,55","3,84","13,86","2.912,72","7,00"
"08.08.2019","17:00","1.813,93","15,39","17,10","3,79","13,93","1.759,67","4,06"
"08.08.2019","18:00","647,90","15,80","17,94","4,11","14,00","594,61","1,44"
"08.08.2019","19:00","114,06","17,02","13,00","4,26","13,61","65,77","0,40"
"08.08.2019","20:00","47,73","16,52","12,83","4,40","13,35","0,26","0,37"
"08.08.2019","21:00","53,91","17,53","17,52","4,37","13,91","0,10","0,48"
"08.08.2019","22:00","52,25","16,21","18,06","4,35","13,31","0,01","0,31"
"08.08.2019","23:00","50,33","15,55","17,57","4,35","12,70","0,01","0,15"
"09.08.2019","00:00","48,45","13,09","17,76","4,26","13,05","0,01","0,29"
"09.08.2019","01:00","48,25","12,86","18,11","4,37","12,89","0,01","0,01"
"09.08.2019","02:00","48,44","12,42","18,12","4,01","13,85","0,01","0,03"
"09.08.2019","03:00","47,77","11,55","18,10","4,13","13,95","0,03","0,00"
"09.08.2019","04:00","48,79","12,36","18,13","4,28","13,26","0,76","0,00"
"09.08.2019","05:00","55,32","13,95","17,77","4,29","13,66","5,61","0,03"
"09.08.2019","06:00","210,10","13,12","17,37","4,32","12,41","162,22","0,66"
"09.08.2019","07:00","994,65","11,29","17,75","4,46","12,83","945,43","2,89"
"09.08.2019","08:00","2.234,02","11,19","17,70","4,31","13,13","2.181,89","5,80"
"09.08.2019","09:00","3.341,93","11,07","16,38","4,36","13,95","3.287,70","8,47"
"09.08.2019","10:00","4.135,82","12,73","16,22","4,41","14,06","4.077,92","10,47"
"09.08.2019","11:00","4.626,25","13,89","15,08","4,31","13,80","4.566,63","12,54"
"09.08.2019","12:00","4.791,22","15,11","15,21","4,49","14,04","4.729,84","12,53"
"09.08.2019","13:00","4.756,78","17,50","15,85","4,64","13,68","4.692,74","12,36"
"09.08.2019","14:00","4.447,85","18,71","15,82","4,53","11,87","4.385,03","11,89"
"09.08.2019","15:00","3.868,44","23,46","16,43","4,24","12,70","3.801,65","9,96"
"09.08.2019","16:00","2.963,92","24,02","16,57","4,23","12,94","2.898,29","7,87"
"09.08.2019","17:00","1.814,49","26,64","16,26","4,12","12,02","1.750,47","4,97"
"09.08.2019","18:00","647,77","26,13","16,23","4,16","12,84","586,12","2,30"
"09.08.2019","19:00","122,06","24,59","16,78","4,30","13,15","62,28","0,95"
"09.08.2019","20:00","59,98","23,89","17,22","4,37","13,50","0,24","0,75"
"09.08.2019","21:00","60,13","23,93","17,38","4,45","13,52","0,09","0,76"
"09.08.2019","22:00","57,54","21,30","16,90","4,60","13,87","0,00","0,87"
"09.08.2019","23:00","55,35","19,68","17,22","4,42","12,97","0,00","1,05"
"10.08.2019","00:00","56,21","19,70","17,74","4,14","14,10","0,00","0,51"
"10.08.2019","01:00","55,18","17,77","17,94","4,15","14,46","0,00","0,85"
"10.08.2019","02:00","53,15","17,13","18,00","4,03","13,64","0,00","0,35"
"10.08.2019","03:00","53,01","16,67","18,04","3,97","13,76","0,00","0,57"
"10.08.2019","04:00","53,54","17,15","17,90","3,82","13,69","0,75","0,23"
"10.08.2019","05:00","58,09","18,01","17,16","3,82","13,75","5,17","0,17"
"10.08.2019","06:00","212,14","16,98","17,06","4,08","13,69","159,34","1,00"
"10.08.2019","07:00","986,18","16,43","16,86","4,43","14,11","931,17","3,19"
"10.08.2019","08:00","2.234,32","17,23","16,75","4,44","13,85","2.175,91","6,13"
"10.08.2019","09:00","3.348,79","19,36","16,31","4,39","13,60","3.286,24","8,88"
"10.08.2019","10:00","4.195,03","22,81","15,30","4,36","13,71","4.128,33","10,51"
"10.08.2019","11:00","4.652,11","24,31","15,09","4,33","12,88","4.583,89","11,61"
"10.08.2019","12:00","4.793,67","26,57","15,40","4,41","14,04","4.720,87","12,37"
"10.08.2019","13:00","4.796,02","26,51","15,76","4,51","13,52","4.723,52","12,19"
"10.08.2019","14:00","4.492,12","25,57","14,99","4,41","12,45","4.423,28","11,41"
"10.08.2019","15:00","3.878,84","26,10","14,15","4,23","13,21","3.810,99","10,15"
"10.08.2019","16:00","2.969,82","27,10","14,93","4,16","13,25","2.902,83","7,55"
"10.08.2019","17:00","1.798,94","28,47","16,02","4,11","13,05","1.732,59","4,70"
"10.08.2019","18:00","644,10","28,20","17,32","4,12","12,95","579,62","1,89"
"10.08.2019","19:00","124,20","27,50","17,12","4,10","13,42","61,06","1,00"
"10.08.2019","20:00","62,51","27,58","16,56","4,14","13,11","0,25","0,86"
"10.08.2019","21:00","61,51","25,73","16,36","4,27","13,80","0,09","1,27"
"10.08.2019","22:00","58,86","23,91","16,47","4,22","13,17","0,01","1,09"
"10.08.2019","23:00","59,01","24,55","16,47","4,07","12,70","0,00","1,21"
"11.08.2019","00:00","57,80","24,64","16,10","4,02","11,92","0,01","1,12"
"11.08.2019","01:00","58,90","25,67","16,41","4,19","11,85","0,01","0,78"
"11.08.2019","02:00","58,60","24,10","17,44","4,10","12,66","0,00","0,29"
"11.08.2019","03:00","57,26","23,14","17,04","4,17","12,51","0,01","0,39"
"11.08.2019","04:00","54,24","20,62","16,50","4,10","11,84","0,82","0,36"
"11.08.2019","05:00","60,32","21,53","16,49","4,26","12,66","4,98","0,39"
"11.08.2019","06:00","212,56","22,80","15,60","4,52","12,15","156,17","1,33"
"11.08.2019","07:00","987,35","23,27","15,14","4,62","12,69","928,58","3,05"
"11.08.2019","08:00","2.259,49","23,34","16,00","4,64","12,21","2.196,73","6,57"
"11.08.2019","09:00","3.404,95","25,48","15,97","4,64","12,11","3.337,14","9,61"
"11.08.2019","10:00","4.231,61","27,75","15,95","4,68","12,58","4.159,17","11,48"
"11.08.2019","11:00","4.707,78","30,16","14,72","4,49","12,62","4.632,99","12,80"
"11.08.2019","12:00","4.885,94","31,37","14,06","4,63","13,47","4.808,94","13,47"
"11.08.2019","13:00","4.827,37","33,37","15,03","4,48","13,07","4.747,89","13,53"
"11.08.2019","14:00","4.541,19","32,76","15,40","4,28","12,45","4.463,79","12,50"
"11.08.2019","15:00","3.940,17","33,40","15,36","4,17","12,74","3.863,30","11,20"
"11.08.2019","16:00","3.001,44","33,30","16,01","4,39","12,10","2.926,51","9,14"
"11.08.2019","17:00","1.802,61","33,96","16,08","4,39","12,17","1.729,91","6,09"
"11.08.2019","18:00","639,79","34,21","16,59","4,40","12,43","568,86","3,30"
"11.08.2019","19:00","124,77","33,59","16,54","4,44","12,12","56,19","1,90"
"11.08.2019","20:00","66,78","32,26","16,71","4,30","12,25","0,25","1,00"
"11.08.2019","21:00","65,52","30,60","17,26","4,21","12,76","0,10","0,60"
"11.08.2019","22:00","64,55","30,58","17,38","4,04","12,27","0,01","0,27"
"11.08.2019","23:00","64,92","30,72","17,18","3,98","12,52","0,00","0,53"
"12.08.2019","00:00","64,97","29,96","17,42","3,92","12,57","0,00","1,10"
"12.08.2019","01:00","63,25","28,69","16,58","3,92","13,11","0,00","0,94"
"12.08.2019","02:00","62,53","28,28","16,77","3,68","12,81","0,00","0,99"
"12.08.2019","03:00","61,56","28,40","16,49","3,52","12,20","0,01","0,93"
"12.08.2019","04:00","63,09","28,35","17,14","3,64","12,30","0,84","0,81"
"12.08.2019","05:00","67,48","28,64","16,88","3,68","12,56","4,80","0,92"
"12.08.2019","06:00","214,08","27,89","17,42","4,02","11,86","151,34","1,56"
"12.08.2019","07:00","992,44","26,67","16,98","4,07","11,44","929,71","3,56"
"12.08.2019","08:00","2.272,79","26,92","16,90","3,82","12,33","2.205,12","7,70"
"12.08.2019","09:00","3.399,61","29,11","17,08","3,89","12,66","3.325,84","11,03"
"12.08.2019","10:00","4.190,73","27,37","17,65","3,79","12,86","4.115,68","13,38"
"12.08.2019","11:00","4.686,85","28,92","17,31","4,26","12,48","4.609,36","14,53"
"12.08.2019","12:00","4.852,56","29,43","17,61","4,23","12,37","4.774,38","14,55"
"12.08.2019","13:00","4.751,16","29,93","16,63","4,37","12,25","4.673,32","14,65"
"12.08.2019","14:00","4.469,23","31,77","16,44","4,14","12,44","4.390,41","14,04"
"12.08.2019","15:00","3.868,74","32,32","17,20","4,02","12,88","3.789,76","12,56"
"12.08.2019","16:00","2.971,23","34,09","15,68","3,80","12,94","2.894,38","10,34"
"12.08.2019","17:00","1.784,67","34,54","15,67","3,85","13,50","1.709,64","7,48"
"12.08.2019","18:00","635,89","34,14","15,91","3,86","14,00","563,20","4,78"
"12.08.2019","19:00","125,57","34,30","16,47","3,72","14,56","53,10","3,43"
"12.08.2019","20:00","71,19","33,15","16,52","3,78","14,30","0,22","3,22"
"12.08.2019","21:00","68,00","31,10","17,24","3,93","13,37","0,08","2,28"
"12.08.2019","22:00","64,24","28,84","17,33","3,52","12,60","0,00","1,94"
"12.08.2019","23:00","64,41","29,02","17,13","3,52","12,85","0,03","1,84"
"13.08.2019","00:00","64,27","29,55","17,31","3,64","11,85","0,00","1,92"
"13.08.2019","01:00","64,07","28,99","17,31","3,53","12,69","0,00","1,55"
"13.08.2019","02:00","62,39","27,37","16,95","3,70","12,80","0,01","1,56"
"13.08.2019","03:00","64,70","28,19","16,59","4,09","14,08","0,02","1,73"
"13.08.2019","04:00","62,67","26,12","17,16","3,98","13,03","0,74","1,63"
"13.08.2019","05:00","65,53","25,04","17,32","3,56","13,31","4,33","1,96"
"13.08.2019","06:00","208,56","24,37","17,32","3,83","13,25","147,31","2,48"
"13.08.2019","07:00","957,65","24,71","16,97","3,77","13,27","893,94","4,99"
"13.08.2019","08:00","2.188,39","22,07","17,29","3,91","13,42","2.123,66","8,04"
"13.08.2019","09:00","3.292,12","22,76","16,83","4,08","12,84","3.224,70","10,92"
"13.08.2019","10:00","4.082,95","23,73","16,15","4,13","13,03","4.013,33","12,59"
"13.08.2019","11:00","4.548,19","24,54","16,81","4,24","13,11","4.476,04","13,45"
"13.08.2019","12:00","4.723,17","25,51","18,49","4,38","13,92","4.647,88","13,00"
"13.08.2019","13:00","4.622,00","26,71","17,87","4,36","13,51","4.547,49","12,05"
"13.08.2019","14:00","4.308,35","28,60","16,81","4,38","12,63","4.234,07","11,86"
"13.08.2019","15:00","3.715,88","29,37","15,95","4,37","12,91","3.642,52","10,76"
"13.08.2019","16:00","2.824,68","29,58","17,42","4,19","12,95","2.751,30","9,24"
"13.08.2019","17:00","1.667,79","30,74","18,69","4,06","12,80","1.595,62","5,89"
"13.08.2019","18:00","608,03","30,80","19,29","3,96","13,72","536,92","3,34"
"13.08.2019","19:00","123,65","31,74","18,74","3,87","13,70","53,74","1,86"
"13.08.2019","20:00","67,89","30,47","18,31","4,12","13,71","0,24","1,05"
"13.08.2019","21:00","65,89","28,31","18,96","4,30","13,78","0,09","0,46"
"13.08.2019","22:00","63,55","26,24","19,53","3,99","13,49","0,01","0,30"
"13.08.2019","23:00","62,88","24,99","19,63","3,80","14,15","0,00","0,30"
"14.08.2019","00:00","60,08","22,94","19,27","3,65","13,91","0,01","0,29"
"14.08.2019","01:00","56,93","21,27","18,85","3,68","12,87","0,02","0,25"
"14.08.2019","02:00","55,42","20,20","18,64","4,00","12,40","0,02","0,15"
"14.08.2019","03:00","53,01","18,30","19,31","3,51","11,71","0,01","0,17"
"14.08.2019","04:00","52,81","16,96","19,33","3,55","12,05","0,66","0,26"
"14.08.2019","05:00","56,91","17,29","19,03","3,52","12,89","3,98","0,20"
