"Tarih","Saat","Toplam (MWh)","Rüzgar (MWh)","Biyogaz (MWh)","Kanal Tipi (MWh)","Biyokütle (MWh)","Güneþ (MWh)","Diðer (MWh)"
"14.08.2020","23:00","54,74","18,52","16,32","3,91","14,30","1,68","0,00"
"15.08.2020","00:00","55,67","17,73","17,68","3,97","14,50","1,78","0,01"
"15.08.2020","01:00","54,78","16,35","18,16","3,98","14,42","1,87","0,01"
"15.08.2020","02:00","52,86","14,84","17,75","3,80","14,47","2,00","0,00"
"15.08.2020","03:00","53,00","14,62","18,03","3,68","14,47","2,20","0,00"
"15.08.2020","04:00","55,06","16,36","18,00","3,81","14,49","2,40","0,00"
"15.08.2020","05:00","59,30","17,53","18,03","3,79","14,39","5,55","0,02"
"15.08.2020","06:00","197,14","14,32","17,66","3,86","13,88","146,70","0,73"
"15.08.2020","07:00","1.050,94","13,69","17,34","4,15","14,10","999,48","2,18"
"15.08.2020","08:00","2.494,79","13,11","17,07","4,01","14,25","2.441,93","4,42"
"15.08.2020","09:00","3.854,93","15,01","18,13","4,10","14,12","3.797,07","6,51"
"15.08.2020","10:00","4.682,97","16,84","17,78","4,17","13,72","4.622,01","8,45"
"15.08.2020","11:00","5.199,82","18,70","18,21","4,21","13,05","5.136,00","9,64"
"15.08.2020","12:00","5.376,68","20,79","17,98","4,25","14,02","5.309,45","10,20"
"15.08.2020","13:00","5.359,05","22,27","17,97","4,38","12,95","5.291,65","9,84"
"15.08.2020","14:00","4.983,47","22,24","18,02","4,42","15,29","4.914,48","9,03"
"15.08.2020","15:00","4.315,68","23,23","17,29","4,38","15,33","4.247,66","7,78"
"15.08.2020","16:00","3.277,03","23,83","17,42","4,29","14,20","3.212,40","4,91"
"15.08.2020","17:00","1.932,46","26,14","17,39","4,27","14,65","1.867,02","2,99"
"15.08.2020","18:00","651,47","27,59","17,39","4,21","15,34","585,72","1,23"
"15.08.2020","19:00","115,47","27,04","16,58","4,26","16,54","50,88","0,16"
"15.08.2020","20:00","64,20","25,24","17,35","4,18","16,26","1,07","0,10"
"15.08.2020","21:00","65,39","25,50","17,38","4,31","16,48","1,65","0,06"
"15.08.2020","22:00","63,13","23,32","17,64","4,15","16,54","1,47","0,01"
"15.08.2020","23:00","60,43","20,44","17,75","4,04","16,49","1,68","0,02"
"16.08.2020","00:00","59,66","19,38","18,16","4,22","16,14","1,75","0,00"
"16.08.2020","01:00","58,33","17,37","18,20","4,21","16,71","1,84","0,00"
"16.08.2020","02:00","55,89","16,32","17,27","4,09","16,19","2,01","0,00"
"16.08.2020","03:00","58,12","17,60","17,60","4,00","16,72","2,20","0,00"
"16.08.2020","04:00","58,70","17,28","18,18","4,09","16,73","2,42","0,00"
"16.08.2020","05:00","61,38","17,77","18,16","4,18","15,89","5,36","0,01"
"16.08.2020","06:00","213,49","17,88","17,34","4,33","15,59","157,84","0,50"
"16.08.2020","07:00","1.076,72","17,72","18,00","4,28","16,05","1.019,33","1,35"
"16.08.2020","08:00","2.498,09","18,34","17,47","4,29","15,97","2.439,16","2,85"
"16.08.2020","09:00","3.760,31","19,89","18,08","3,88","16,36","3.697,80","4,31"
"16.08.2020","10:00","4.658,51","21,57","17,96","3,91","15,58","4.593,62","5,87"
"16.08.2020","11:00","5.176,83","22,85","17,60","4,23","15,77","5.109,56","6,82"
"16.08.2020","12:00","5.362,01","24,08","16,49","4,21","14,84","5.295,08","7,33"
"16.08.2020","13:00","5.308,06","24,68","16,76","4,06","15,05","5.240,25","7,28"
"16.08.2020","14:00","4.972,58","27,58","16,49","4,18","15,73","4.901,76","6,84"
"16.08.2020","15:00","4.286,98","28,45","16,73","4,29","15,92","4.215,78","5,81"
"16.08.2020","16:00","3.238,16","29,22","16,54","4,48","15,92","3.168,15","3,84"
"16.08.2020","17:00","1.901,67","31,20","16,77","4,44","15,54","1.831,29","2,43"
"16.08.2020","18:00","635,56","31,52","16,69","4,11","16,40","565,75","1,09"
"16.08.2020","19:00","116,63","31,61","16,51","3,97","16,69","47,78","0,05"
"16.08.2020","20:00","69,42","31,20","16,52","3,92","16,76","1,01","0,01"
"16.08.2020","21:00","68,42","30,06","16,51","3,94","16,75","1,16","0,00"
"16.08.2020","22:00","66,27","28,28","16,52","3,98","16,11","1,37","0,01"
"16.08.2020","23:00","63,21","25,60","16,51","4,13","15,32","1,64","0,02"
"17.08.2020","00:00","60,73","23,15","16,51","4,07","15,32","1,68","0,00"
"17.08.2020","01:00","59,69","21,64","16,52","3,95","15,79","1,78","0,00"
"17.08.2020","02:00","58,79","20,39","16,52","3,90","16,08","1,89","0,00"
"17.08.2020","03:00","60,22","21,06","16,62","4,00","16,40","2,12","0,01"
"17.08.2020","04:00","62,63","22,21","17,86","3,82","16,43","2,31","0,00"
"17.08.2020","05:00","61,51","19,41","16,07","4,12","16,67","5,25","0,00"
"17.08.2020","06:00","210,36","20,04","17,90","4,31","16,27","151,43","0,42"
"17.08.2020","07:00","989,64","21,35","17,89","4,35","16,21","928,69","1,15"
"17.08.2020","08:00","2.381,88","21,63","17,79","4,11","15,93","2.319,52","2,90"
"17.08.2020","09:00","3.623,72","24,54","16,82","3,60","15,15","3.559,16","4,45"
"17.08.2020","10:00","4.555,48","24,89","16,31","3,81","14,56","4.490,04","5,88"
"17.08.2020","11:00","5.154,53","24,78","17,49","4,11","14,34","5.086,86","6,95"
"17.08.2020","12:00","5.356,03","25,63","16,12","4,13","15,42","5.287,49","7,25"
"17.08.2020","13:00","5.268,43","26,61","16,48","3,88","15,06","5.199,26","7,13"
"17.08.2020","14:00","4.917,58","27,31","16,39","3,95","13,69","4.849,55","6,68"
"17.08.2020","15:00","4.214,16","27,54","15,85","3,83","14,29","4.147,05","5,60"
"17.08.2020","16:00","3.163,88","28,15","16,21","3,80","13,82","3.098,16","3,74"
"17.08.2020","17:00","1.830,81","28,32","16,47","3,98","10,62","1.769,05","2,38"
"17.08.2020","18:00","604,69","28,55","16,51","4,24","10,83","543,48","1,08"
"17.08.2020","19:00","104,23","27,20","15,86","4,25","10,65","46,17","0,10"
"17.08.2020","20:00","62,07","25,92","16,42","4,21","14,43","1,05","0,03"
"17.08.2020","21:00","60,43","23,72","16,38","4,19","14,92","1,18","0,04"
"17.08.2020","22:00","58,16","21,67","16,56","4,00","14,51","1,41","0,01"
"17.08.2020","23:00","56,22","18,68","16,44","3,92","15,46","1,71","0,01"
"18.08.2020","00:00","53,90","16,12","16,77","4,01","15,24","1,76","0,00"
"18.08.2020","01:00","51,28","13,20","16,77","4,01","15,44","1,86","0,01"
"18.08.2020","02:00","49,02","11,57","16,78","4,01","14,65","2,00","0,01"
"18.08.2020","03:00","49,28","11,71","16,75","3,87","14,83","2,11","0,01"
"18.08.2020","04:00","49,40","11,90","16,80","3,68","14,72","2,30","0,00"
"18.08.2020","05:00","52,20","12,17","16,42","3,84","14,69","5,06","0,02"
"18.08.2020","06:00","191,23","12,64","16,51","4,01","14,61","142,92","0,54"
"18.08.2020","07:00","979,43","10,64","16,75","4,32","14,36","931,99","1,37"
"18.08.2020","08:00","2.392,11","9,63","16,31","4,41","13,23","2.345,66","2,87"
"18.08.2020","09:00","3.664,73","11,53","16,12","4,01","13,06","3.615,67","4,35"
"18.08.2020","10:00","4.523,61","12,54","16,54","3,46","12,31","4.472,96","5,80"
"18.08.2020","11:00","5.052,10","13,78","16,51","3,90","13,64","4.997,43","6,83"
"18.08.2020","12:00","5.250,52","12,83","16,50","4,01","12,26","5.197,81","7,11"
"18.08.2020","13:00","5.193,79","12,26","16,37","3,82","13,20","5.141,64","6,50"
"18.08.2020","14:00","4.831,52","12,04","15,68","4,11","13,87","4.779,70","6,12"
"18.08.2020","15:00","4.123,81","12,81","14,16","4,33","13,90","4.073,24","5,37"
"18.08.2020","16:00","3.089,00","13,83","16,35","4,26","13,59","3.037,24","3,73"
"18.08.2020","17:00","1.770,54","16,16","15,99","4,09","13,66","1.718,34","2,30"
"18.08.2020","18:00","586,23","18,88","16,16","4,34","13,91","531,86","1,09"
"18.08.2020","19:00","94,00","17,52","15,91","4,21","13,75","42,53","0,08"
"18.08.2020","20:00","48,63","15,05","14,34","4,11","14,02","1,06","0,05"
"18.08.2020","21:00","50,60","13,56","15,87","4,29","15,68","1,15","0,05"
"18.08.2020","22:00","48,33","10,35","16,74","4,43","15,42","1,39","0,01"
"18.08.2020","23:00","47,65","7,94","17,77","4,44","15,92","1,57","0,00"
"19.08.2020","00:00","46,78","6,63","17,85","4,26","16,17","1,86","0,01"
"19.08.2020","01:00","46,46","5,33","18,45","4,15","16,38","2,15","0,01"
"19.08.2020","02:00","45,89","4,30","18,50","4,16","16,44","2,48","0,01"
"19.08.2020","03:00","44,76","4,75","17,79","4,14","15,43","2,66","0,01"
"19.08.2020","04:00","43,97","4,58","17,44","4,28","14,68","2,99","0,01"
"19.08.2020","05:00","45,95","3,73","18,12","4,07","14,70","5,33","0,01"
"19.08.2020","06:00","177,00","3,49","18,30","4,04","15,41","135,21","0,55"
"19.08.2020","07:00","945,70","3,65","18,52","3,57","15,77","902,81","1,39"
"19.08.2020","08:00","2.279,61","3,64","17,67","3,34","14,74","2.237,52","2,70"
"19.08.2020","09:00","3.606,59","3,24","17,60","3,50","13,63","3.564,35","4,27"
"19.08.2020","10:00","4.493,75","2,81","17,23","3,68","13,61","4.450,66","5,76"
"19.08.2020","11:00","5.002,98","3,28","17,33","3,64","14,13","4.957,78","6,81"
"19.08.2020","12:00","5.205,20","4,39","15,59","4,05","15,33","5.158,64","7,20"
"19.08.2020","13:00","5.119,92","4,68","14,65","4,10","12,63","5.074,42","9,45"
"19.08.2020","14:00","4.761,04","5,06","15,10","4,13","15,42","4.712,92","8,41"
"19.08.2020","15:00","4.078,80","5,45","15,24","4,03","15,40","4.031,55","7,14"
"19.08.2020","16:00","3.064,66","5,65","16,28","4,01","15,36","3.018,53","4,83"
"19.08.2020","17:00","1.740,32","5,04","16,34","4,21","15,93","1.695,97","2,82"
"19.08.2020","18:00","562,11","6,14","17,00","4,38","16,05","517,47","1,07"
"19.08.2020","19:00","85,99","8,08","17,24","4,53","16,32","39,74","0,09"
"19.08.2020","20:00","46,45","7,61","17,39","4,39","16,10","0,91","0,05"
"19.08.2020","21:00","45,65","6,84","17,41","4,04","16,40","0,91","0,05"
"19.08.2020","22:00","43,13","4,74","17,42","3,89","15,72","1,36","0,00"
"19.08.2020","23:00","42,82","3,57","17,30","3,97","16,36","1,61","0,00"
"20.08.2020","00:00","42,43","3,45","16,88","4,10","16,20","1,78","0,01"
"20.08.2020","01:00","44,16","3,52","18,07","4,13","16,39","2,05","0,00"
"20.08.2020","02:00","46,04","5,19","18,15","4,15","16,20","2,35","0,00"
"20.08.2020","03:00","46,31","6,42","17,96","4,19","15,04","2,69","0,00"
"20.08.2020","04:00","49,66","8,46","17,99","3,94","16,26","3,00","0,01"
"20.08.2020","05:00","51,02","7,72","17,98","3,84","16,30","5,17","0,01"
"20.08.2020","06:00","179,87","9,23","18,33","3,75","15,76","132,17","0,63"
"20.08.2020","07:00","915,31","11,41","17,37","3,52","16,29","864,74","1,97"
"20.08.2020","08:00","2.194,46","12,96","17,81","3,41","15,52","2.140,48","4,29"
"20.08.2020","09:00","3.396,28","11,00","17,37","3,43","15,16","3.343,34","5,99"
"20.08.2020","10:00","4.247,40","8,42","16,96","3,59","15,03","4.195,70","7,71"
"20.08.2020","11:00","4.768,00","7,55","17,75","3,66","14,09","4.715,54","9,41"
"20.08.2020","12:00","4.979,43","6,81","17,66","3,77","14,25","4.927,25","9,70"
"20.08.2020","13:00","4.883,49","5,45","18,12","3,89","14,45","4.832,17","9,41"
"20.08.2020","14:00","4.465,89","6,79","18,61","3,76","13,55","4.414,70","8,48"
"20.08.2020","15:00","3.820,03","6,88","17,69","3,68","13,70","3.770,68","7,40"
"20.08.2020","16:00","2.832,76","8,08","18,12","3,66","13,61","2.784,45","4,84"
"20.08.2020","17:00","1.615,05","9,44","17,97","3,73","11,38","1.569,73","2,79"
"20.08.2020","18:00","533,89","10,10","17,21","3,73","13,94","487,88","1,04"
"20.08.2020","19:00","83,57","9,55","18,28","3,90","14,56","37,19","0,09"
"20.08.2020","20:00","48,69","9,27","18,76","4,09","15,54","0,99","0,05"
"20.08.2020","21:00","49,45","9,01","18,71","4,19","16,46","1,02","0,05"
"20.08.2020","22:00","48,30","8,46","18,19","4,40","16,24","1,01","0,00"
"20.08.2020","23:00","47,93","7,92","17,96","4,44","16,13","1,47","0,01"
"21.08.2020","00:00","46,38","7,19","18,21","4,21","15,19","1,58","0,01"
"21.08.2020","01:00","48,43","8,54","18,35","4,26","15,66","1,62","0,00"
"21.08.2020","02:00","46,90","6,53","18,31","3,83","15,99","2,25","0,01"
"21.08.2020","03:00","47,40","6,25","18,29","4,19","16,01","2,64","0,01"
"21.08.2020","04:00","47,58","6,43","18,30","4,07","15,67","3,11","0,01"
"21.08.2020","05:00","46,99","6,71","17,00","3,60","14,67","5,00","0,01"
"21.08.2020","06:00","178,67","6,56","16,77","3,41","14,42","136,85","0,66"
"21.08.2020","07:00","877,48","8,67","16,76","3,67","15,36","830,94","2,07"
"21.08.2020","08:00","2.178,97","10,78","15,74","3,42","15,13","2.129,53","4,37"
"21.08.2020","09:00","3.432,18","11,68","15,89","3,59","15,46","3.379,09","6,47"
"21.08.2020","10:00","4.305,40","12,39","15,71","3,57","14,10","4.251,31","8,31"
"21.08.2020","11:00","4.771,83","12,78","15,02","3,90","13,25","4.717,35","9,54"
"21.08.2020","12:00","4.856,83","13,24","16,72","4,03","13,53","4.799,37","9,94"
"21.08.2020","13:00","4.732,19","12,58","16,69","3,90","14,78","4.674,61","9,63"
"21.08.2020","14:00","4.359,28","13,55","16,23","3,76","14,71","4.302,05","8,99"
"21.08.2020","15:00","3.712,10","15,49","16,83","3,94","14,08","3.654,22","7,54"
"21.08.2020","16:00","2.720,70","17,17","15,93","3,93","14,70","2.663,96","4,99"
"21.08.2020","17:00","1.521,26","17,44","18,06","4,11","13,55","1.465,36","2,74"
"21.08.2020","18:00","522,62","18,28","18,25","4,04","15,83","465,15","1,07"
"21.08.2020","19:00","91,51","19,52","18,14","4,17","16,20","33,40","0,08"
"21.08.2020","20:00","59,66","19,72","18,15","4,12","16,08","1,55","0,04"
"21.08.2020","21:00","55,05","16,79","18,14","4,10","15,02","0,95","0,04"
"21.08.2020","22:00","53,34","14,10","18,28","4,10","15,51","1,35","0,00"
"21.08.2020","23:00","49,13","9,65","18,31","4,09","15,60","1,46","0,01"
"22.08.2020","00:00","44,34","7,22","18,29","3,84","13,21","1,78","0,00"
"22.08.2020","01:00","44,13","7,16","18,27","3,82","13,13","1,75","0,01"
"22.08.2020","02:00","44,14","6,10","18,28","3,83","13,80","2,12","0,01"
"22.08.2020","03:00","47,23","8,70","18,28","3,60","14,00","2,64","0,01"
"22.08.2020","04:00","48,30","9,53","18,27","3,67","14,10","2,72","0,00"
"22.08.2020","05:00","51,34","8,95","18,26","3,56","15,80","4,76","0,02"
"22.08.2020","06:00","164,24","9,82","17,91","3,33","15,12","117,40","0,67"
"22.08.2020","07:00","845,35","7,12","17,03","3,38","16,05","799,71","2,06"
"22.08.2020","08:00","2.039,71","8,72","16,68","3,23","16,11","1.991,41","3,55"
"22.08.2020","09:00","3.208,61","9,47","16,17","3,32","15,99","3.157,53","6,13"
"22.08.2020","10:00","4.032,12","11,84","17,00","3,77","15,21","3.977,73","6,57"
"22.08.2020","11:00","4.482,68","13,80","17,82","3,47","14,85","4.424,77","7,97"
"22.08.2020","12:00","4.616,77","15,24","18,08","3,77","14,89","4.557,48","7,31"
"22.08.2020","13:00","4.569,22","16,49","18,08","3,56","13,42","4.510,30","7,38"
"22.08.2020","14:00","4.322,09","17,23","18,09","3,41","11,29","4.266,00","6,07"
"22.08.2020","15:00","3.759,11","18,50","17,59","3,78","13,71","3.699,68","5,85"
"22.08.2020","16:00","2.847,17","18,94","17,24","3,86","13,81","2.789,25","4,07"
"22.08.2020","17:00","1.630,67","19,29","18,02","3,87","13,76","1.573,20","2,52"
"22.08.2020","18:00","527,84","20,53","17,64","3,65","14,37","470,62","1,04"
"22.08.2020","19:00","88,35","19,07","18,36","3,46","15,30","32,08","0,09"
"22.08.2020","20:00","52,60","14,24","18,07","3,80","15,41","1,01","0,07"
"22.08.2020","21:00","49,11","11,46","17,22","3,97","15,26","1,14","0,06"
"22.08.2020","22:00","48,48","9,60","18,44","2,96","16,04","1,43","0,01"
"22.08.2020","23:00","47,33","8,25","17,58","3,09","16,77","1,63","0,01"
"23.08.2020","00:00","47,74","8,82","17,74","2,87","16,45","1,85","0,01"
"23.08.2020","01:00","49,68","9,68","18,46","2,67","16,70","2,16","0,00"
"23.08.2020","02:00","48,69","7,96","18,45","2,85","16,92","2,50","0,01"
"23.08.2020","03:00","48,54","7,42","18,46","3,14","16,70","2,82","0,00"
"23.08.2020","04:00","47,54","6,76","18,01","3,09","16,58","3,09","0,01"
"23.08.2020","05:00","48,96","6,49","18,31","2,94","16,88","4,33","0,01"
"23.08.2020","06:00","170,80","7,48","17,49","2,87","16,71","125,55","0,70"
"23.08.2020","07:00","1.014,40","7,58","17,78","3,06","16,67","967,24","2,08"
"23.08.2020","08:00","2.395,98","9,08","17,12","3,04","16,64","2.345,79","4,32"
"23.08.2020","09:00","3.700,54","12,45","16,28","3,30","16,54","3.645,54","6,43"
"23.08.2020","10:00","4.537,64","13,97","16,42","3,53","16,14","4.480,17","7,40"
"23.08.2020","11:00","5.034,02","15,49","17,01","3,69","16,50","4.972,66","8,67"
"23.08.2020","12:00","5.217,59","16,51","16,55","3,78","15,99","5.155,41","9,36"
"23.08.2020","13:00","5.185,87","18,17","18,02","3,91","15,46","5.121,02","9,27"
"23.08.2020","14:00","4.806,47","19,03","17,84","3,90","16,38","4.740,77","8,55"
"23.08.2020","15:00","4.094,18","19,91","17,15","3,87","16,33","4.029,64","7,29"
"23.08.2020","16:00","3.076,04","22,33","18,57","3,86","16,01","3.010,55","4,71"
"23.08.2020","17:00","1.744,67","25,89","19,10","4,03","15,24","1.677,79","2,62"
"23.08.2020","18:00","542,94","26,56","19,15","3,96","15,42","476,90","0,95"
"23.08.2020","19:00","95,07","26,86","19,17","3,92","16,17","28,92","0,03"
"23.08.2020","20:00","66,02","25,69","19,22","3,82","16,27","1,01","0,01"
"23.08.2020","21:00","64,10","22,80","19,22","3,86","16,94","1,26","0,02"
"23.08.2020","22:00","60,69","19,50","19,22","3,70","16,80","1,47","0,01"
"23.08.2020","23:00","57,59","16,38","18,76","3,92","16,88","1,64","0,01"
"24.08.2020","00:00","54,65","14,11","18,22","4,05","16,44","1,83","0,01"
"24.08.2020","01:00","53,61","12,70","18,20","3,84","16,73","2,14","0,01"
"24.08.2020","02:00","53,85","12,80","17,88","3,91","16,52","2,75","0,01"
"24.08.2020","03:00","53,90","12,55","18,23","3,74","16,61","2,77","0,00"
"24.08.2020","04:00","53,60","13,18","18,22","3,70","15,50","2,99","0,00"
"24.08.2020","05:00","55,49","13,56","18,22","3,66","15,15","4,87","0,02"
"24.08.2020","06:00","186,88","13,27","18,30","3,69","16,65","134,29","0,67"
"24.08.2020","07:00","1.006,10","14,21","18,28","3,99","16,40","951,03","2,18"
"24.08.2020","08:00","2.404,45","13,54","18,16","3,90","16,50","2.347,81","4,53"
"24.08.2020","09:00","3.684,03","13,70","17,44","3,80","15,98","3.626,41","6,70"
"24.08.2020","10:00","4.592,57","15,01","16,91","3,85","16,15","4.532,18","8,47"
"24.08.2020","11:00","5.116,10","15,18","16,96","4,13","16,23","5.055,12","8,48"
"24.08.2020","12:00","5.310,47","14,25","16,68","3,96","16,35","5.250,62","8,62"
"24.08.2020","13:00","5.224,97","14,32","16,02","3,96","15,53","5.166,12","9,01"
"24.08.2020","14:00","4.889,05","15,44","17,89","3,99","14,35","4.828,39","8,98"
"24.08.2020","15:00","4.189,25","17,42","18,03","4,21","15,85","4.126,03","7,69"
"24.08.2020","16:00","3.100,62","19,14","17,94","4,26","14,70","3.039,49","5,08"
"24.08.2020","17:00","1.729,81","22,26","18,24","3,93","15,85","1.666,78","2,75"
"24.08.2020","18:00","525,93","23,47","17,92","3,84","16,61","463,06","1,03"
"24.08.2020","19:00","84,89","22,48","15,66","3,90","16,74","26,01","0,11"
"24.08.2020","20:00","61,41","20,27","19,46","3,85","16,81","0,95","0,09"
"24.08.2020","21:00","59,52","18,39","19,49","3,72","16,78","1,06","0,08"
"24.08.2020","22:00","57,57","17,00","19,44","3,74","15,99","1,38","0,02"
"24.08.2020","23:00","58,23","16,33","19,59","4,17","16,49","1,62","0,04"
"25.08.2020","00:00","53,65","15,57","15,83","4,00","16,44","1,82","0,01"
"25.08.2020","01:00","49,49","15,33","12,14","3,80","16,12","2,10","0,01"
"25.08.2020","02:00","53,38","13,55","16,93","3,82","16,57","2,51","0,01"
"25.08.2020","03:00","54,12","12,38","18,42","3,85","16,73","2,75","0,00"
"25.08.2020","04:00","53,69","10,95","19,41","3,83","16,53","2,97","0,01"
"25.08.2020","05:00","54,60","9,58","19,57","3,91","16,72","4,81","0,01"
"25.08.2020","06:00","171,00","9,04","19,60","4,21","16,55","120,90","0,69"
"25.08.2020","07:00","940,99","8,19","18,98","4,11","15,92","891,55","2,24"
"25.08.2020","08:00","2.321,51","7,44","17,47","3,86","16,04","2.272,45","4,25"
"25.08.2020","09:00","3.610,71","7,24","18,05","3,58","16,24","3.559,06","6,54"
"25.08.2020","10:00","4.478,73","6,53","17,84","3,50","15,90","4.426,62","8,34"
"25.08.2020","11:00","5.013,50","6,83","18,01","3,34","16,15","4.959,79","9,38"
"25.08.2020","12:00","5.171,00","6,77","17,15","3,73","16,14","5.117,12","10,08"
"25.08.2020","13:00","5.114,68","7,45","17,92","3,60","16,50","5.059,36","9,84"
"25.08.2020","14:00","4.742,12","8,49","17,48","3,40","15,95","4.687,87","8,92"
"25.08.2020","15:00","4.012,14","8,01","17,67","3,59","16,33","3.960,13","6,42"
"25.08.2020","16:00","2.978,72","7,55","17,24","3,83","16,28","2.929,36","4,46"
"25.08.2020","17:00","1.641,14","7,15","17,84","4,04","16,35","1.593,00","2,75"
"25.08.2020","18:00","489,30","8,86","17,64","4,06","16,64","441,07","1,02"
"25.08.2020","19:00","73,73","10,40","17,78","4,05","16,40","25,00","0,10"
"25.08.2020","20:00","49,53","10,23","17,54","4,05","16,70","0,92","0,09"
"25.08.2020","21:00","47,06","8,67","16,69","4,04","16,59","0,99","0,08"
"25.08.2020","22:00","46,31","6,93","17,20","3,93","16,92","1,32","0,01"
"25.08.2020","23:00","45,93","5,77","17,72","3,91","16,95","1,59","0,01"
"26.08.2020","00:00","44,52","4,72","17,68","3,72","16,60","1,79","0,00"
"26.08.2020","01:00","45,22","5,24","17,87","3,78","16,23","2,10","0,01"
"26.08.2020","02:00","46,00","6,73","17,41","3,88","15,57","2,40","0,01"
"26.08.2020","03:00","51,24","11,55","17,87","3,73","15,36","2,71","0,01"
"26.08.2020","04:00","52,92","13,08","17,89","3,62","15,37","2,95","0,01"
"26.08.2020","05:00","53,06","11,67","17,89","3,51","15,52","4,46","0,01"
"26.08.2020","06:00","168,18","14,10","16,86","3,56","15,22","117,67","0,77"
"26.08.2020","07:00","910,41","11,01","16,63","3,68","15,67","861,14","2,29"
"26.08.2020","08:00","2.206,97","11,13","16,42","3,45","15,73","2.155,78","4,46"
"26.08.2020","09:00","3.519,74","13,91","16,46","3,86","16,04","3.463,11","6,35"
"26.08.2020","10:00","4.397,02","14,40","15,65","4,07","15,96","4.338,70","8,24"
"26.08.2020","11:00","4.914,47","14,22","15,36","4,07","16,09","4.855,31","9,41"
"26.08.2020","12:00","5.046,00","13,95","15,70","3,87","16,25","4.986,81","9,41"
"26.08.2020","13:00","4.820,32","14,07","15,93","3,18","16,14","4.762,93","8,07"
"26.08.2020","14:00","4.394,30","15,54","16,98","3,49","15,48","4.335,29","7,51"
"26.08.2020","15:00","3.595,53","17,43","17,33","3,76","14,63","3.536,43","5,95"
"26.08.2020","16:00","2.516,93","18,18","17,64","3,67","14,17","2.459,71","3,55"
"26.08.2020","17:00","1.367,66","18,69","17,53","4,02","13,95","1.311,68","1,80"
"26.08.2020","18:00","418,64","18,17","17,98","4,02","14,39","363,21","0,87"
"26.08.2020","19:00","80,49","19,16","17,97","4,01","15,39","23,75","0,20"
"26.08.2020","20:00","54,75","16,43","17,94","4,10","15,14","0,95","0,20"
"26.08.2020","21:00","53,90","15,40","18,02","4,12","15,04","1,09","0,23"
"26.08.2020","22:00","51,29","12,66","18,11","3,97","15,19","1,35","0,01"
"26.08.2020","23:00","49,66","10,89","18,09","3,83","15,27","1,57","0,01"
"27.08.2020","00:00","48,24","9,63","18,12","3,97","14,76","1,77","0,00"
"27.08.2020","01:00","45,90","8,12","18,13","3,95","13,59","2,11","0,00"
"27.08.2020","02:00","46,81","8,36","17,82","3,86","14,36","2,41","0,01"
"27.08.2020","03:00","45,20","6,57","17,18","3,77","14,95","2,73","0,00"
"27.08.2020","04:00","46,58","7,78","17,17","3,82","14,82","2,99","0,01"
"27.08.2020","05:00","48,82","8,57","17,14","3,70","14,91","4,48","0,01"
"27.08.2020","06:00","156,06","8,18","17,05","3,85","13,86","112,44","0,68"
"27.08.2020","07:00","879,54","7,85","17,17","3,81","13,67","835,01","2,03"
"27.08.2020","08:00","2.245,63","6,37","16,83","3,78","13,20","2.201,50","3,95"
"27.08.2020","09:00","3.518,58","6,92","15,79","3,45","13,63","3.472,22","6,57"
"27.08.2020","10:00","4.409,59","8,13","16,87","3,59","13,16","4.359,77","8,07"
"27.08.2020","11:00","4.947,13","10,25","16,72","3,74","13,69","4.894,58","8,14"
"27.08.2020","12:00","5.117,64","9,44","16,48","3,97","14,26","5.065,07","8,42"
"27.08.2020","13:00","5.024,77","9,42","16,99","4,19","14,33","4.971,47","8,38"
"27.08.2020","14:00","4.614,45","10,25","17,51","4,04","14,32","4.560,96","7,37"
"27.08.2020","15:00","3.872,14","13,02","16,22","3,68","14,67","3.817,76","6,78"
"27.08.2020","16:00","2.793,97","13,90","16,20","3,89","15,09","2.740,24","4,65"
"27.08.2020","17:00","1.545,12","13,38","16,89","3,96","16,10","1.492,10","2,69"
"27.08.2020","18:00","460,95","13,55","17,69","4,19","16,29","408,25","0,98"
"27.08.2020","19:00","71,48","13,31","17,68","4,14","14,98","21,22","0,14"
"27.08.2020","20:00","49,48","12,47","16,51","4,11","15,30","0,97","0,13"
"27.08.2020","21:00","49,61","12,16","16,62","4,21","15,40","1,13","0,08"
"27.08.2020","22:00","49,45","10,65","16,63","4,18","16,59","1,40","0,01"
"27.08.2020","23:00","47,88","9,45","16,64","3,85","16,34","1,60","0,01"
"28.08.2020","00:00","48,36","9,92","16,54","3,72","16,35","1,82","0,01"
"28.08.2020","01:00","46,60","9,34","16,02","3,68","15,47","2,08","0,01"
"28.08.2020","02:00","47,50","8,58","16,62","3,68","16,17","2,44","0,01"
"28.08.2020","03:00","47,64","7,90","16,69","3,59","16,70","2,75","0,00"
"28.08.2020","04:00","49,55","8,70","17,19","3,66","16,92","3,07","0,01"
"28.08.2020","05:00","53,18","10,02","18,11","3,29","16,88","4,88","0,00"
"28.08.2020","06:00","156,76","10,23","18,11","3,35","16,20","108,30","0,58"
"28.08.2020","07:00","854,04","7,76","18,09","3,59","16,00","806,53","2,06"
"28.08.2020","08:00","2.143,82","5,61","17,83","3,79","16,12","2.096,00","4,46"
"28.08.2020","09:00","3.536,30","5,40","18,07","4,08","16,09","3.486,06","6,60"
"28.08.2020","10:00","4.434,61","7,96","18,02","4,21","15,81","4.380,54","8,07"
"28.08.2020","11:00","4.956,33","9,54","18,04","4,19","15,65","4.899,77","9,14"
