"Tarih","Saat","Toplam (MWh)","Rüzgar (MWh)","Biyogaz (MWh)","Kanal Tipi (MWh)","Biyokütle (MWh)","Güneþ (MWh)","Diðer (MWh)"
"07.02.2020","02:00","50,85","17,77","15,40","4,42","12,80","0,07","0,40"
"07.02.2020","03:00","50,63","17,10","16,06","4,08","12,72","0,29","0,39"
"07.02.2020","04:00","50,22","16,07","17,20","4,42","12,04","0,21","0,29"
"07.02.2020","05:00","49,29","15,02","17,11","4,15","12,73","0,17","0,11"
"07.02.2020","06:00","49,15","14,22","17,08","4,12","12,95","0,58","0,19"
"07.02.2020","07:00","69,57","13,51","16,96","3,92","12,70","22,17","0,31"
"07.02.2020","08:00","220,67","14,19","17,11","3,46","12,65","171,59","1,68"
"07.02.2020","09:00","569,41","13,60","15,28","3,48","11,67","521,89","3,50"
"07.02.2020","10:00","917,41","11,09","14,84","4,05","11,73","871,85","3,85"
"07.02.2020","11:00","1.187,51","9,06","14,30","3,79","11,24","1.144,73","4,38"
"07.02.2020","12:00","1.286,10","7,96","14,05","3,76","12,42","1.242,39","5,52"
"07.02.2020","13:00","1.297,85","7,87","14,37","3,18","12,91","1.251,97","7,55"
"07.02.2020","14:00","1.088,82","8,73","16,42","3,62","13,74","1.037,87","8,45"
"07.02.2020","15:00","837,91","7,49","16,64","3,53","14,07","787,10","9,08"
"07.02.2020","16:00","523,38","7,15","17,35","4,11","13,64","473,43","7,71"
"07.02.2020","17:00","221,54","8,38","16,72","4,00","13,60","173,19","5,64"
"07.02.2020","18:00","65,95","8,06","17,34","3,80","13,14","20,10","3,51"
"07.02.2020","19:00","45,15","8,83","17,26","3,82","12,61","1,06","1,57"
"07.02.2020","20:00","44,60","10,97","16,52","3,43","12,39","0,14","1,15"
"07.02.2020","21:00","39,79","7,70","15,92","3,67","11,46","0,01","1,05"
"07.02.2020","22:00","40,46","5,97","15,88","4,15","13,33","0,01","1,12"
"07.02.2020","23:00","41,54","7,30","16,08","3,38","13,41","0,00","1,37"
"08.02.2020","00:00","40,61","7,83","15,85","3,36","12,18","0,00","1,39"
"08.02.2020","01:00","46,96","13,59","15,95","3,91","12,94","0,03","0,53"
"08.02.2020","02:00","50,62","15,72","17,20","3,27","13,25","0,07","1,10"
"08.02.2020","03:00","53,92","18,61","17,29","3,23","13,09","0,09","1,61"
"08.02.2020","04:00","55,06","21,01","17,25","2,62","12,79","0,12","1,27"
"08.02.2020","05:00","54,76","20,35","17,16","3,18","12,89","0,18","1,01"
"08.02.2020","06:00","55,55","20,72","17,10","3,06","12,84","0,82","1,00"
"08.02.2020","07:00","93,38","22,94","17,08","3,21","12,06","37,09","1,01"
"08.02.2020","08:00","298,74","22,68","15,75","3,76","12,61","241,45","2,48"
"08.02.2020","09:00","808,54","23,58","15,64","2,96","12,62","749,49","4,25"
"08.02.2020","10:00","1.457,38","24,38","15,52","3,15","11,92","1.394,67","7,74"
"08.02.2020","11:00","1.933,75","24,49","15,76","4,07","10,73","1.867,10","11,60"
"08.02.2020","12:00","2.211,91","22,04","15,80","3,67","10,70","2.146,81","12,89"
"08.02.2020","13:00","2.279,02","20,94","15,66","3,65","11,35","2.213,19","14,23"
"08.02.2020","14:00","2.145,02","20,15","15,30","4,29","11,39","2.081,18","12,72"
"08.02.2020","15:00","1.781,33","17,25","15,42","4,00","11,77","1.721,15","11,75"
"08.02.2020","16:00","1.166,97","13,75","14,96","3,92","12,47","1.113,60","8,28"
"08.02.2020","17:00","439,75","14,39","14,66","4,22","12,59","389,08","4,81"
"08.02.2020","18:00","77,13","12,31","15,28","3,37","12,20","31,78","2,18"
"08.02.2020","19:00","42,03","10,19","15,92","3,40","10,71","1,46","0,35"
"08.02.2020","20:00","39,02","7,27","16,22","4,04","10,82","0,57","0,09"
"08.02.2020","21:00","35,69","5,58","16,05","3,21","10,68","0,00","0,17"
"08.02.2020","22:00","34,48","5,23","15,28","3,58","10,14","0,00","0,25"
"08.02.2020","23:00","34,35","3,67","15,34","3,32","11,57","0,00","0,45"
"09.02.2020","00:00","32,44","2,96","15,32","2,62","11,29","0,00","0,25"
"09.02.2020","01:00","31,86","2,47","15,30","2,06","11,66","0,02","0,35"
"09.02.2020","02:00","32,47","2,13","15,21","2,53","12,28","0,09","0,22"
"09.02.2020","03:00","30,64","1,09","15,19","2,26","11,78","0,14","0,18"
"09.02.2020","04:00","30,37","1,21","15,17","2,32","11,27","0,19","0,21"
"09.02.2020","05:00","30,38","1,20","15,18","2,37","11,16","0,32","0,15"
"09.02.2020","06:00","34,06","1,51","15,12","2,24","12,03","3,12","0,04"
"09.02.2020","07:00","129,62","1,66","15,00","2,11","12,03","98,24","0,58"
"09.02.2020","08:00","692,51","1,85","14,59","2,56","11,72","658,46","3,32"
"09.02.2020","09:00","1.702,02","1,42","14,86","2,12","11,35","1.665,40","6,88"
"09.02.2020","10:00","2.652,15","1,14","15,10","2,12","12,10","2.610,77","10,92"
"09.02.2020","11:00","3.260,63","0,64","14,67","3,40","12,60","3.215,83","13,49"
"09.02.2020","12:00","3.539,06","1,29","14,57","3,60","13,04","3.492,31","14,25"
"09.02.2020","13:00","3.565,19","1,51","14,62","3,77","12,85","3.517,57","14,88"
"09.02.2020","14:00","3.339,87","1,75","14,50","4,23","13,12","3.291,96","14,31"
"09.02.2020","15:00","2.707,98","2,05","14,48","3,94","12,45","2.662,81","12,24"
"09.02.2020","16:00","1.698,97","1,03","16,30","3,92","11,98","1.657,51","8,23"
"09.02.2020","17:00","577,52","0,93","16,58","4,51","12,30","536,97","6,23"
"09.02.2020","18:00","75,64","0,91","16,62","4,21","12,58","38,84","2,48"
"09.02.2020","19:00","36,70","1,53","16,64","3,92","12,71","1,49","0,41"
"09.02.2020","20:00","35,56","1,81","16,20","4,57","12,96","0,00","0,01"
"09.02.2020","21:00","35,69","1,88","16,59","3,98","13,19","0,01","0,03"
"09.02.2020","22:00","35,28","2,26","16,63","3,92","12,47","0,00","0,01"
"09.02.2020","23:00","35,16","2,43","16,37","4,47","11,86","0,00","0,02"
"10.02.2020","00:00","34,60","3,93","14,98","4,24","11,34","0,01","0,11"
"10.02.2020","01:00","35,18","3,94","15,26","4,28","11,50","0,06","0,14"
"10.02.2020","02:00","35,24","4,04","15,21","4,58","11,17","0,10","0,15"
"10.02.2020","03:00","36,16","6,01","15,21","3,93","10,71","0,12","0,17"
"10.02.2020","04:00","37,41","6,33","15,20","3,61","11,36","0,76","0,15"
"10.02.2020","05:00","37,94","6,32","15,15","4,06","11,45","0,91","0,06"
"10.02.2020","06:00","39,62","6,33","14,53","3,38","12,38","2,99","0,01"
"10.02.2020","07:00","139,13","6,88","14,11","3,55","11,84","102,23","0,52"
"10.02.2020","08:00","746,55","7,71","14,09","3,49","13,09","704,21","3,97"
"10.02.2020","09:00","1.903,09","7,09","13,82","3,96","12,88","1.857,46","7,89"
"10.02.2020","10:00","2.918,28","7,07","13,56","3,64","12,14","2.869,23","12,64"
"10.02.2020","11:00","3.529,77","7,20","13,83","3,67","10,84","3.478,29","15,94"
"10.02.2020","12:00","3.822,91","8,06","13,70","4,44","11,05","3.766,92","18,74"
"10.02.2020","13:00","3.890,87","10,15","14,10","4,07","10,03","3.832,02","20,50"
"10.02.2020","14:00","3.704,80","10,14","14,30","4,08","10,44","3.647,02","18,81"
"10.02.2020","15:00","3.092,71","8,98","15,49","4,48","11,39","3.036,69","15,68"
"10.02.2020","16:00","1.996,65","10,21","15,43","4,22","11,12","1.944,67","11,00"
"10.02.2020","17:00","693,20","12,71","15,32","4,18","12,01","643,27","5,70"
"10.02.2020","18:00","89,65","16,91","15,76","4,61","12,73","37,19","2,46"
"10.02.2020","19:00","53,83","19,47","15,84","4,51","12,44","0,98","0,58"
"10.02.2020","20:00","55,47","21,49","15,86","4,46","12,94","0,00","0,72"
"10.02.2020","21:00","58,83","24,59","15,60","4,95","12,95","0,00","0,75"
"10.02.2020","22:00","59,62","25,85","15,78","4,36","12,91","0,00","0,72"
"10.02.2020","23:00","59,87","26,75","15,60","3,81","12,83","0,00","0,89"
"11.02.2020","00:00","62,37","26,65","13,53","4,08","12,80","4,19","1,11"
"11.02.2020","01:00","57,45","25,48","14,03","3,66","12,93","0,00","1,34"
"11.02.2020","02:00","57,29","25,86","13,97","3,68","12,86","0,04","0,89"
"11.02.2020","03:00","56,91","25,18","14,07","4,05","12,77","0,06","0,78"
"11.02.2020","04:00","53,26","23,24","14,07","3,53","12,00","0,15","0,26"
"11.02.2020","05:00","50,88","21,28","14,10","3,45","11,67","0,15","0,23"
"11.02.2020","06:00","55,31","21,38","14,14","3,85","12,20","3,06","0,68"
"11.02.2020","07:00","130,82","19,96","14,23","3,48","12,43","79,63","1,10"
"11.02.2020","08:00","575,32","19,08","14,56","3,95","12,36","522,40","2,97"
"11.02.2020","09:00","1.163,43","18,68","14,63","4,42","12,80","1.107,84","5,06"
"11.02.2020","10:00","1.609,08","18,38","15,72","4,16","13,13","1.550,15","7,53"
"11.02.2020","11:00","1.979,05","18,19","16,15","4,38","12,80","1.918,23","9,30"
"11.02.2020","12:00","2.131,83","19,74","16,09","4,63","13,29","2.067,12","10,97"
"11.02.2020","13:00","2.089,19","19,86","16,11","4,25","13,19","2.023,69","12,09"
"11.02.2020","14:00","1.783,26","22,77","15,46","4,48","11,65","1.718,99","9,90"
"11.02.2020","15:00","1.344,36","24,15","15,11","4,70","11,39","1.280,74","8,27"
"11.02.2020","16:00","832,70","25,97","15,15","4,48","11,99","768,22","6,88"
"11.02.2020","17:00","346,95","25,74","15,75","4,51","12,14","284,05","4,77"
"11.02.2020","18:00","85,54","24,63","16,32","4,76","12,59","24,24","3,00"
"11.02.2020","19:00","61,88","25,73","16,55","3,95","13,28","1,56","0,81"
"11.02.2020","20:00","59,42","24,85","17,03","3,49","13,48","0,01","0,54"
"11.02.2020","21:00","60,41","25,33","17,10","3,89","13,46","0,00","0,63"
"11.02.2020","22:00","56,09","21,38","17,07","3,47","13,80","0,00","0,36"
"11.02.2020","23:00","54,92","19,97","17,08","3,57","13,24","0,46","0,61"
"12.02.2020","00:00","52,11","17,95","16,97","4,06","12,45","0,00","0,67"
"12.02.2020","01:00","50,33","17,04","16,93","3,79","11,81","0,03","0,73"
"12.02.2020","02:00","50,33","16,26","16,36","3,78","13,05","0,16","0,72"
"12.02.2020","03:00","49,97","17,62","14,78","3,99","12,52","0,18","0,87"
"12.02.2020","04:00","50,30","16,88","15,66","3,38","13,16","0,23","0,98"
"12.02.2020","05:00","47,49","13,32","15,63","3,42","13,88","0,36","0,88"
"12.02.2020","06:00","42,36","8,08","15,63","3,98","13,48","0,82","0,37"
"12.02.2020","07:00","57,65","5,56","15,61","3,48","13,20","18,80","1,00"
"12.02.2020","08:00","217,85","5,95","15,51","4,10","13,21","177,07","2,01"
"12.02.2020","09:00","552,40","9,43","15,54","4,59","12,50","507,63","2,72"
"12.02.2020","10:00","898,09","9,42","14,94","4,12","11,95","852,54","5,11"
"12.02.2020","11:00","1.168,28","10,15","16,34","4,34","11,40","1.119,31","6,74"
"12.02.2020","12:00","1.431,64","8,96","17,29","4,67","12,04","1.381,35","7,35"
"12.02.2020","13:00","1.456,57","5,25","16,72","4,38","12,22","1.410,94","7,05"
"12.02.2020","14:00","1.328,66","5,16","17,16","4,20","12,86","1.280,67","8,61"
"12.02.2020","15:00","941,82","5,77","17,19","4,60","11,87","895,85","6,55"
"12.02.2020","16:00","500,44","7,71","16,85","4,19","13,25","453,93","4,51"
"12.02.2020","17:00","171,57","6,43","16,48","4,47","13,33","129,45","1,41"
"12.02.2020","18:00","47,40","7,77","15,35","4,81","13,06","6,23","0,19"
"12.02.2020","19:00","40,29","7,02","15,75","4,51","12,39","0,47","0,15"
"12.02.2020","20:00","39,07","6,17","15,96","4,34","12,11","0,00","0,49"
"12.02.2020","21:00","42,42","7,85","16,66","4,70","12,89","0,00","0,32"
"12.02.2020","22:00","40,98","7,06","16,97","4,21","12,65","0,00","0,09"
"12.02.2020","23:00","39,69","6,76","16,95","3,61","12,26","0,00","0,12"
"13.02.2020","00:00","37,64","4,08","16,84","4,05","12,50","0,01","0,17"
"13.02.2020","01:00","37,55","3,72","16,87","3,58","13,19","0,05","0,16"
"13.02.2020","02:00","37,47","3,31","16,95","3,62","13,35","0,12","0,12"
"13.02.2020","03:00","38,35","4,19","15,87","4,09","13,67","0,21","0,32"
"13.02.2020","04:00","40,91","7,84","15,55","3,66","13,40","0,26","0,21"
"13.02.2020","05:00","44,28","11,11","15,46","3,56","13,41","0,45","0,30"
"13.02.2020","06:00","47,32","14,98","15,37","3,85","12,02","0,98","0,11"
"13.02.2020","07:00","61,44","13,07","15,45","3,47","11,67","17,56","0,23"
"13.02.2020","08:00","185,03","9,36","15,35","3,90","11,97","142,99","1,46"
"13.02.2020","09:00","602,91","6,89","15,34","4,56","11,33","562,12","2,66"
"13.02.2020","10:00","1.183,02","4,98","14,88","4,22","11,71","1.141,19","6,05"
"13.02.2020","11:00","1.746,10","4,54","15,74","4,44","12,32","1.699,42","9,64"
"13.02.2020","12:00","2.170,41","3,79","16,53","4,77","13,36","2.119,19","12,76"
"13.02.2020","13:00","2.450,74","2,23","16,38","4,32","11,63","2.401,77","14,42"
"13.02.2020","14:00","2.511,77","3,03","16,43","4,43","11,00","2.462,31","14,58"
"13.02.2020","15:00","2.210,66","3,44","16,12","4,64","10,95","2.162,44","13,06"
"13.02.2020","16:00","1.566,07","3,20","15,22","5,00","11,21","1.521,75","9,70"
"13.02.2020","17:00","620,42","2,53","15,16","4,54","12,11","579,85","6,24"
"13.02.2020","18:00","90,97","3,16","15,55","4,62","12,72","52,04","2,88"
"13.02.2020","19:00","41,76","2,34","17,01","4,69","13,54","3,65","0,53"
"13.02.2020","20:00","36,10","1,85","16,27","4,31","13,49","0,00","0,17"
"13.02.2020","21:00","35,59","1,59","16,08","4,25","13,49","0,00","0,18"
"13.02.2020","22:00","36,86","1,64","16,84","4,84","12,73","0,00","0,81"
"13.02.2020","23:00","35,23","1,40","17,04","3,80","12,73","0,00","0,25"
"14.02.2020","00:00","35,62","1,27","16,94","3,77","13,17","0,02","0,45"
"14.02.2020","01:00","36,49","1,19","16,93","4,13","13,54","0,15","0,56"
"14.02.2020","02:00","36,73","2,04","16,95","3,63","13,55","0,42","0,14"
"14.02.2020","03:00","36,31","2,30","16,83","3,49","12,86","0,72","0,12"
"14.02.2020","04:00","38,61","3,70","16,93","3,91","12,89","1,06","0,12"
"14.02.2020","05:00","37,50","3,53","16,89","3,65","12,12","1,29","0,02"
"14.02.2020","06:00","41,17","4,52","16,99","3,66","11,23","4,73","0,05"
"14.02.2020","07:00","147,21","6,81","16,98","3,88","11,46","107,28","0,79"
"14.02.2020","08:00","727,78","6,97","16,99","3,99","12,25","683,49","4,09"
"14.02.2020","09:00","1.706,52","8,63","15,66","4,24","12,01","1.658,65","7,33"
"14.02.2020","10:00","2.501,09","10,30","15,52","4,44","10,82","2.449,56","10,46"
"14.02.2020","11:00","3.003,58","7,84","15,68","3,94","11,60","2.952,11","12,40"
"14.02.2020","12:00","3.208,49","7,65","15,67","3,95","13,19","3.154,53","13,50"
"14.02.2020","13:00","3.007,04","6,58","15,59","4,39","13,40","2.952,74","14,32"
"14.02.2020","14:00","2.474,68","5,82","16,91","4,28","12,55","2.423,08","12,04"
"14.02.2020","15:00","1.701,31","5,64","17,03","4,33","12,02","1.653,58","8,70"
"14.02.2020","16:00","854,05","6,05","17,01","4,76","12,84","808,39","5,01"
"14.02.2020","17:00","247,86","7,55","17,04","4,12","13,50","202,24","3,40"
"14.02.2020","18:00","50,59","7,99","17,04","4,03","13,74","5,54","2,25"
"14.02.2020","19:00","47,31","8,53","17,02","4,44","14,13","1,49","1,71"
"14.02.2020","20:00","42,99","6,46","17,01","4,25","14,41","0,00","0,85"
"14.02.2020","21:00","44,06","6,75","16,99","4,26","14,61","0,00","1,46"
"14.02.2020","22:00","44,53","7,30","16,93","4,80","13,80","0,00","1,70"
"14.02.2020","23:00","41,98","6,55","16,93","4,32","12,46","0,01","1,70"
"15.02.2020","00:00","41,93","7,69","16,94","3,43","12,20","0,00","1,68"
"15.02.2020","01:00","45,16","9,89","16,92","3,98","12,57","0,05","1,75"
"15.02.2020","02:00","43,55","8,73","16,96","3,65","12,28","0,31","1,63"
"15.02.2020","03:00","42,43","6,00","17,02","3,78","13,50","0,48","1,65"
"15.02.2020","04:00","42,10","6,02","16,70","4,06","13,19","0,60","1,53"
"15.02.2020","05:00","41,68","6,15","15,62","3,72","13,70","0,88","1,62"
"15.02.2020","06:00","46,14","9,19","15,63","3,70","14,06","1,89","1,68"
"15.02.2020","07:00","94,83","10,74","15,63","3,80","14,26","48,30","2,10"
"15.02.2020","08:00","420,25","12,87","15,29","3,76","13,88","370,07","4,39"
"15.02.2020","09:00","1.004,29","13,95","15,09","3,97","13,65","950,31","7,32"
"15.02.2020","10:00","1.616,85","13,64","13,73","4,63","12,99","1.562,99","8,86"
"15.02.2020","11:00","2.030,84","17,87","15,19","4,30","12,16","1.970,38","10,94"
"15.02.2020","12:00","2.201,16","21,63","15,30","4,43","13,34","2.135,15","11,30"
"15.02.2020","13:00","2.055,76","25,82","15,12","4,79","13,47","1.985,86","10,70"
"15.02.2020","14:00","1.703,55","26,67","14,46","4,21","13,09","1.634,49","10,63"
"15.02.2020","15:00","1.223,52","27,05","13,96","4,33","12,49","1.157,23","8,46"
"15.02.2020","16:00","653,87","28,11","14,82","4,82","13,73","587,51","4,88"
"15.02.2020","17:00","229,80","26,86","14,86","4,58","14,68","166,39","2,42"
"15.02.2020","18:00","68,76","24,49","16,12","4,54","14,69","7,73","1,19"
"15.02.2020","19:00","62,91","25,71","16,40","4,85","14,64","0,49","0,81"
"15.02.2020","20:00","60,60","25,12","16,47","3,42","14,56","0,00","1,02"
"15.02.2020","21:00","60,77","25,44","16,61","4,29","13,38","0,00","1,06"
"15.02.2020","22:00","60,46","24,73","16,67","4,59","13,36","0,00","1,12"
"15.02.2020","23:00","59,23","24,80","16,79","4,24","12,71","0,02","0,67"
"16.02.2020","00:00","61,82","27,60","16,45","4,27","12,87","0,03","0,60"
"16.02.2020","01:00","63,03","27,72","16,80","4,58","13,22","0,13","0,59"
"16.02.2020","02:00","62,76","29,13","16,39","3,27","12,82","0,33","0,82"
"16.02.2020","03:00","62,20","29,33","15,41","3,28","13,14","0,42","0,62"
"16.02.2020","04:00","62,33","28,26","15,43","3,94","13,12","0,61","0,97"
"16.02.2020","05:00","61,47","27,36","15,41","3,63","12,74","0,83","1,52"
"16.02.2020","06:00","61,30","25,74","15,41","3,55","13,00","2,16","1,43"
"16.02.2020","07:00","122,50","25,86","15,44","4,06","11,89","63,19","2,06"
"16.02.2020","08:00","476,95","25,49","15,27","3,51","12,63","415,23","4,82"
"16.02.2020","09:00","1.208,76","25,80","15,31","3,54","13,73","1.142,66","7,72"
"16.02.2020","10:00","1.997,90","27,95","15,26","4,34","14,10","1.924,51","11,75"
"16.02.2020","11:00","2.572,43","27,80","15,17","4,20","12,91","2.498,44","13,92"
"16.02.2020","12:00","2.848,31","28,56","15,95","4,32","14,57","2.769,28","15,63"
"16.02.2020","13:00","2.784,49","28,00","16,75","4,77","13,73","2.704,64","16,61"
"16.02.2020","14:00","2.511,41","29,61","16,67","4,41","13,46","2.431,10","16,16"
"16.02.2020","15:00","1.917,40","30,23","16,77","4,43","13,55","1.837,91","14,53"
"16.02.2020","16:00","1.141,83","29,19","16,80","4,77","12,75","1.069,60","8,71"
"16.02.2020","17:00","448,30","29,23","16,80","4,15","12,87","379,56","5,69"
"16.02.2020","18:00","99,03","28,86","16,80","4,21","14,72","32,18","2,25"
"16.02.2020","19:00","67,07","27,43","16,84","4,61","14,58","1,85","1,75"
"16.02.2020","20:00","63,33","26,13","16,83","4,16","14,80","0,00","1,41"
"16.02.2020","21:00","59,68","23,40","16,11","4,58","14,81","0,00","0,78"
"16.02.2020","22:00","52,69","18,43","14,90","5,02","13,51","0,01","0,82"
"16.02.2020","23:00","54,06","20,44","15,50","4,32","13,50","0,03","0,28"
"17.02.2020","00:00","54,28","20,61","15,48","4,34","13,28","0,08","0,49"
"17.02.2020","01:00","52,62","19,44","14,79","4,66","12,93","0,14","0,66"
"17.02.2020","02:00","51,45","17,27","15,25","4,39","13,05","0,48","1,01"
"17.02.2020","03:00","51,91","16,48","15,45","4,55","13,90","0,67","0,86"
"17.02.2020","04:00","54,68","17,59","15,45","4,85","14,29","1,29","1,20"
"17.02.2020","05:00","56,36","20,07","15,37","4,34","14,25","1,45","0,89"
"17.02.2020","06:00","59,95","18,42","15,39","4,15","14,39","6,66","0,93"
"17.02.2020","07:00","206,00","18,44","15,24","4,28","14,42","152,04","1,56"
"17.02.2020","08:00","974,10","15,66","15,41","3,90","12,00","922,11","5,00"
"17.02.2020","09:00","2.237,86","11,83","16,14","4,02","11,93","2.183,51","10,43"
"17.02.2020","10:00","3.295,07","8,52","16,07","4,57","12,32","3.238,59","15,00"
"17.02.2020","11:00","3.997,00","7,87","15,99","4,21","12,28","3.935,47","21,17"
"17.02.2020","12:00","4.280,07","10,19","16,08","4,05","13,68","4.212,96","23,10"
"17.02.2020","13:00","4.304,04","10,89","16,13","4,39","14,11","4.237,05","21,47"
"17.02.2020","14:00","4.039,44","13,05","16,08","3,84","14,21","3.971,68","20,56"
"17.02.2020","15:00","3.295,75","13,88","15,92","3,80","14,67","3.230,17","17,32"
"17.02.2020","16:00","2.184,04","14,31","16,11","4,63","14,65","2.121,63","12,71"
"17.02.2020","17:00","877,12","14,37","16,24","4,42","14,81","819,42","7,85"
"17.02.2020","18:00","124,46","13,55","16,67","4,56","13,37","72,82","3,49"
"17.02.2020","19:00","51,79","13,59","15,61","4,96","13,89","2,48","1,25"
"17.02.2020","20:00","46,37","12,32","15,62","4,24","13,70","0,00","0,49"
"17.02.2020","21:00","45,02","11,86","15,44","4,32","13,32","0,00","0,08"
"17.02.2020","22:00","42,78","9,76","15,51","4,55","12,96","0,01","0,00"
"17.02.2020","23:00","39,97","7,09","15,48","3,45","13,89","0,04","0,01"
"18.02.2020","00:00","38,24","5,81","14,98","3,69","13,56","0,09","0,12"
"18.02.2020","01:00","38,40","4,26","15,38","4,08","13,89","0,24","0,55"
"18.02.2020","02:00","38,12","3,88","14,76","4,13","14,21","0,60","0,55"
"18.02.2020","03:00","39,04","3,74","15,36","4,02","14,28","1,05","0,59"
"18.02.2020","04:00","39,28","4,00","15,43","4,31","13,65","1,41","0,48"
"18.02.2020","05:00","38,97","3,72","15,36","3,90","13,42","1,68","0,87"
"18.02.2020","06:00","44,74","3,42","16,64","4,02","13,33","6,13","1,18"
"18.02.2020","07:00","184,98","4,09","16,61","4,22","13,49","144,46","2,11"
"18.02.2020","08:00","968,02","2,72","16,52","3,60","13,47","925,57","6,13"
"18.02.2020","09:00","2.299,65","1,76","15,75","3,86","13,93","2.252,62","11,74"
"18.02.2020","10:00","3.398,54","1,35","14,98","4,19","13,61","3.347,47","16,94"
"18.02.2020","11:00","4.023,39","2,67","14,11","3,89","13,14","3.968,97","20,61"
"18.02.2020","12:00","4.292,01","2,96","15,15","3,98","14,35","4.233,16","22,40"
"18.02.2020","13:00","4.274,63","3,39","15,56","4,53","13,68","4.214,24","23,23"
"18.02.2020","14:00","3.964,77","3,82","15,39","4,14","11,92","3.908,35","21,15"
"18.02.2020","15:00","3.259,81","3,39","16,09","4,32","11,71","3.206,31","17,99"
"18.02.2020","16:00","2.136,51","3,24","16,17","4,60","12,80","2.086,04","13,67"
"18.02.2020","17:00","822,84","2,12","15,72","4,28","14,13","778,47","8,12"
"18.02.2020","18:00","109,07","2,42","16,31","4,31","14,88","67,29","3,86"
"18.02.2020","19:00","42,80","2,64","16,40","4,97","15,00","2,41","1,40"
"18.02.2020","20:00","38,54","1,47","16,34","4,48","15,08","0,00","1,17"
"18.02.2020","21:00","38,21","0,76","16,45","4,50","15,46","0,00","1,04"
"18.02.2020","22:00","38,76","1,72","16,64","4,94","14,31","0,00","1,14"
"18.02.2020","23:00","37,59","2,00","16,46","4,34","13,92","0,05","0,81"
"19.02.2020","00:00","37,51","2,52","16,19","4,38","13,07","0,09","1,26"
"19.02.2020","01:00","38,71","2,69","16,62","4,75","13,09","0,26","1,30"
"19.02.2020","02:00","36,83","2,43","15,31","4,33","13,07","0,59","1,10"
"19.02.2020","03:00","37,43","3,09","15,28","4,40","13,06","0,94","0,68"
"19.02.2020","04:00","37,49","2,84","15,25","4,80","13,04","1,37","0,19"
"19.02.2020","05:00","38,29","2,78","15,23","4,30","14,26","1,55","0,16"
"19.02.2020","06:00","43,42","2,81","15,58","4,20","14,57","5,95","0,31"
"19.02.2020","07:00","180,52","2,49","16,64","4,17","14,83","141,22","1,16"
"19.02.2020","08:00","972,98","1,90","16,69","4,22","14,35","930,62","5,19"
"19.02.2020","09:00","2.255,84","1,49","16,44","4,19","14,77","2.209,24","9,72"
"19.02.2020","10:00","3.343,26","1,07","13,64","4,32","12,79","3.296,24","15,20"
"19.02.2020","11:00","3.979,32","1,06","7,45","3,84","11,85","3.934,43","20,69"
"19.02.2020","12:00","4.227,55","0,93","15,65","3,83","12,09","4.172,56","22,49"
"19.02.2020","13:00","4.182,96","0,66","16,42","4,07","12,31","4.128,05","21,45"
"19.02.2020","14:00","3.857,44","1,56","15,48","4,36","13,04","3.802,87","20,12"
"19.02.2020","15:00","3.128,54","2,65","14,08","4,66","14,08","3.076,27","16,80"
"19.02.2020","16:00","2.048,84","3,09","16,20","5,03","14,46","1.998,00","12,06"
"19.02.2020","17:00","787,32","2,54","16,12","4,81","15,17","743,06","5,61"
"19.02.2020","18:00","91,55","2,38","16,09","4,80","15,60","50,72","1,97"
"19.02.2020","19:00","42,64","2,54","16,29","4,97","15,21","3,34","0,28"
"19.02.2020","20:00","41,48","5,56","16,21","4,37","15,23","0,00","0,10"
"19.02.2020","21:00","38,78","3,46","16,20","4,33","14,71","0,00","0,08"
"19.02.2020","22:00","37,99","3,39","16,27","4,77","13,54","0,00","0,03"
"19.02.2020","23:00","36,74","2,52","16,29","4,38","13,51","0,01","0,02"
"20.02.2020","00:00","35,81","1,87","15,77","4,39","13,66","0,06","0,07"
"20.02.2020","01:00","38,39","3,01","16,30","4,55","14,29","0,14","0,09"
"20.02.2020","02:00","37,82","2,57","16,35","3,98","14,48","0,33","0,10"
"20.02.2020","03:00","37,58","2,29","16,19","4,16","14,26","0,60","0,08"
"20.02.2020","04:00","39,35","4,11","15,47","4,71","14,07","0,91","0,08"
"20.02.2020","05:00","38,03","3,83","14,76","4,38","13,88","1,13","0,04"
"20.02.2020","06:00","43,69","3,92","14,60","4,07","13,36","7,69","0,05"
"20.02.2020","07:00","189,93","3,65","14,90","4,33","13,03","152,97","1,06"
"20.02.2020","08:00","911,28","4,15","14,94","3,89","12,53","870,73","5,03"
"20.02.2020","09:00","1.943,46","4,05","14,74","3,92","12,91","1.899,12","8,72"
"20.02.2020","10:00","2.828,62","3,95","14,92","4,76","12,36","2.779,91","12,72"
"20.02.2020","11:00","3.350,89","4,62","15,23","4,62","13,12","3.298,45","14,86"
"20.02.2020","12:00","3.503,20","5,80","15,87","4,66","13,78","3.446,59","16,51"
"20.02.2020","13:00","3.344,78","7,74","16,18","4,80","13,08","3.287,80","15,18"
"20.02.2020","14:00","2.910,84","10,24","16,24","4,78","13,44","2.852,98","13,15"
"20.02.2020","15:00","2.311,26","12,45","15,58","4,54","12,64","2.255,44","10,61"
"20.02.2020","16:00","1.396,92","15,03","16,10","4,65","13,54","1.341,23","6,37"
"20.02.2020","17:00","471,00","17,53","16,43","5,08","13,79","415,75","2,42"
"20.02.2020","18:00","66,95","18,54","16,93","4,53","14,05","12,09","0,80"
