"Tarih","Saat","Toplam (MWh)","Rüzgar (MWh)","Biyogaz (MWh)","Kanal Tipi (MWh)","Biyokütle (MWh)","Güneþ (MWh)","Diðer (MWh)"
"26.07.2018","20:00","46,19","6,55","13,20","4,60","14,32","7,52","0,01"
"26.07.2018","21:00","38,76","5,93","13,20","4,58","14,57","0,47","0,00"
"26.07.2018","22:00","36,90","5,20","13,13","4,43","13,72","0,41","0,01"
"26.07.2018","23:00","35,53","3,33","13,18","4,46","14,42","0,14","0,01"
"27.07.2018","00:00","33,87","2,43","13,09","4,24","13,89","0,21","0,01"
"27.07.2018","01:00","35,45","4,07","13,08","4,21","13,93","0,15","0,01"
"27.07.2018","02:00","35,31","3,17","13,14","4,52","14,33","0,14","0,01"
"27.07.2018","03:00","32,95","0,88","13,17","4,56","14,17","0,16","0,00"
"27.07.2018","04:00","34,62","2,47","12,86","4,47","14,44","0,38","0,01"
"27.07.2018","05:00","40,74","1,40","12,99","4,38","13,42","8,55","0,01"
"27.07.2018","06:00","204,90","0,91","13,18","4,29","13,99","172,52","0,01"
"27.07.2018","07:00","813,84","0,76","12,77","4,34","14,24","781,72","0,01"
"27.07.2018","08:00","1.766,89","0,96","13,14","4,61","13,74","1.734,43","0,00"
"27.07.2018","09:00","2.651,35","0,95","13,20","4,64","12,11","2.620,39","0,06"
"27.07.2018","10:00","3.273,43","1,15","12,20","4,78","11,68","3.243,49","0,13"
"27.07.2018","11:00","3.614,27","1,66","13,06","4,76","11,74","3.582,96","0,09"
"27.07.2018","12:00","3.633,30","2,75","12,94","4,75","13,35","3.599,45","0,06"
"27.07.2018","13:00","3.440,82","4,44","12,79","4,32","13,44","3.405,77","0,06"
"27.07.2018","14:00","3.063,35","7,83","13,11","4,37","13,15","3.024,79","0,10"
"27.07.2018","15:00","2.549,31","7,04","12,87","4,59","14,08","2.510,65","0,07"
"27.07.2018","16:00","1.966,58","7,32","13,12","4,37","13,84","1.927,86","0,08"
"27.07.2018","17:00","1.217,67","5,18","13,09","4,48","14,50","1.180,41","0,00"
"27.07.2018","18:00","497,28","4,26","12,55","4,27","13,04","463,15","0,00"
"27.07.2018","19:00","125,79","3,62","12,07","3,80","14,28","92,01","0,01"
"27.07.2018","20:00","40,72","4,49","11,69","3,85","14,96","5,72","0,01"
"27.07.2018","21:00","35,77","3,92","12,77","3,99","14,41","0,67","0,01"
"27.07.2018","22:00","36,05","3,42","13,46","4,31","14,68","0,16","0,02"
"27.07.2018","23:00","35,23","2,93","13,51","4,51","13,93","0,35","0,01"
"28.07.2018","00:00","33,75","1,95","13,46","4,49","13,69","0,15","0,01"
"28.07.2018","01:00","34,39","2,41","13,23","4,39","14,19","0,16","0,01"
"28.07.2018","02:00","32,25","1,89","12,45","4,51","13,24","0,15","0,01"
"28.07.2018","03:00","32,55","1,19","12,85","4,56","13,77","0,17","0,01"
"28.07.2018","04:00","33,80","1,68","13,47","4,56","13,68","0,40","0,01"
"28.07.2018","05:00","39,79","1,93","11,76","4,42","13,85","7,82","0,01"
"28.07.2018","06:00","197,74","1,56","11,87","4,14","12,67","167,49","0,01"
"28.07.2018","07:00","786,26","0,95","13,18","4,02","12,75","755,31","0,04"
"28.07.2018","08:00","1.708,23","0,79","12,86","4,28","13,27","1.676,89","0,15"
"28.07.2018","09:00","2.601,64","0,93","13,35","4,54","12,70","2.569,88","0,23"
"28.07.2018","10:00","3.286,52","0,59","10,97","4,80","13,30","3.256,56","0,30"
"28.07.2018","11:00","3.676,80","0,92","12,93","5,01","12,65","3.644,94","0,35"
"28.07.2018","12:00","3.798,51","1,48","13,35","4,50","13,63","3.765,18","0,36"
"28.07.2018","13:00","3.690,01","2,14","12,75","4,72","13,22","3.656,97","0,22"
"28.07.2018","14:00","3.445,87","2,96","12,22","4,57","14,12","3.411,71","0,29"
"28.07.2018","15:00","2.935,23","4,24","12,37","4,36","14,28","2.899,79","0,18"
"28.07.2018","16:00","2.241,41","4,47","12,46","4,26","11,93","2.208,19","0,10"
"28.07.2018","17:00","1.402,09","5,00","12,84","4,35","12,97","1.366,87","0,06"
"28.07.2018","18:00","588,40","6,43","13,19","4,37","14,50","549,86","0,05"
"28.07.2018","19:00","143,71","6,36","13,72","4,66","14,85","104,12","0,01"
"28.07.2018","20:00","43,88","5,83","13,53","4,34","15,03","5,15","0,01"
"28.07.2018","21:00","37,43","5,55","13,23","4,36","13,83","0,45","0,01"
"28.07.2018","22:00","37,62","4,36","13,35","4,72","15,06","0,14","0,01"
"28.07.2018","23:00","36,95","4,09","13,38","4,70","14,65","0,12","0,01"
"29.07.2018","00:00","36,46","4,03","13,48","4,38","14,42","0,15","0,01"
"29.07.2018","01:00","36,09","3,33","13,58","4,40","14,62","0,16","0,01"
"29.07.2018","02:00","35,05","3,41","13,49","4,28","13,71","0,15","0,01"
"29.07.2018","03:00","35,68","3,39","13,59","4,18","14,34","0,17","0,01"
"29.07.2018","04:00","35,61","3,26","13,59","3,99","14,38","0,38","0,01"
"29.07.2018","05:00","43,52","4,36","12,88","4,27","14,49","7,52","0,01"
"29.07.2018","06:00","200,62","5,64","13,10","4,73","13,69","163,46","0,01"
"29.07.2018","07:00","791,59","4,19","13,57","4,88","13,21","755,70","0,04"
"29.07.2018","08:00","1.730,08","3,58","12,81","5,08","13,27","1.695,20","0,14"
"29.07.2018","09:00","2.615,97","4,71","13,47","5,03","14,15","2.578,40","0,21"
"29.07.2018","10:00","3.252,86","6,95","13,54","5,05","14,20","3.212,91","0,19"
"29.07.2018","11:00","3.597,94","8,79","13,46","5,10","12,30","3.557,98","0,31"
"29.07.2018","12:00","3.718,16","8,27","13,17","4,90","14,13","3.677,58","0,12"
"29.07.2018","13:00","3.633,41","7,30","12,85","4,56","14,02","3.594,65","0,03"
"29.07.2018","14:00","3.383,19","8,09","13,04","4,49","14,22","3.343,29","0,05"
"29.07.2018","15:00","2.925,54","10,43","12,67","4,90","13,59","2.883,81","0,14"
"29.07.2018","16:00","2.283,79","15,82","12,79","4,69","13,93","2.236,40","0,16"
"29.07.2018","17:00","1.404,36","18,56","12,87","4,57","14,49","1.353,80","0,06"
"29.07.2018","18:00","583,13","17,91","13,00","4,56","14,38","533,25","0,03"
"29.07.2018","19:00","146,75","14,56","12,52","4,75","14,35","100,55","0,01"
"29.07.2018","20:00","53,93","16,76","12,35","4,79","14,46","5,56","0,01"
"29.07.2018","21:00","50,73","17,65","13,50","4,77","14,37","0,43","0,01"
"29.07.2018","22:00","48,51","16,02","13,38","4,70","14,28","0,13","0,01"
"29.07.2018","23:00","48,58","15,56","13,46","4,55","13,92","1,08","0,01"
"30.07.2018","00:00","46,16","14,15","13,24","4,43","14,19","0,14","0,01"
"30.07.2018","01:00","43,15","10,94","13,42","4,29","14,34","0,14","0,01"
"30.07.2018","02:00","41,96","10,23","13,41","4,29","13,87","0,15","0,01"
"30.07.2018","03:00","40,15","9,28","13,47","4,22","12,97","0,20","0,01"
"30.07.2018","04:00","39,42","7,46","13,11","4,14","14,31","0,39","0,01"
"30.07.2018","05:00","45,20","6,64","12,69","4,05","14,32","7,49","0,01"
"30.07.2018","06:00","200,25","6,70","12,86","3,88","13,43","163,37","0,01"
"30.07.2018","07:00","788,72","6,44","11,76","4,21","13,91","752,38","0,01"
"30.07.2018","08:00","1.725,97","7,38","10,96","4,47","13,43","1.689,73","0,00"
"30.07.2018","09:00","2.632,82","8,77","11,32","4,62","12,55","2.595,55","0,00"
"30.07.2018","10:00","3.276,62","8,27","9,93","4,42","13,05","3.240,87","0,09"
"30.07.2018","11:00","3.674,75","8,98","10,55","4,54","12,86","3.637,72","0,10"
"30.07.2018","12:00","3.764,64","9,53","12,15","4,44","13,18","3.725,22","0,12"
"30.07.2018","13:00","3.646,22","9,95","10,22","4,53","14,21","3.607,24","0,07"
"30.07.2018","14:00","3.344,93","10,52","12,52","4,45","14,01","3.303,36","0,07"
"30.07.2018","15:00","2.767,96","12,96","12,19","4,37","13,68","2.724,70","0,08"
"30.07.2018","16:00","2.056,88","15,04","12,06","4,39","14,29","2.011,02","0,07"
"30.07.2018","17:00","1.226,59","16,56","12,17","4,47","14,11","1.179,20","0,08"
"30.07.2018","18:00","492,20","19,13","12,83","4,64","14,03","441,57","0,00"
"30.07.2018","19:00","128,88","20,22","12,62","4,43","13,63","77,98","0,00"
"30.07.2018","20:00","53,83","19,78","12,75","4,33","13,92","3,05","0,00"
"30.07.2018","21:00","47,33","15,44","12,73","4,28","14,49","0,38","0,00"
"30.07.2018","22:00","43,99","11,97","12,60","4,30","14,87","0,24","0,00"
"30.07.2018","23:00","42,95","11,74","12,17","4,37","14,27","0,39","0,01"
"31.07.2018","00:00","42,63","12,12","12,67","4,51","13,18","0,14","0,01"
"31.07.2018","01:00","40,68","8,75","12,54","4,60","14,63","0,16","0,01"
"31.07.2018","02:00","41,14","9,06","12,86","4,63","14,44","0,14","0,01"
"31.07.2018","03:00","42,51","10,23","13,42","4,68","13,98","0,19","0,01"
"31.07.2018","04:00","44,69","12,50","13,36","4,50","13,97","0,34","0,01"
"31.07.2018","05:00","50,81","12,74","13,21","4,46","13,87","6,52","0,01"
"31.07.2018","06:00","200,93","12,17","13,60","4,41","13,77","156,97","0,00"
"31.07.2018","07:00","772,18","11,92","13,35","4,62","13,74","728,51","0,04"
"31.07.2018","08:00","1.668,02","12,27","12,98","4,74","13,43","1.624,59","0,02"
"31.07.2018","09:00","2.508,67","12,19","13,00","4,74","12,40","2.466,33","0,03"
"31.07.2018","10:00","3.136,36","14,33","12,28","4,62","13,40","3.091,62","0,11"
"31.07.2018","11:00","3.449,24","14,96","13,05","4,47","14,14","3.402,55","0,07"
"31.07.2018","12:00","3.495,33","15,17","13,01","4,50","12,93","3.449,64","0,08"
"31.07.2018","13:00","3.378,60","17,09","12,45","4,61","13,55","3.330,82","0,09"
"31.07.2018","14:00","3.004,75","17,91","12,77","4,76","13,15","2.956,07","0,08"
"31.07.2018","15:00","2.538,03","19,33","13,44","4,73","11,94","2.488,49","0,10"
"31.07.2018","16:00","1.823,53","18,70","13,21","4,79","13,28","1.773,45","0,11"
"31.07.2018","17:00","1.084,59","19,95","12,77","4,58","13,91","1.033,33","0,06"
"31.07.2018","18:00","461,51","19,42","13,03","4,72","14,05","410,27","0,00"
"31.07.2018","19:00","127,01","18,80","13,20","4,71","14,36","75,94","0,00"
"31.07.2018","20:00","52,52","18,16","12,68","4,78","13,12","3,77","0,01"
"31.07.2018","21:00","48,12","17,63","11,99","4,79","13,22","0,48","0,01"
"31.07.2018","22:00","48,93","17,48","12,47","4,77","14,01","0,20","0,00"
"31.07.2018","23:00","48,67","16,92","12,62","4,76","14,20","0,17","0,01"
"01.08.2018","00:00","44,37","13,61","12,76","4,66","13,26","0,06","0,01"
"01.08.2018","01:00","40,01","10,06","12,29","4,46","13,10","0,08","0,01"
"01.08.2018","02:00","39,45","9,11","12,89","4,53","12,84","0,07","0,01"
"01.08.2018","03:00","41,40","11,36","12,79","4,62","12,51","0,11","0,01"
"01.08.2018","04:00","41,22","10,85","12,44","4,66","12,98","0,28","0,01"
"01.08.2018","05:00","48,20","10,74","12,58","4,85","13,47","6,55","0,00"
"01.08.2018","06:00","206,05","9,58","12,57","4,66","12,41","166,83","0,01"
"01.08.2018","07:00","776,89","9,59","12,24","4,42","11,92","738,72","0,00"
"01.08.2018","08:00","1.750,45","11,42","12,58","4,44","13,24","1.708,77","0,00"
"01.08.2018","09:00","2.708,59","13,00","11,50","4,71","12,75","2.666,58","0,05"
"01.08.2018","10:00","3.442,72","13,17","11,52","4,21","13,89","3.399,89","0,04"
"01.08.2018","11:00","3.839,16","13,95","11,83","4,53","12,79","3.796,00","0,06"
"01.08.2018","12:00","3.992,86","14,94","11,19","3,76","13,55","3.949,39","0,03"
"01.08.2018","13:00","3.856,56","14,67","11,73","4,22","12,12","3.813,78","0,03"
"01.08.2018","14:00","3.524,24","14,09","11,30","4,14","13,41","3.481,25","0,04"
"01.08.2018","15:00","3.020,01","14,08","11,15","4,41","12,31","2.978,02","0,04"
"01.08.2018","16:00","2.308,04","13,39","12,21","4,53","12,45","2.265,41","0,05"
"01.08.2018","17:00","1.418,36","16,47","12,98","4,45","14,10","1.370,36","0,00"
"01.08.2018","18:00","620,36","19,44","13,20","4,46","14,04","569,21","0,00"
"01.08.2018","19:00","161,89","20,70","13,60","4,17","11,73","111,70","0,00"
"01.08.2018","20:00","62,22","22,28","13,51","4,21","13,37","8,84","0,01"
"01.08.2018","21:00","55,17","20,55","13,61","4,24","13,13","3,65","0,00"
"01.08.2018","22:00","49,29","17,50","13,39","4,52","13,82","0,06","0,00"
"01.08.2018","23:00","48,07","16,17","12,82","4,47","14,18","0,42","0,00"
"02.08.2018","00:00","45,77","14,44","13,59","4,56","13,12","0,06","0,00"
"02.08.2018","01:00","45,42","13,28","13,52","4,40","14,14","0,07","0,00"
"02.08.2018","02:00","44,73","13,26","13,10","4,28","14,02","0,07","0,00"
"02.08.2018","03:00","44,94","14,10","12,90","4,20","13,63","0,10","0,00"
"02.08.2018","04:00","44,48","14,11","12,75","4,32","13,02","0,27","0,00"
"02.08.2018","05:00","51,61","16,33","12,11","4,42","12,87","5,87","0,00"
"02.08.2018","06:00","212,25","17,09","12,23","4,37","13,67","164,89","0,00"
"02.08.2018","07:00","782,85","16,53","13,09","4,20","13,00","736,03","0,00"
"02.08.2018","08:00","1.735,63","16,07","13,32","4,30","13,05","1.688,89","0,00"
"02.08.2018","09:00","2.640,29","16,92","13,56","4,45","12,79","2.592,44","0,14"
"02.08.2018","10:00","3.296,26","16,90","13,10","4,34","10,80","3.250,97","0,15"
"02.08.2018","11:00","3.704,56","18,72","13,13","3,40","10,55","3.658,62","0,13"
"02.08.2018","12:00","3.764,08","19,44","13,20","3,23","7,99","3.720,08","0,13"
"02.08.2018","13:00","3.660,54","20,07","13,00","3,21","10,43","3.613,71","0,12"
"02.08.2018","14:00","3.426,77","21,68","12,72","3,05","12,88","3.376,29","0,14"
"02.08.2018","15:00","3.000,57","23,98","12,79","2,87","12,96","2.947,96","0,00"
"02.08.2018","16:00","2.279,71","25,63","11,49","2,91","13,13","2.226,55","0,00"
"02.08.2018","17:00","1.394,92","25,98","11,46","3,71","12,57","1.341,20","0,00"
"02.08.2018","18:00","593,37","27,70","12,16","4,02","14,31","535,18","0,01"
"02.08.2018","19:00","161,79","29,43","12,87","4,13","14,52","100,84","0,01"
"02.08.2018","20:00","67,48","27,76","12,37","4,33","14,11","8,90","0,00"
"02.08.2018","21:00","61,81","27,39","13,26","4,13","13,68","3,33","0,01"
"02.08.2018","22:00","56,76","25,70","12,69","4,24","14,07","0,06","0,00"
"02.08.2018","23:00","55,68","24,99","12,83","4,23","13,59","0,05","0,00"
"03.08.2018","00:00","54,21","23,85","12,38","4,52","13,40","0,06","0,00"
"03.08.2018","01:00","53,29","22,06","13,08","4,66","13,42","0,07","0,00"
"03.08.2018","02:00","51,96","21,94","12,44","4,57","12,93","0,07","0,00"
"03.08.2018","03:00","51,31","22,28","11,74","4,38","12,83","0,08","0,00"
"03.08.2018","04:00","50,51","20,61","12,61","4,37","12,69","0,22","0,00"
"03.08.2018","05:00","56,94","21,66","12,87","4,25","12,98","5,18","0,00"
"03.08.2018","06:00","215,19","21,20","12,59","4,39","13,51","163,49","0,01"
"03.08.2018","07:00","798,48","20,67","12,51","4,55","13,77","746,98","0,00"
"03.08.2018","08:00","1.767,31","21,28","12,16","4,43","13,73","1.715,70","0,00"
"03.08.2018","09:00","2.724,73","21,55","11,51","4,35","14,22","2.673,04","0,07"
"03.08.2018","10:00","3.431,21","21,31","11,49","4,55","14,16","3.379,62","0,09"
"03.08.2018","11:00","3.839,96","22,18","11,36","4,55","12,59","3.789,20","0,08"
"03.08.2018","12:00","3.891,64","21,76","11,32","4,54","13,10","3.840,85","0,06"
"03.08.2018","13:00","3.726,28","23,68","11,76","4,58","12,81","3.673,31","0,13"
"03.08.2018","14:00","3.426,84","25,25","11,93","4,67","13,80","3.371,08","0,11"
"03.08.2018","15:00","2.911,27","27,41","10,35","4,66","10,92","2.857,85","0,07"
"03.08.2018","16:00","2.283,76","26,98","10,82","4,58","11,27","2.230,04","0,07"
"03.08.2018","17:00","1.392,07","27,20","12,11","4,60","12,97","1.335,17","0,01"
"03.08.2018","18:00","585,81","30,00","13,31","4,65","13,68","524,16","0,00"
"03.08.2018","19:00","157,83","31,34","13,20","4,50","12,76","96,03","0,00"
"03.08.2018","20:00","72,00","31,50","12,62","4,59","14,38","8,91","0,01"
"03.08.2018","21:00","67,22","31,64","13,34","4,49","14,40","3,34","0,01"
"03.08.2018","22:00","59,86","28,85","12,66","4,51","13,76","0,08","0,00"
"03.08.2018","23:00","58,27","27,65","12,76","4,41","13,35","0,09","0,00"
"04.08.2018","00:00","56,07","26,04","11,82","4,26","13,85","0,09","0,00"
"04.08.2018","01:00","55,08","24,73","12,21","4,36","13,66","0,10","0,00"
"04.08.2018","02:00","53,72","24,31","12,79","4,38","12,16","0,09","0,00"
"04.08.2018","03:00","55,24","24,79","12,82","4,16","13,37","0,11","0,00"
"04.08.2018","04:00","54,22","24,03","12,34","4,03","13,56","0,26","0,00"
"04.08.2018","05:00","59,31","23,96","12,26","4,02","13,49","5,58","0,00"
"04.08.2018","06:00","218,13","23,40","13,05","4,18","11,53","165,97","0,00"
"04.08.2018","07:00","807,24","22,99","12,42","4,20","11,32","756,30","0,01"
"04.08.2018","08:00","1.774,88","23,73","12,39","4,32","12,83","1.721,52","0,08"
"04.08.2018","09:00","2.688,08","27,08","13,18","4,51","13,86","2.629,24","0,21"
"04.08.2018","10:00","3.319,66","28,66","13,05","4,60","14,21","3.258,86","0,29"
"04.08.2018","11:00","3.645,79","29,56","12,21","4,62","13,51","3.585,60","0,29"
"04.08.2018","12:00","3.695,48","29,54","12,87","4,75","14,24","3.633,76","0,32"
"04.08.2018","13:00","3.563,02","30,96","12,30","4,73","14,20","3.500,48","0,35"
"04.08.2018","14:00","3.353,81","31,02","12,30","4,75","13,71","3.291,73","0,29"
"04.08.2018","15:00","2.848,12","29,63","12,15","4,68","14,21","2.787,19","0,27"
"04.08.2018","16:00","2.077,76","29,16","12,47","4,54","14,31","2.017,08","0,20"
"04.08.2018","17:00","1.221,34","28,97","12,70","4,42","14,24","1.160,97","0,04"
"04.08.2018","18:00","491,28","29,34","12,97","4,50","14,41","430,05","0,01"
"04.08.2018","19:00","138,82","30,48","12,98","4,88","14,71","75,77","0,00"
"04.08.2018","20:00","68,08","29,28","13,20","4,91","14,32","6,36","0,01"
"04.08.2018","21:00","62,33","27,82","13,02","4,63","13,57","3,29","0,00"
"04.08.2018","22:00","58,10","26,53","12,48","4,42","14,39","0,28","0,00"
"04.08.2018","23:00","57,21","25,34","12,99","4,21","14,39","0,27","0,00"
"05.08.2018","00:00","55,79","24,47","12,56","4,49","14,18","0,09","0,01"
"05.08.2018","01:00","53,35","22,58","12,47","4,44","13,75","0,10","0,00"
"05.08.2018","02:00","52,80","21,54","12,58","4,25","14,32","0,11","0,00"
"05.08.2018","03:00","52,09","20,95","12,59","4,11","14,31","0,12","0,00"
"05.08.2018","04:00","50,73","20,47","11,91","3,94","14,03","0,37","0,00"
"05.08.2018","05:00","55,60","19,18","12,33","3,97","14,14","5,98","0,00"
"05.08.2018","06:00","211,05","19,87","12,54","4,44","13,11","161,08","0,00"
"05.08.2018","07:00","800,62","20,15","12,62","4,58","14,11","749,15","0,00"
"05.08.2018","08:00","1.750,64","22,48","12,82","4,64","14,07","1.696,52","0,12"
"05.08.2018","09:00","2.674,19","24,51","12,63","4,71","13,47","2.618,70","0,17"
"05.08.2018","10:00","3.396,29","25,18","12,68","4,40","13,37","3.340,37","0,29"
"05.08.2018","11:00","3.851,90","23,24","12,22","4,38","13,16","3.798,59","0,31"
"05.08.2018","12:00","3.970,94","23,43","12,94","4,33","14,45","3.915,58","0,21"
"05.08.2018","13:00","3.880,03","23,44","13,20","4,37","13,85","3.824,87","0,30"
"05.08.2018","14:00","3.606,42","23,99","12,64","4,69","13,83","3.551,09","0,18"
"05.08.2018","15:00","3.032,34","24,44","12,70","4,75","13,89","2.976,41","0,15"
"05.08.2018","16:00","2.274,39","26,38","12,70","4,71","13,72","2.216,70","0,19"
"05.08.2018","17:00","1.359,05","27,93","13,16","4,38","13,96","1.299,50","0,11"
"05.08.2018","18:00","536,26","28,69","12,77","4,35","13,54","476,91","0,00"
"05.08.2018","19:00","143,91","27,73","12,34","4,30","13,45","86,09","0,00"
"05.08.2018","20:00","64,31","24,99","12,74","4,44","14,32","7,82","0,00"
"05.08.2018","21:00","59,74","24,83","12,81","4,56","14,19","3,35","0,00"
"05.08.2018","22:00","53,58","22,58","12,37","4,71","13,85","0,06","0,00"
"05.08.2018","23:00","52,27","21,85","12,37","4,45","13,54","0,05","0,00"
"06.08.2018","00:00","48,64","17,96","12,92","4,13","13,54","0,08","0,00"
"06.08.2018","01:00","47,52","16,30","12,68","4,21","14,22","0,10","0,00"
"06.08.2018","02:00","45,68","15,10","12,15","4,32","13,93","0,17","0,00"
"06.08.2018","03:00","46,34","15,47","13,19","4,31","13,07","0,29","0,00"
"06.08.2018","04:00","46,55","15,41","12,50","4,20","13,88","0,55","0,00"
"06.08.2018","05:00","50,55","14,01","12,67","4,22","14,26","5,38","0,01"
"06.08.2018","06:00","205,01","13,86","13,40","4,04","13,96","159,75","0,00"
"06.08.2018","07:00","802,45","12,55","12,25","4,17","13,58","759,90","0,00"
"06.08.2018","08:00","1.813,07","13,12","12,54","4,15","14,23","1.769,01","0,00"
"06.08.2018","09:00","2.794,47","13,54","12,71","4,61","13,72","2.749,89","0,00"
"06.08.2018","10:00","3.541,39","15,98","12,17","4,50","13,58","3.495,14","0,02"
"06.08.2018","11:00","3.970,48","17,94","12,77","4,80","12,52","3.922,43","0,02"
"06.08.2018","12:00","4.101,37","17,10","13,09","4,79","12,14","4.054,20","0,04"
"06.08.2018","13:00","4.054,74","16,39","12,71","4,73","13,18","4.007,68","0,05"
"06.08.2018","14:00","3.699,22","16,63","11,84","4,56","13,50","3.652,68","0,01"
"06.08.2018","15:00","3.114,34","18,69","13,23","4,48","13,44","3.064,49","0,00"
"06.08.2018","16:00","2.342,07","20,26","13,08","4,34","13,35","2.291,05","0,00"
"06.08.2018","17:00","1.363,11","22,39","12,56","4,27","13,36","1.310,52","0,00"
"06.08.2018","18:00","540,61","24,50","12,77","4,29","14,26","484,79","0,01"
"06.08.2018","19:00","137,40","22,75","11,64","4,45","14,18","84,36","0,01"
"06.08.2018","20:00","61,29","22,02","12,09","4,53","13,89","8,77","0,01"
"06.08.2018","21:00","56,17","21,67","12,50","4,34","14,22","3,44","0,01"
"06.08.2018","22:00","51,82","20,70","12,65","4,22","14,16","0,07","0,01"
"06.08.2018","23:00","49,96","18,99","13,10","4,40","13,20","0,16","0,12"
"07.08.2018","00:00","48,05","17,40","12,76","4,46","13,31","0,09","0,03"
"07.08.2018","01:00","44,24","15,55","11,05","4,53","12,94","0,16","0,00"
"07.08.2018","02:00","43,00","13,62","11,88","4,30","12,95","0,24","0,00"
"07.08.2018","03:00","41,49","11,97","11,87","4,11","13,21","0,33","0,00"
"07.08.2018","04:00","41,01","11,63","11,70","4,05","13,10","0,52","0,00"
"07.08.2018","05:00","45,17","12,56","12,28","4,00","11,43","4,90","0,00"
"07.08.2018","06:00","193,46","13,88","10,41","4,12","11,99","153,06","0,00"
"07.08.2018","07:00","780,78","12,39","10,71","4,52","13,29","739,88","0,00"
"07.08.2018","08:00","1.730,80","10,35","11,05","4,56","12,67","1.692,17","0,00"
"07.08.2018","09:00","2.683,31","11,99","11,74","4,51","11,80","2.643,17","0,09"
"07.08.2018","10:00","3.413,14","14,41","11,28","4,38","12,57","3.370,40","0,10"
"07.08.2018","11:00","3.867,33","17,82","12,33","4,34","12,58","3.820,16","0,10"
"07.08.2018","12:00","4.088,16","20,39","11,83","4,40","13,17","4.038,27","0,10"
"07.08.2018","13:00","3.981,35","21,46","11,48","4,47","12,99","3.930,86","0,08"
"07.08.2018","14:00","3.626,25","23,07","10,56","4,47","12,74","3.575,30","0,10"
"07.08.2018","15:00","2.996,52","21,51","11,66","4,40","12,44","2.946,41","0,11"
"07.08.2018","16:00","2.216,62","23,18","12,01","4,34","14,05","2.162,92","0,12"
"07.08.2018","17:00","1.337,89","25,44","11,46","4,13","13,18","1.283,55","0,13"
"07.08.2018","18:00","542,59","25,01","11,87","4,22","14,24","487,12","0,13"
"07.08.2018","19:00","139,82","24,60","11,48","4,33","14,22","85,01","0,17"
"07.08.2018","20:00","64,35","22,91","10,91","4,37","13,45","12,71","0,01"
"07.08.2018","21:00","53,70","22,27","10,98","4,42","12,62","3,40","0,01"
"07.08.2018","22:00","51,28","22,21","11,48","4,41","13,12","0,06","0,00"
"07.08.2018","23:00","49,90","19,92","11,60","4,26","14,05","0,06","0,00"
"08.08.2018","00:00","48,54","19,30","11,49","3,65","13,98","0,13","0,00"
"08.08.2018","01:00","49,47","19,43","11,71","4,05","14,04","0,23","0,01"
"08.08.2018","02:00","47,64","18,23","11,59","4,10","13,31","0,40","0,00"
"08.08.2018","03:00","46,86","17,15","11,86","4,15","13,34","0,35","0,00"
"08.08.2018","04:00","47,84","17,37","11,98","4,31","13,63","0,55","0,01"
"08.08.2018","05:00","50,55","17,25","11,70","4,23","12,54","4,83","0,00"
"08.08.2018","06:00","197,83","16,40","12,09","3,96","13,07","152,30","0,00"
"08.08.2018","07:00","790,21","13,01","10,58","4,21","12,15","750,25","0,00"
"08.08.2018","08:00","1.788,13","14,38","11,18","4,18","12,87","1.745,52","0,00"
"08.08.2018","09:00","2.768,25","14,05","10,92","4,22","13,05","2.725,97","0,04"
"08.08.2018","10:00","3.457,51","18,39","11,26","4,39","12,57","3.410,82","0,09"
"08.08.2018","11:00","3.866,59","21,51","11,05","4,47","12,98","3.816,57","0,01"
"08.08.2018","12:00","3.987,14","22,62","11,01","4,32","13,23","3.935,89","0,07"
"08.08.2018","13:00","3.846,75","21,55","11,20","4,49","12,45","3.797,05","0,02"
"08.08.2018","14:00","3.555,67","22,61","11,20","4,45","12,72","3.504,65","0,04"
"08.08.2018","15:00","3.083,34","25,25","10,01","4,34","13,10","3.030,55","0,09"
"08.08.2018","16:00","2.390,15","27,62","9,94","4,30","12,35","2.335,89","0,04"
"08.08.2018","17:00","1.480,62","26,94","10,35","4,13","12,21","1.426,98","0,00"
"08.08.2018","18:00","597,63","27,01","11,97","4,53","11,97","542,15","0,00"
"08.08.2018","19:00","152,78","30,34","11,12","4,33","12,35","94,63","0,00"
"08.08.2018","20:00","65,14","29,11","10,89","4,24","12,46","8,44","0,00"
"08.08.2018","21:00","57,78","26,90","10,56","4,29","12,72","3,30","0,01"
"08.08.2018","22:00","51,42","23,90","10,58","4,34","12,53","0,07","0,00"
"08.08.2018","23:00","54,58","24,51","11,20","4,60","14,16","0,11","0,00"
"09.08.2018","00:00","54,83","25,22","11,61","3,76","14,01","0,23","0,00"
"09.08.2018","01:00","54,26","23,89","11,42","4,54","13,96","0,44","0,00"
"09.08.2018","02:00","52,37","22,94","11,30","4,27","13,50","0,35","0,00"
"09.08.2018","03:00","54,11","24,40","11,30","4,23","14,07","0,11","0,00"
"09.08.2018","04:00","51,86","23,10","11,09","4,02","13,42","0,24","0,00"
"09.08.2018","05:00","55,36","22,69","11,06","4,13","13,41","4,07","0,00"
"09.08.2018","06:00","192,53","22,26","10,63","4,31","12,05","143,28","0,00"
"09.08.2018","07:00","783,98","21,88","7,44","4,52","12,77","737,37","0,00"
"09.08.2018","08:00","1.805,49","23,46","10,52","4,33","11,66","1.755,52","0,00"
"09.08.2018","09:00","2.756,35","25,76","11,77","4,20","12,27","2.702,25","0,11"
