"Tarih","Saat","Toplam (MWh)","Rüzgar (MWh)","Biyogaz (MWh)","Kanal Tipi (MWh)","Biyokütle (MWh)","Güneþ (MWh)","Diðer (MWh)"
"14.12.2020","17:00","75,52","28,53","16,07","1,40","14,48","12,82","2,21"
"14.12.2020","18:00","65,13","30,24","16,05","1,61","14,56","0,94","1,73"
"14.12.2020","19:00","65,17","30,28","16,03","1,02","15,52","0,49","1,82"
"14.12.2020","20:00","65,67","30,97","16,05","0,78","15,56","0,51","1,81"
"14.12.2020","21:00","65,18","30,30","15,88","1,10","15,42","0,48","2,00"
"14.12.2020","22:00","61,60","28,62","15,34","1,02","14,77","0,46","1,40"
"14.12.2020","23:00","63,66","29,69","15,92","0,92","14,56","0,51","2,05"
"15.12.2020","00:00","62,15","29,23","15,14","1,52","14,28","0,54","1,43"
"15.12.2020","01:00","62,08","29,12","15,73","0,88","14,55","0,51","1,28"
"15.12.2020","02:00","62,50","29,30","16,03","0,75","14,43","0,47","1,51"
"15.12.2020","03:00","63,26","29,78","16,09","0,88","14,44","0,56","1,52"
"15.12.2020","04:00","62,66","29,19","16,00","0,89","14,41","0,79","1,37"
"15.12.2020","05:00","62,62","29,08","16,01","0,82","14,14","1,13","1,44"
"15.12.2020","06:00","63,00","28,79","15,49","0,69","13,87","2,38","1,78"
"15.12.2020","07:00","102,69","27,51","15,49","0,77","14,26","42,31","2,36"
"15.12.2020","08:00","327,87","26,68","13,87","0,77","14,63","269,34","2,58"
"15.12.2020","09:00","602,13","26,01","12,53","0,73","14,16","545,27","3,42"
"15.12.2020","10:00","1.012,39","24,52","12,86","0,78","11,62","957,82","4,79"
"15.12.2020","11:00","1.333,87","24,57","13,18","0,91","11,51","1.278,15","5,55"
"15.12.2020","12:00","1.402,48","24,07","13,73","0,89","13,13","1.344,69","5,96"
"15.12.2020","13:00","1.291,71","24,17","13,26","1,18","15,34","1.232,63","5,13"
"15.12.2020","14:00","1.001,91","25,45","12,86","1,01","15,46","942,25","4,88"
"15.12.2020","15:00","617,90","25,80","12,88","0,98","15,70","558,97","3,57"
"15.12.2020","16:00","293,55","25,48","12,98","1,15","16,02","235,99","1,94"
"15.12.2020","17:00","81,82","25,02","12,53","1,27","14,95","26,63","1,41"
"15.12.2020","18:00","55,16","23,12","13,00","1,19","15,17","1,52","1,16"
"15.12.2020","19:00","55,96","23,47","13,74","0,98","16,04","0,46","1,27"
"15.12.2020","20:00","56,52","22,47","15,20","0,90","16,10","0,47","1,38"
"15.12.2020","21:00","55,57","22,01","14,98","0,91","15,67","0,45","1,55"
"15.12.2020","22:00","53,52","20,19","15,19","0,92","15,62","0,46","1,15"
"15.12.2020","23:00","52,38","19,40","14,90","1,01","15,59","0,48","1,00"
"16.12.2020","00:00","51,81","18,87","15,12","0,93","15,35","0,54","1,01"
"16.12.2020","01:00","52,40","18,86","15,25","1,05","15,74","0,55","0,95"
"16.12.2020","02:00","52,23","19,15","15,04","0,81","15,69","0,59","0,95"
"16.12.2020","03:00","51,83","18,92","15,02","0,84","15,43","0,63","0,99"
"16.12.2020","04:00","50,18","17,80","15,11","0,92","14,83","0,85","0,66"
"16.12.2020","05:00","51,20","18,31","14,92","0,91","15,20","1,22","0,65"
"16.12.2020","06:00","52,67","18,20","14,84","0,88","15,36","2,39","1,00"
"16.12.2020","07:00","159,17","17,70","13,87","0,80","14,82","110,47","1,52"
"16.12.2020","08:00","241,71","16,72","14,62","0,69","14,62","193,26","1,80"
"16.12.2020","09:00","850,63","17,03","14,77","0,69","14,14","801,17","2,83"
"16.12.2020","10:00","1.560,56","15,00","14,76","0,80","13,63","1.512,14","4,22"
"16.12.2020","11:00","2.112,94","13,88","14,78","1,07","14,34","2.063,52","5,35"
"16.12.2020","12:00","2.326,60","15,27","14,82","1,29","14,40","2.274,68","6,15"
"16.12.2020","13:00","2.204,24","14,07","14,87","1,44","13,85","2.153,73","6,28"
"16.12.2020","14:00","1.812,60","13,30","14,92","1,99","11,75","1.764,99","5,65"
"16.12.2020","15:00","1.151,31","15,26","15,02","2,05","13,61","1.100,90","4,47"
"16.12.2020","16:00","484,12","14,93","14,34","1,97","14,21","436,43","2,24"
"16.12.2020","17:00","99,44","16,05","14,23","1,82","14,94","50,86","1,54"
"16.12.2020","18:00","50,28","14,02","14,97","1,80","15,75","2,95","0,79"
"16.12.2020","19:00","47,81","13,70","15,01","1,90","15,83","0,50","0,87"
"16.12.2020","20:00","45,33","12,31","14,93","1,97","14,80","0,44","0,88"
"16.12.2020","21:00","44,95","10,81","14,94","2,01","15,82","0,43","0,94"
"16.12.2020","22:00","44,21","10,94","14,53","2,05","15,86","0,45","0,37"
"16.12.2020","23:00","42,30","9,41","14,87","1,51","15,66","0,48","0,37"
"17.12.2020","00:00","38,77","7,36","14,99","1,05","14,49","0,57","0,30"
"17.12.2020","01:00","35,74","5,79","14,39","1,18","13,49","0,58","0,31"
"17.12.2020","02:00","35,10","5,66","13,14","1,08","14,22","0,61","0,39"
"17.12.2020","03:00","37,02","5,99","13,38","1,03","15,53","0,70","0,39"
"17.12.2020","04:00","35,92","5,29","13,35","1,01","14,93","1,01","0,33"
"17.12.2020","05:00","36,80","5,41","13,25","0,94","15,53","1,42","0,26"
"17.12.2020","06:00","39,47","5,42","13,11","0,98","15,53","3,88","0,55"
"17.12.2020","07:00","84,84","5,26","13,13","0,97","14,92","49,50","1,06"
"17.12.2020","08:00","415,05","4,56","13,00","1,05","15,14","379,85","1,44"
"17.12.2020","09:00","1.326,95","4,35","10,40","1,17","15,32","1.292,75","2,96"
"17.12.2020","10:00","2.193,24","3,63","12,86","1,44","14,77","2.155,82","4,70"
"17.12.2020","11:00","2.831,40","3,23","13,10","1,41","14,23","2.793,66","5,77"
"17.12.2020","12:00","3.184,83","3,35","13,50","1,23","15,24","3.145,28","6,24"
"17.12.2020","13:00","2.923,10","3,93","14,06","1,22","11,20","2.886,65","6,03"
"17.12.2020","14:00","2.508,50","3,90","13,95","1,27","13,80","2.470,15","5,43"
"17.12.2020","15:00","1.639,50","3,89","13,88","1,17","14,25","1.601,91","4,40"
"17.12.2020","16:00","611,71","4,06","14,03","1,39","15,22","575,32","1,69"
"17.12.2020","17:00","88,32","4,10","14,07","1,44","14,93","52,61","1,16"
"17.12.2020","18:00","39,30","5,13","14,27","1,48","14,91","2,96","0,54"
"17.12.2020","19:00","37,85","6,28","14,36","1,49","14,73","0,47","0,51"
"17.12.2020","20:00","37,93","5,48","14,60","1,31","15,52","0,51","0,51"
"17.12.2020","21:00","38,69","5,54","14,68","1,27","15,87","0,50","0,84"
"17.12.2020","22:00","38,25","6,03","14,63","1,12","15,62","0,51","0,34"
"17.12.2020","23:00","38,47","6,19","14,78","1,13","15,58","0,56","0,22"
"18.12.2020","00:00","37,93","5,25","14,80","1,07","15,29","1,31","0,20"
"18.12.2020","01:00","37,14","5,02","14,79","1,10","15,45","0,60","0,18"
"18.12.2020","02:00","37,99","5,92","14,77","1,13","15,36","0,59","0,22"
"18.12.2020","03:00","39,46","7,19","14,79","1,33","15,23","0,65","0,27"
"18.12.2020","04:00","40,48","7,94","14,77","1,32","15,28","0,88","0,28"
"18.12.2020","05:00","42,21","8,92","14,78","1,29","15,51","1,45","0,26"
"18.12.2020","06:00","43,26","8,18","14,80","1,30","15,07","3,62","0,30"
"18.12.2020","07:00","95,29","7,89","14,72","1,21","14,78","55,87","0,83"
"18.12.2020","08:00","480,39","6,60","12,98","1,00","14,42","444,18","1,22"
"18.12.2020","09:00","1.434,30","5,93","11,51","0,76","14,26","1.399,38","2,46"
"18.12.2020","10:00","2.462,27","4,96","11,17","0,94","14,46","2.426,51","4,23"
"18.12.2020","11:00","3.139,68","4,72","11,31","0,43","15,00","3.103,06","5,16"
"18.12.2020","12:00","3.433,63","4,71","11,35","0,11","15,71","3.395,98","5,77"
"18.12.2020","13:00","3.382,84","5,42","11,73","0,60","15,72","3.343,73","5,64"
"18.12.2020","14:00","2.886,98","6,15","12,99","1,33","15,52","2.845,80","5,19"
"18.12.2020","15:00","1.835,51","7,31","12,55","0,40","15,22","1.796,09","3,94"
"18.12.2020","16:00","652,96","7,95","13,54","1,09","15,08","613,66","1,63"
"18.12.2020","17:00","91,14","9,28","13,59","1,15","15,28","50,78","1,06"
"18.12.2020","18:00","43,59","8,62","13,60","1,14","16,05","3,77","0,42"
"18.12.2020","19:00","39,69","7,63","13,72","1,44","15,85","0,49","0,56"
"18.12.2020","20:00","40,40","7,06","14,80","1,56","15,95","0,46","0,56"
"18.12.2020","21:00","41,78","8,27","15,06","1,28","15,95","0,50","0,73"
"18.12.2020","22:00","40,10","7,78","15,05","1,40","15,22","0,53","0,12"
"18.12.2020","23:00","39,43","7,01","14,94","1,61","15,14","0,60","0,13"
"19.12.2020","00:00","38,97","6,91","15,03","1,24","14,88","0,78","0,13"
"19.12.2020","01:00","39,54","6,58","15,04","1,14","15,81","0,78","0,18"
"19.12.2020","02:00","38,90","6,64","15,04","1,15","15,08","0,70","0,28"
"19.12.2020","03:00","38,86","6,39","14,98","1,26","15,30","0,76","0,17"
"19.12.2020","04:00","38,83","5,84","14,96","1,09","15,50","1,27","0,17"
"19.12.2020","05:00","38,98","5,50","15,02","1,02","15,21","2,01","0,23"
"19.12.2020","06:00","40,74","5,91","14,88","1,21","15,33","2,93","0,49"
"19.12.2020","07:00","83,05","6,84","14,35","1,18","15,16","44,45","1,08"
"19.12.2020","08:00","455,43","7,85","14,22","1,07","15,16","415,53","1,60"
"19.12.2020","09:00","1.305,79","8,62","8,95","1,06","14,89","1.269,24","3,03"
"19.12.2020","10:00","2.213,01","7,56","13,99","1,16","13,62","2.171,53","5,16"
"19.12.2020","11:00","2.890,27","6,93","14,12","1,45","14,98","2.847,17","5,63"
"19.12.2020","12:00","3.240,17","5,31","14,38","1,67","15,33","3.197,23","6,26"
"19.12.2020","13:00","3.142,65","4,72","14,52","2,25","15,13","3.099,51","6,52"
"19.12.2020","14:00","2.672,75","4,72","14,39","2,18","15,05","2.630,84","5,58"
"19.12.2020","15:00","1.746,20","5,34","14,45","1,92","15,13","1.705,34","4,02"
"19.12.2020","16:00","724,47","6,34","14,36","1,57","15,10","685,27","1,85"
"19.12.2020","17:00","101,50","7,49","14,51","1,30","15,43","61,54","1,22"
"19.12.2020","18:00","42,92","7,81","14,72","1,29","15,63","2,95","0,52"
"19.12.2020","19:00","40,89","7,85","14,66","1,72","15,63","0,51","0,53"
"19.12.2020","20:00","41,54","7,45","14,75","2,23","16,04","0,53","0,54"
"19.12.2020","21:00","42,60","8,47","14,75","1,65","16,27","0,56","0,89"
"19.12.2020","22:00","41,39","8,26","14,74","1,33","16,01","0,55","0,50"
"19.12.2020","23:00","41,25","8,33","14,75","1,26","15,96","0,65","0,30"
"20.12.2020","00:00","39,95","7,69","14,62","1,13","15,62","0,66","0,22"
"20.12.2020","01:00","41,34","9,29","14,09","1,21","15,77","0,69","0,30"
"20.12.2020","02:00","40,33","9,26","13,14","1,27","15,67","0,67","0,33"
"20.12.2020","03:00","40,81","10,35","13,37","1,26","14,39","1,01","0,44"
"20.12.2020","04:00","40,02","8,91","13,38","1,17","14,44","1,73","0,38"
"20.12.2020","05:00","41,21","8,43","13,29","1,20","15,31","2,62","0,36"
"20.12.2020","06:00","44,22","8,25","13,24","1,28","15,54","5,27","0,64"
"20.12.2020","07:00","95,33","8,01","13,31","1,07","15,50","56,23","1,20"
"20.12.2020","08:00","567,84","8,74","13,33","1,09","14,91","527,92","1,84"
"20.12.2020","09:00","1.899,91","8,65","13,14","1,01","14,80","1.858,98","3,32"
"20.12.2020","10:00","3.058,69","8,76","13,41","1,18","13,02","3.017,33","5,00"
"20.12.2020","11:00","3.838,04","9,09","13,42","1,28","15,20","3.793,64","5,41"
"20.12.2020","12:00","4.136,65","10,48","13,38","1,32","15,49","4.089,98","6,00"
"20.12.2020","13:00","4.012,29","11,96","13,20","0,31","15,19","3.965,35","6,28"
"20.12.2020","14:00","3.373,74","13,52","14,42","0,81","14,44","3.324,77","5,78"
"20.12.2020","15:00","2.199,44","15,16","14,76","1,33","14,57","2.149,12","4,49"
"20.12.2020","16:00","821,52","15,21","14,81","1,30","16,10","771,74","2,35"
"20.12.2020","17:00","106,32","15,32","14,80","1,32","16,26","56,99","1,63"
"20.12.2020","18:00","51,56","16,49","14,81","1,42","16,15","1,59","1,10"
"20.12.2020","19:00","51,26","17,92","14,81","1,34","15,87","0,09","1,22"
"20.12.2020","20:00","51,32","17,70","14,80","1,38","16,13","0,07","1,23"
"20.12.2020","21:00","50,98","17,05","14,70","1,56","16,22","0,06","1,39"
"20.12.2020","22:00","50,47","17,25","14,81","1,51","15,70","0,19","1,01"
"20.12.2020","23:00","50,12","17,15","14,78","1,34","15,69","0,26","0,90"
"21.12.2020","00:00","47,92","15,75","14,81","1,05","14,99","0,22","1,10"
"21.12.2020","01:00","47,99","15,54","14,76","1,20","15,30","0,28","0,91"
"21.12.2020","02:00","48,20","15,31","14,73","1,39","15,35","0,30","1,12"
"21.12.2020","03:00","49,83","16,67","14,81","1,48","15,47","0,30","1,09"
"21.12.2020","04:00","50,33","17,25","14,79","1,40","15,18","0,57","1,15"
"21.12.2020","05:00","51,03","17,03","14,71","1,35","15,31","1,44","1,18"
"21.12.2020","06:00","52,40","16,36","14,64","1,21","15,39","3,47","1,32"
"21.12.2020","07:00","87,05","16,28","14,63","1,18","14,00","39,22","1,73"
"21.12.2020","08:00","404,88","15,07","13,92","1,11","13,68","359,28","1,82"
"21.12.2020","09:00","1.240,73","13,08","13,98","0,92","13,96","1.195,80","2,98"
"21.12.2020","10:00","2.019,56","11,45","14,32","1,04","13,92","1.974,71","4,12"
"21.12.2020","11:00","2.495,18","10,48","13,91","1,12","14,93","2.450,51","4,23"
"21.12.2020","12:00","2.539,61","9,53","14,90","1,13","14,80","2.495,42","3,83"
"21.12.2020","13:00","2.130,46","10,04","15,06","1,07","14,77","2.085,76","3,76"
"21.12.2020","14:00","1.493,54","12,27","14,93","0,95","14,68","1.447,21","3,50"
"21.12.2020","15:00","886,69","11,21","14,86","1,02","14,76","841,87","2,97"
"21.12.2020","16:00","346,76","12,01","14,56","1,39","12,96","304,38","1,48"
"21.12.2020","17:00","82,83","13,69","15,02","1,43","15,65","35,65","1,39"
"21.12.2020","18:00","50,12","15,20","14,83","1,50","14,85","2,88","0,86"
"21.12.2020","19:00","47,64","14,70","14,97","1,41","15,31","0,51","0,74"
"21.12.2020","20:00","46,97","13,57","14,94","1,34","15,80","0,55","0,76"
"21.12.2020","21:00","45,46","12,17","14,76","1,23","15,73","0,52","1,06"
"21.12.2020","22:00","42,85","10,59","14,75","1,14","15,23","0,56","0,57"
"21.12.2020","23:00","41,68","9,40","14,58","1,18","15,39","0,84","0,29"
"22.12.2020","00:00","42,43","10,39","14,73","1,14","15,11","0,84","0,22"
"22.12.2020","01:00","42,07","10,97","13,87","0,97","15,11","0,78","0,37"
"22.12.2020","02:00","42,24","11,40","13,34","1,00","15,21","0,87","0,41"
"22.12.2020","03:00","43,10","12,21","13,36","1,04","15,20","0,87","0,42"
"22.12.2020","04:00","44,47","13,43","13,33","1,07","15,37","1,04","0,25"
"22.12.2020","05:00","42,95","11,42","13,36","1,09","14,98","1,78","0,32"
"22.12.2020","06:00","42,51","8,92","13,35","1,13","15,27","3,27","0,58"
"22.12.2020","07:00","64,28","8,86","12,99","1,00","14,82","25,30","1,30"
"22.12.2020","08:00","229,09","8,50","12,48","0,84","13,28","192,59","1,39"
"22.12.2020","09:00","706,21","9,14","14,16","0,79","14,37","664,95","2,80"
"22.12.2020","10:00","1.217,02","9,20","14,71","1,02","14,19","1.173,52","4,39"
"22.12.2020","11:00","1.599,31","10,86","14,47","0,98","14,72","1.552,95","5,34"
"22.12.2020","12:00","1.764,74","11,03","14,48","1,09","13,20","1.719,67","5,27"
"22.12.2020","13:00","1.684,50","11,87","14,45","1,02","13,94","1.637,95","5,25"
"22.12.2020","14:00","1.376,91","12,37","14,55","1,15","14,43","1.329,98","4,44"
"22.12.2020","15:00","889,39","10,64","14,52","1,23","15,57","843,97","3,46"
"22.12.2020","16:00","359,98","9,61","14,65","1,21","14,20","318,72","1,59"
"22.12.2020","17:00","81,54","8,40","14,69","1,28","13,65","42,52","0,99"
"22.12.2020","18:00","41,38","8,61","14,03","1,21","14,50","2,71","0,32"
"22.12.2020","19:00","39,49","7,44","14,76","1,28","14,93","0,51","0,56"
"22.12.2020","20:00","40,51","6,92","15,64","1,36","15,56","0,52","0,51"
"22.12.2020","21:00","39,12","6,12","15,66","1,33","14,89","0,53","0,59"
"22.12.2020","22:00","33,59","3,21","15,65","1,34","12,78","0,55","0,06"
"22.12.2020","23:00","34,24","2,29","15,61","1,10","14,49","0,67","0,08"
"23.12.2020","00:00","35,72","2,96","15,69","1,04","15,28","0,72","0,04"
"23.12.2020","01:00","36,19","3,06","15,72","1,11","15,56","0,72","0,03"
"23.12.2020","02:00","36,10","2,90","15,69","1,22","15,55","0,66","0,09"
"23.12.2020","03:00","35,16","1,79","15,71","1,13","15,52","0,94","0,06"
"23.12.2020","04:00","35,59","1,80","15,66","1,22","15,49","1,42","0,01"
"23.12.2020","05:00","35,93","1,66","15,72","1,13","15,42","1,98","0,01"
"23.12.2020","06:00","38,17","1,67","15,75","1,04","15,58","4,01","0,12"
"23.12.2020","07:00","72,11","1,78","15,74","0,94","15,01","37,95","0,68"
"23.12.2020","08:00","334,70","1,47","15,42","0,87","15,03","300,72","1,19"
"23.12.2020","09:00","1.276,16","0,76","15,44","0,82","14,97","1.241,38","2,79"
"23.12.2020","10:00","2.345,04","0,45","14,99","0,84","14,53","2.309,17","5,05"
"23.12.2020","11:00","3.027,25","0,82","14,49","1,04","15,02","2.989,76","6,12"
"23.12.2020","12:00","3.289,75","0,91","15,93","0,96","14,14","3.251,25","6,56"
"23.12.2020","13:00","3.116,16","0,68","15,91","0,98","15,43","3.076,55","6,61"
"23.12.2020","14:00","2.531,68","0,92","15,89","1,02","15,69","2.492,58","5,57"
"23.12.2020","15:00","1.593,41","1,04","14,53","0,99","15,62","1.557,38","3,86"
"23.12.2020","16:00","616,60","1,07","14,65","0,91","15,52","582,71","1,73"
"23.12.2020","17:00","85,88","0,92","14,82","1,00","15,58","52,86","0,70"
"23.12.2020","18:00","36,61","1,21","15,60","0,96","15,84","2,94","0,05"
"23.12.2020","19:00","35,18","2,25","15,54","0,87","15,80","0,50","0,23"
"23.12.2020","20:00","36,50","2,99","16,04","0,91","15,82","0,50","0,23"
"23.12.2020","21:00","36,54","2,34","16,03","1,09","16,14","0,51","0,42"
"23.12.2020","22:00","36,95","3,30","16,25","1,11","15,58","0,55","0,16"
"23.12.2020","23:00","38,30","3,33","17,24","1,08","15,63","0,81","0,20"
"24.12.2020","00:00","38,42","3,15","17,18","1,18","15,27","1,38","0,26"
"24.12.2020","01:00","38,64","4,45","15,71","1,08","15,55","1,51","0,34"
"24.12.2020","02:00","38,68","5,16","15,51","1,09","15,43","1,11","0,37"
"24.12.2020","03:00","39,82","5,56","15,85","1,22","15,57","1,16","0,47"
"24.12.2020","04:00","40,71","6,26","15,81","1,28","15,58","1,27","0,51"
"24.12.2020","05:00","42,69","7,58","15,76","1,20","15,50","2,36","0,29"
"24.12.2020","06:00","45,99","8,30","15,83","1,09","14,48","5,74","0,55"
"24.12.2020","07:00","96,58","10,19","15,64","0,48","14,32","54,91","1,04"
"24.12.2020","08:00","475,05","11,38","15,32","0,14","14,53","432,03","1,65"
"24.12.2020","09:00","1.537,20","10,94","15,57","0,60","14,01","1.492,72","3,34"
"24.12.2020","10:00","2.801,41","8,82","15,85","0,69","13,77","2.756,98","5,31"
"24.12.2020","11:00","3.546,91","8,44","16,12","0,77","14,79","3.501,03","5,77"
"24.12.2020","12:00","3.907,05","8,62","17,27","0,90","15,36","3.859,04","5,87"
"24.12.2020","13:00","3.750,67","8,70","17,28","0,94","15,37","3.702,38","6,01"
"24.12.2020","14:00","3.156,06","8,54","16,58","0,90","12,69","3.112,05","5,30"
"24.12.2020","15:00","2.093,02","9,13","16,88","0,97","15,14","2.046,81","4,09"
"24.12.2020","16:00","834,83","9,27","17,12","1,11","15,65","789,76","1,92"
"24.12.2020","17:00","128,88","9,89","16,48","1,15","15,91","84,33","1,12"
"24.12.2020","18:00","50,80","11,92","16,40","1,08","15,78","4,92","0,69"
"24.12.2020","19:00","49,01","14,10","16,39","1,30","15,81","0,49","0,92"
"24.12.2020","20:00","49,47","14,42","16,38","1,46","15,73","0,50","0,97"
"24.12.2020","21:00","48,94","13,90","16,29","1,27","15,86","0,52","1,10"
"24.12.2020","22:00","49,38","15,34","15,96","1,24","15,65","0,54","0,65"
"24.12.2020","23:00","50,80","16,01","16,30","1,10","15,76","0,94","0,68"
"25.12.2020","00:00","51,54","17,05","16,34","1,06","15,42","0,86","0,80"
"25.12.2020","01:00","52,64","17,94","16,26","1,06","15,65","0,94","0,80"
"25.12.2020","02:00","53,23","18,60","16,04","1,04","15,65","1,11","0,80"
"25.12.2020","03:00","53,34","18,41","16,35","1,12","15,65","1,00","0,80"
"25.12.2020","04:00","54,52","18,70","16,35","1,19","15,51","1,96","0,82"
"25.12.2020","05:00","56,33","19,12","16,36","1,01","15,58","3,41","0,86"
"25.12.2020","06:00","59,67","18,84","16,27","1,01","15,53","6,86","1,16"
"25.12.2020","07:00","117,16","19,64","15,97","1,08","15,80","63,12","1,54"
"25.12.2020","08:00","612,96","20,90","16,30","0,89","15,56","556,88","2,43"
"25.12.2020","09:00","1.858,48","21,05","16,15","0,95","15,37","1.801,43","3,53"
"25.12.2020","10:00","3.096,69","20,09","16,32","1,07","13,66","3.039,80","5,75"
"25.12.2020","11:00","3.872,41","19,92","16,43","1,14","12,23","3.816,26","6,43"
"25.12.2020","12:00","4.138,15","22,45","16,41","1,07","13,99","4.076,81","7,42"
"25.12.2020","13:00","3.903,25","22,82","16,05","1,08","14,53","3.841,09","7,67"
"25.12.2020","14:00","3.245,67","23,43","15,46","0,99","14,71","3.184,14","6,95"
"25.12.2020","15:00","2.061,90","23,28","16,21","1,27","14,94","2.000,79","5,41"
"25.12.2020","16:00","784,70","24,46","15,53","1,28","15,52","724,84","3,07"
"25.12.2020","17:00","120,07","25,65","14,45","1,30","15,43","60,84","2,39"
"25.12.2020","18:00","60,66","24,98","14,95","1,00","15,43","2,62","1,68"
"25.12.2020","19:00","58,22","24,78","14,95","0,96","15,50","0,49","1,55"
"25.12.2020","20:00","58,68","25,89","14,79","1,12","14,97","0,50","1,41"
"25.12.2020","21:00","61,31","27,51","14,90","1,15","15,49","0,72","1,53"
"25.12.2020","22:00","60,65","28,14","14,85","1,12","14,74","0,59","1,20"
"25.12.2020","23:00","60,03","27,88","14,57","1,16","14,40","0,64","1,37"
"26.12.2020","00:00","59,78","26,86","14,89","1,17","15,06","0,57","1,23"
"26.12.2020","01:00","60,62","27,11","14,90","1,04","15,56","0,67","1,33"
"26.12.2020","02:00","62,23","27,62","15,74","1,08","15,59","0,89","1,31"
"26.12.2020","03:00","61,78","26,75","16,31","1,06","15,56","0,96","1,15"
"26.12.2020","04:00","64,69","28,75","16,28","1,17","15,56","1,59","1,34"
"26.12.2020","05:00","64,51","27,33","16,31","1,25","15,54","2,64","1,45"
"26.12.2020","06:00","68,46","28,37","16,30","1,25","15,54","5,14","1,86"
"26.12.2020","07:00","118,01","28,10","16,07","1,28","14,51","55,79","2,26"
"26.12.2020","08:00","521,28","26,27","16,27","1,30","14,30","460,82","2,31"
"26.12.2020","09:00","1.585,28","25,56","16,20","1,03","14,34","1.524,42","3,73"
"26.12.2020","10:00","2.681,64","24,69","16,22","1,11","13,77","2.620,59","5,25"
"26.12.2020","11:00","3.343,27","25,74","15,24","1,21","14,42","3.280,78","5,87"
"26.12.2020","12:00","3.594,90","27,48","15,28","1,29","14,38","3.530,18","6,29"
"26.12.2020","13:00","3.420,37","24,98","15,95","1,18","14,84","3.357,38","6,05"
"26.12.2020","14:00","2.884,73","23,47","16,16","1,33","15,21","2.822,89","5,67"
"26.12.2020","15:00","1.804,18","24,14","16,20","1,13","15,68","1.742,26","4,78"
"26.12.2020","16:00","677,88","25,41","16,19","0,57","15,55","617,35","2,81"
"26.12.2020","17:00","101,46","24,21","16,73","0,23","14,27","44,10","1,92"
"26.12.2020","18:00","61,14","23,91","17,52","0,67","16,19","1,80","1,04"
"26.12.2020","19:00","61,57","24,94","17,93","0,82","16,34","0,48","1,06"
"26.12.2020","20:00","61,07","23,38","17,83","2,12","16,31","0,49","0,93"
"26.12.2020","21:00","60,92","22,85","17,78","2,11","16,29","0,47","1,42"
"26.12.2020","22:00","58,63","21,52","17,68","1,23","16,23","0,49","1,49"
"26.12.2020","23:00","56,42","19,92","17,72","1,05","15,99","0,58","1,17"
"27.12.2020","00:00","53,68","17,19","17,70","1,06","15,63","0,70","1,39"
"27.12.2020","01:00","53,63","17,07","17,61","0,95","15,92","0,87","1,22"
"27.12.2020","02:00","52,13","16,75","16,36","0,98","15,88","0,95","1,21"
"27.12.2020","03:00","53,09","17,31","16,47","1,15","15,89","1,09","1,18"
"27.12.2020","04:00","53,56","17,47","16,28","1,26","15,79","1,91","0,85"
"27.12.2020","05:00","51,45","14,51","16,21","1,13","15,88","2,98","0,74"
"27.12.2020","06:00","54,29","15,09","16,32","1,02","15,58","5,18","1,11"
"27.12.2020","07:00","105,67","14,94","16,38","0,97","15,41","56,38","1,59"
"27.12.2020","08:00","569,57","15,22","16,40","1,03","14,39","520,49","2,04"
"27.12.2020","09:00","1.700,94","15,16","16,45","0,86","15,33","1.649,58","3,55"
"27.12.2020","10:00","2.781,99","13,69","16,49","1,01","14,94","2.730,24","5,62"
"27.12.2020","11:00","3.440,57","12,91","16,21","1,03","14,76","3.389,45","6,22"
"27.12.2020","12:00","3.656,98","13,50","17,93","0,84","13,64","3.605,35","5,72"
"27.12.2020","13:00","3.494,82","12,92","17,77","0,94","14,51","3.442,98","5,70"
"27.12.2020","14:00","2.836,69","11,86","17,78","0,99","14,71","2.786,49","4,86"
"27.12.2020","15:00","1.799,20","11,95","17,82","1,19","14,33","1.750,04","3,87"
"27.12.2020","16:00","680,53","11,39","17,89","1,15","14,42","633,75","1,94"
"27.12.2020","17:00","92,23","11,01","17,89","1,15","14,82","46,27","1,09"
"27.12.2020","18:00","49,81","12,90","17,88","1,15","15,12","1,97","0,79"
"27.12.2020","19:00","51,14","16,00","17,38","1,46","15,14","0,16","1,00"
"27.12.2020","20:00","53,40","18,54","16,26","2,00","15,14","0,15","1,30"
"27.12.2020","21:00","58,66","21,81","17,95","2,02","15,11","0,14","1,63"
"27.12.2020","22:00","58,05","21,83","17,92","2,13","14,80","0,17","1,20"
"27.12.2020","23:00","57,13","21,11","17,69","2,19","14,85","0,23","1,06"
"28.12.2020","00:00","57,15","21,73","17,22","2,19","13,84","1,38","0,80"
"28.12.2020","01:00","57,84","22,87","17,82","1,29","14,72","0,22","0,92"
"28.12.2020","02:00","56,36","21,10","17,91","1,14","14,87","0,37","0,97"
"28.12.2020","03:00","57,85","22,31","17,90","1,32","14,80","0,32","1,19"
"28.12.2020","04:00","52,76","18,33","17,88","1,45","13,47","0,77","0,86"
"28.12.2020","05:00","54,84","18,85","17,90","1,37","14,47","1,49","0,77"
"28.12.2020","06:00","58,47","20,80","17,83","1,40","14,61","2,82","1,01"
"28.12.2020","07:00","92,76","20,88","17,90","1,22","14,36","36,60","1,80"
"28.12.2020","08:00","457,80","19,68","17,82","1,00","14,35","403,17","1,78"
"28.12.2020","09:00","1.143,67","19,37","17,63","0,81","14,30","1.088,65","2,91"
"28.12.2020","10:00","1.777,59","16,64","17,67","0,96","12,33","1.726,00","3,99"
