"Tarih","Saat","Toplam (MWh)","Rüzgar (MWh)","Biyogaz (MWh)","Kanal Tipi (MWh)","Biyokütle (MWh)","Güneþ (MWh)","Diðer (MWh)"
"28.03.2019","17:00","640,92","33,48","15,20","4,50","14,46","571,23","2,04"
"28.03.2019","18:00","165,07","34,64","16,20","4,71","15,02","93,43","1,06"
"28.03.2019","19:00","71,54","34,35","16,38","4,62","14,65","0,81","0,72"
"28.03.2019","20:00","70,57","34,89","16,38","4,42","14,58","0,08","0,23"
"28.03.2019","21:00","70,66","34,11","16,39","4,69","14,77","0,06","0,64"
"28.03.2019","22:00","70,01","33,76","16,41","4,70","14,45","0,06","0,64"
"28.03.2019","23:00","70,41","32,97","16,45","4,74","13,35","2,65","0,25"
"29.03.2019","00:00","67,62","32,38","16,84","4,60","13,43","0,08","0,29"
"29.03.2019","01:00","66,91","31,28","16,87","4,09","14,07","0,10","0,50"
"29.03.2019","02:00","67,07","31,28","16,77","3,79","14,78","0,16","0,29"
"29.03.2019","03:00","67,46","31,77","16,83","3,61","14,54","0,29","0,42"
"29.03.2019","04:00","65,65","30,87","16,70","3,80","13,83","0,18","0,27"
"29.03.2019","05:00","67,66","31,72","16,79","3,85","14,39","0,85","0,07"
"29.03.2019","06:00","93,00","31,73","16,39","4,05","14,02","26,37","0,45"
"29.03.2019","07:00","266,70","31,75","16,28","4,15","13,80","200,07","0,64"
"29.03.2019","08:00","657,44","31,08","16,49","4,19","13,92","590,57","1,19"
"29.03.2019","09:00","1.191,22","31,07","16,05","4,61","13,89","1.122,31","3,29"
"29.03.2019","10:00","1.734,57","33,44","16,39","4,50","13,50","1.662,86","3,89"
"29.03.2019","11:00","2.068,20","33,91","16,39","4,33","13,61","1.995,69","4,28"
"29.03.2019","12:00","2.193,51","34,36","16,81","4,91","13,53","2.119,18","4,71"
"29.03.2019","13:00","2.109,01","34,61","16,77","5,15","13,98","2.033,83","4,68"
"29.03.2019","14:00","1.900,08","33,24","15,60","5,34","13,30","1.828,73","3,87"
"29.03.2019","15:00","1.602,73","33,30","15,73","5,36","13,79","1.531,14","3,40"
"29.03.2019","16:00","1.191,56","33,49","16,79","4,97","13,69","1.119,89","2,72"
"29.03.2019","17:00","643,00","35,17","16,57","4,67","14,30","570,55","1,74"
"29.03.2019","18:00","217,25","35,74","16,58","4,68","14,11","145,11","1,03"
"29.03.2019","19:00","75,65","35,43","16,82","4,75","14,42","3,73","0,49"
"29.03.2019","20:00","70,24","34,67","16,43","4,74","14,11","0,08","0,22"
"29.03.2019","21:00","70,55","35,23","16,27","4,64","13,92","0,00","0,49"
"29.03.2019","22:00","70,16","34,40","16,49","4,38","14,60","0,01","0,28"
"29.03.2019","23:00","70,11","34,06","16,74","4,17","14,68","0,00","0,46"
"30.03.2019","00:00","69,86","34,47","16,76","4,05","14,09","0,00","0,49"
"30.03.2019","01:00","69,75","34,66","16,65","4,02","14,04","0,01","0,36"
"30.03.2019","02:00","67,29","31,77","16,71","4,04","14,40","0,00","0,38"
"30.03.2019","03:00","67,96","32,48","16,74","3,94","14,42","0,01","0,38"
"30.03.2019","04:00","67,19","31,45","16,74","3,96","14,50","0,08","0,45"
"30.03.2019","05:00","68,12","31,54","16,76","3,95","13,91","1,67","0,30"
"30.03.2019","06:00","109,44","31,11","16,90","3,75","14,45","43,17","0,07"
"30.03.2019","07:00","414,65","31,55","17,02","3,77","14,01","347,56","0,74"
"30.03.2019","08:00","1.076,79","32,15","16,62","3,40","12,86","1.009,63","2,14"
"30.03.2019","09:00","1.816,55","32,28","16,62","3,82","13,85","1.746,35","3,63"
"30.03.2019","10:00","2.399,76","31,59","16,63","4,54","13,44","2.328,74","4,81"
"30.03.2019","11:00","2.752,91","34,33","16,59","4,99","12,81","2.678,30","5,89"
"30.03.2019","12:00","2.766,96","36,03","16,27","5,04","14,07","2.690,10","5,46"
"30.03.2019","13:00","2.631,50","36,34","16,35","4,80","13,74","2.555,59","4,68"
"30.03.2019","14:00","2.426,04","36,29","16,28","4,49","13,46","2.351,41","4,10"
"30.03.2019","15:00","2.032,55","36,68","16,31","4,68","13,79","1.957,80","3,29"
"30.03.2019","16:00","1.447,57","36,64","16,76","5,02","12,73","1.373,97","2,45"
"30.03.2019","17:00","754,11","36,81","16,72","4,93","13,95","679,68","2,01"
"30.03.2019","18:00","233,08","37,04","16,75","4,92","14,52","158,63","1,21"
"30.03.2019","19:00","77,49","36,22","16,58","4,81","14,61","4,80","0,47"
"30.03.2019","20:00","70,01","35,17","16,27","4,37","13,76","0,04","0,41"
"30.03.2019","21:00","69,58","34,80","16,04","4,34","13,50","0,68","0,21"
"30.03.2019","22:00","67,80","34,00","16,03","4,41","13,14","0,00","0,22"
"30.03.2019","23:00","66,78","32,93","16,02","4,56","13,08","0,00","0,18"
"31.03.2019","00:00","65,05","32,20","15,55","4,38","12,59","0,02","0,31"
"31.03.2019","01:00","65,89","32,30","15,52","4,23","13,44","0,02","0,38"
"31.03.2019","02:00","56,23","30,44","9,74","4,05","11,42","0,00","0,58"
"31.03.2019","03:00","61,47","32,07","11,95","3,95","12,09","0,01","1,40"
"31.03.2019","04:00","67,03","31,59","15,53","3,86","13,67","0,41","1,98"
"31.03.2019","05:00","67,51","32,10","15,52","3,79","12,97","1,99","1,16"
"31.03.2019","06:00","75,85","31,28","15,53","4,06","13,20","10,24","1,54"
"31.03.2019","07:00","299,18","31,33","15,78","4,43","13,21","232,22","2,21"
"31.03.2019","08:00","846,65","32,28","15,95","3,69","13,37","778,56","2,80"
"31.03.2019","09:00","1.512,17","33,91","16,23","4,09","13,76","1.440,35","3,84"
"31.03.2019","10:00","2.068,29","32,27","15,98","4,12","12,66","1.998,09","5,17"
"31.03.2019","11:00","2.544,14","31,68","15,87","4,26","12,80","2.474,26","5,28"
"31.03.2019","12:00","2.768,55","31,57","15,82","4,34","12,70","2.696,91","7,21"
"31.03.2019","13:00","2.617,72","31,55","15,49","4,57","12,67","2.545,89","7,54"
"31.03.2019","14:00","2.335,86","32,05","15,87","4,40","12,08","2.265,33","6,12"
"31.03.2019","15:00","1.834,10","33,01","15,77","4,32","12,46","1.763,06","5,47"
"31.03.2019","16:00","1.276,48","33,68","15,83","4,28","13,20","1.205,07","4,43"
"31.03.2019","17:00","693,11","34,06","15,85","4,16","13,58","622,11","3,34"
"31.03.2019","18:00","223,68","32,63","15,25","4,34","14,16","155,71","1,59"
"31.03.2019","19:00","69,41","30,86","14,25","4,59","13,97","4,96","0,77"
"31.03.2019","20:00","63,30","29,34","14,07","4,58","14,82","0,02","0,47"
"31.03.2019","21:00","61,23","27,00","14,53","4,69","14,48","0,00","0,53"
"31.03.2019","22:00","56,24","21,13","15,85","4,61","14,27","0,00","0,37"
"31.03.2019","23:00","52,97","19,50","16,21","4,37","12,22","0,01","0,66"
"01.04.2019","00:00","51,52","16,15","16,26","4,35","14,34","0,00","0,42"
"01.04.2019","01:00","50,56","15,29","16,26","4,25","14,44","0,00","0,31"
"01.04.2019","02:00","51,65","15,75","16,33","4,19","14,94","0,00","0,42"
"01.04.2019","03:00","48,30","12,83","16,55","3,90","14,64","0,02","0,35"
"01.04.2019","04:00","46,55","11,07","16,94","3,74","14,46","0,06","0,28"
"01.04.2019","05:00","47,46","12,02","16,92","3,67","14,21","0,44","0,20"
"01.04.2019","06:00","70,22","15,79","16,36","3,54","14,95","19,28","0,29"
"01.04.2019","07:00","343,22","14,11","16,77","3,94","14,53","293,46","0,41"
"01.04.2019","08:00","1.006,96","10,76","16,77","4,53","14,13","960,43","0,34"
"01.04.2019","09:00","1.777,45","10,42","16,28","4,66","13,67","1.731,70","0,72"
"01.04.2019","10:00","2.495,04","11,59","16,47","4,48","13,49","2.447,69","1,31"
"01.04.2019","11:00","2.955,91","12,20","15,65","4,74","13,88","2.907,57","1,87"
"01.04.2019","12:00","3.165,66","13,78","15,51","4,65","13,87","3.115,13","2,71"
"01.04.2019","13:00","3.027,38","14,97","16,49","4,77","12,79","2.976,49","1,86"
"01.04.2019","14:00","2.771,34","15,96","16,90","5,01","13,08","2.718,87","1,53"
"01.04.2019","15:00","2.347,57","18,15","16,90","5,11","13,66","2.292,71","1,04"
"01.04.2019","16:00","1.664,97","21,92","16,90","5,10","13,32","1.606,60","1,13"
"01.04.2019","17:00","907,60","24,89","17,06","4,97","14,24","845,51","0,93"
"01.04.2019","18:00","265,42","22,94","17,13","5,10","13,94","205,68","0,64"
"01.04.2019","19:00","61,82","20,40","17,10","4,97","14,05","5,25","0,05"
"01.04.2019","20:00","52,79","17,59","17,12","4,77","13,23","0,07","0,00"
"01.04.2019","21:00","51,44","16,26","17,24","4,47","13,45","0,01","0,01"
"01.04.2019","22:00","48,33","13,22","17,40","4,18","13,53","0,00","0,01"
"01.04.2019","23:00","45,41","10,27","17,43","4,25","13,45","0,00","0,00"
"02.04.2019","00:00","44,34","9,48","17,43","4,29","13,14","0,00","0,00"
"02.04.2019","01:00","44,36","10,01","17,46","4,02","12,87","0,00","0,01"
"02.04.2019","02:00","46,75","11,44","17,43","4,03","13,54","0,00","0,30"
"02.04.2019","03:00","47,77","12,68","17,44","4,09","13,35","0,02","0,20"
"02.04.2019","04:00","49,73","14,64","17,45","4,11","13,36","0,08","0,09"
"02.04.2019","05:00","51,08","14,47","17,41","4,20","13,40","0,63","0,97"
"02.04.2019","06:00","71,48","14,35","17,40","4,30","13,26","20,45","1,74"
"02.04.2019","07:00","420,09","15,61","15,99","4,47","12,96","369,06","1,98"
"02.04.2019","08:00","1.250,48","16,73","15,00","4,70","13,36","1.198,49","2,21"
"02.04.2019","09:00","2.219,36","21,68","15,71","4,92","13,07","2.161,42","2,56"
"02.04.2019","10:00","2.892,78","23,94","15,96","4,90","12,37","2.832,54","3,06"
"02.04.2019","11:00","3.245,49","23,55","16,03","4,78","12,87","3.184,71","3,56"
"02.04.2019","12:00","3.313,58","24,86","16,11","3,81","13,65","3.250,55","4,60"
"02.04.2019","13:00","3.249,64","25,07","15,82","4,24","13,20","3.186,67","4,64"
"02.04.2019","14:00","3.012,01","25,44","15,84","4,84","12,44","2.950,27","3,17"
"02.04.2019","15:00","2.579,55","26,62","16,13","4,88","12,52","2.516,32","3,07"
"02.04.2019","16:00","1.842,09","28,81","16,15","5,02","12,46","1.777,00","2,65"
"02.04.2019","17:00","1.034,05","29,01","15,74","5,00","13,16","968,98","2,16"
"02.04.2019","18:00","311,94","30,83","15,61","5,02","13,35","246,00","1,14"
"02.04.2019","19:00","71,99","30,63","16,13","4,94","13,52","6,05","0,73"
"02.04.2019","20:00","65,93","30,48","16,12","4,69","13,56","0,07","1,01"
"02.04.2019","21:00","63,41","28,86","16,14","4,42","13,53","0,02","0,43"
"02.04.2019","22:00","62,74","28,16","16,14","4,43","13,00","0,00","1,00"
"02.04.2019","23:00","59,09","25,38","16,13","4,33","12,90","0,00","0,35"
"03.04.2019","00:00","55,72","21,77","16,15","4,51","13,01","0,01","0,27"
"03.04.2019","01:00","52,80","19,31","16,10","4,45","12,61","0,00","0,33"
"03.04.2019","02:00","52,32","18,95","16,05","4,32","12,61","0,01","0,39"
"03.04.2019","03:00","55,33","21,25","16,03","4,45","13,17","0,01","0,44"
"03.04.2019","04:00","57,35","23,47","16,04","4,01","13,29","0,10","0,44"
"03.04.2019","05:00","57,39","22,94","16,03","4,08","13,31","0,66","0,36"
"03.04.2019","06:00","81,67","21,96","16,00","3,50","12,98","26,99","0,23"
"03.04.2019","07:00","442,68","19,36","16,11","3,76","12,84","390,52","0,08"
"03.04.2019","08:00","1.245,18","18,23","16,04","4,66","12,74","1.193,32","0,20"
"03.04.2019","09:00","2.206,48","18,54","15,63","4,39","12,28","2.155,26","0,39"
"03.04.2019","10:00","3.046,68","19,47","15,42","4,74","13,06","2.993,17","0,81"
"03.04.2019","11:00","3.527,52","19,89","15,78","4,67","11,89","3.474,15","1,13"
"03.04.2019","12:00","3.624,23","18,66","16,15","4,65","12,76","3.570,78","1,23"
"03.04.2019","13:00","3.341,45","17,95","16,13","4,72","13,14","3.288,37","1,14"
"03.04.2019","14:00","2.900,12","19,16","16,15","4,91","13,07","2.845,79","1,02"
"03.04.2019","15:00","2.487,73","22,81","16,02","4,94","13,18","2.429,44","1,34"
"03.04.2019","16:00","1.766,14","26,46","16,18","5,07","13,14","1.704,48","0,80"
"03.04.2019","17:00","952,68","28,78","16,11","4,78","13,89","888,78","0,34"
"03.04.2019","18:00","289,05","28,91","16,01","4,16","14,50","225,23","0,24"
"03.04.2019","19:00","68,62","28,13","16,06","4,11","14,86","5,06","0,39"
"03.04.2019","20:00","62,46","26,62","16,15","4,75","14,79","0,06","0,08"
"03.04.2019","21:00","59,97","24,02","16,12","4,71","14,85","0,01","0,27"
"03.04.2019","22:00","58,33","22,44","16,24","4,74","14,49","0,00","0,43"
"03.04.2019","23:00","55,73","19,85","16,20","4,68","14,68","0,00","0,32"
"04.04.2019","00:00","51,82","16,62","15,58","4,65","14,44","0,02","0,52"
"04.04.2019","01:00","48,19","13,36","15,71","4,63","14,27","0,02","0,20"
"04.04.2019","02:00","47,54","13,09","16,11","4,54","13,63","0,01","0,17"
"04.04.2019","03:00","46,69","11,62","16,14","4,46","14,26","0,01","0,21"
"04.04.2019","04:00","45,76","10,22","16,11","4,37","14,62","0,08","0,36"
"04.04.2019","05:00","45,60","9,71","16,09","4,24","14,59","0,80","0,18"
"04.04.2019","06:00","77,17","8,86","16,10","3,92","14,48","33,74","0,07"
"04.04.2019","07:00","510,43","8,31","16,13","3,97","13,84","467,89","0,29"
"04.04.2019","08:00","1.457,03","7,05","16,13","4,35","13,67","1.415,20","0,63"
"04.04.2019","09:00","2.503,57","7,83","15,82","4,76","13,86","2.460,66","0,65"
"04.04.2019","10:00","3.349,71","7,81","15,85","4,79","13,38","3.307,04","0,84"
"04.04.2019","11:00","3.759,81","7,27","15,63","4,82","10,05","3.720,90","1,15"
"04.04.2019","12:00","3.709,62","7,93","15,63","4,86","12,89","3.666,70","1,62"
"04.04.2019","13:00","3.526,74","7,75","15,74","4,79","13,63","3.483,05","1,77"
"04.04.2019","14:00","3.233,76","7,41","15,83","4,75","12,79","3.192,15","0,82"
"04.04.2019","15:00","2.732,85","8,69","15,81","4,67","13,07","2.690,04","0,58"
"04.04.2019","16:00","1.970,64","8,81","15,85","4,78","13,84","1.926,84","0,51"
"04.04.2019","17:00","1.053,54","8,64","15,78","4,97","14,51","1.009,42","0,22"
"04.04.2019","18:00","283,12","9,27","15,86","4,75","14,60","238,54","0,10"
"04.04.2019","19:00","51,37","8,58","15,85","4,78","14,65","7,46","0,04"
"04.04.2019","20:00","45,94","10,26","15,95","4,64","14,99","0,09","0,01"
"04.04.2019","21:00","45,99","10,37","16,18","4,81","14,61","0,02","0,01"
"04.04.2019","22:00","43,31","8,79","16,18","4,90","13,41","0,00","0,02"
"04.04.2019","23:00","42,40","7,03","16,21","4,81","14,18","0,00","0,16"
"05.04.2019","00:00","39,07","4,92","16,09","4,76","13,14","0,00","0,15"
"05.04.2019","01:00","38,13","3,65","16,08","4,55","13,58","0,02","0,25"
"05.04.2019","02:00","37,15","3,30","15,72","4,41","13,64","0,02","0,07"
"05.04.2019","03:00","37,71","3,55","15,41","4,40","14,33","0,01","0,01"
"05.04.2019","04:00","36,54","3,62","15,35","4,63","12,84","0,10","0,00"
"05.04.2019","05:00","37,58","4,39","15,37","4,66","12,32","0,83","0,00"
"05.04.2019","06:00","81,39","4,72","15,32","4,71","12,69","43,80","0,14"
"05.04.2019","07:00","570,12","3,74","15,29","4,97","12,06","533,89","0,16"
"05.04.2019","08:00","1.643,76","2,84","14,70","5,04","12,34","1.608,29","0,55"
"05.04.2019","09:00","2.767,25","2,36","15,30","4,70","12,60","2.731,37","0,92"
"05.04.2019","10:00","3.518,63","1,91","15,55","4,69","12,80","3.482,44","1,23"
"05.04.2019","11:00","3.853,72","2,23","15,40","4,81","12,81","3.816,92","1,55"
"05.04.2019","12:00","3.748,71","3,31","15,29","4,71","14,23","3.709,83","1,33"
"05.04.2019","13:00","3.499,66","4,76","15,44","5,09","14,49","3.458,58","1,31"
"05.04.2019","14:00","3.191,11","5,13","15,45","5,23","13,00","3.151,42","0,87"
"05.04.2019","15:00","2.679,91","5,38","15,76","5,23","13,59","2.639,10","0,86"
"05.04.2019","16:00","1.988,63","6,47","14,50","5,32","13,14","1.948,75","0,45"
"05.04.2019","17:00","1.130,76","5,44","14,08","5,20","14,08","1.091,67","0,29"
"05.04.2019","18:00","311,26","7,39","14,41","5,36","14,68","268,97","0,45"
"05.04.2019","19:00","49,14","7,18","14,05","5,49","14,70","7,63","0,09"
"05.04.2019","20:00","41,78","7,56","14,96","5,36","13,74","0,08","0,08"
"05.04.2019","21:00","43,66","8,18","15,11","5,29","14,57","0,03","0,47"
"05.04.2019","22:00","44,22","7,13","15,89","5,56","15,08","0,00","0,56"
"05.04.2019","23:00","41,89","4,50","16,36","5,47","14,86","0,00","0,70"
"06.04.2019","00:00","40,08","3,30","15,96","5,38","14,13","0,01","1,29"
"06.04.2019","01:00","39,61","3,66","15,20","5,14","14,62","0,01","0,99"
"06.04.2019","02:00","40,54","5,66","13,95","5,25","14,94","0,00","0,73"
"06.04.2019","03:00","40,17","5,40","13,73","5,49","14,95","0,02","0,58"
"06.04.2019","04:00","40,38","5,55","13,99","5,37","14,38","0,08","1,02"
"06.04.2019","05:00","43,81","7,34","15,17","5,28","14,53","0,83","0,68"
"06.04.2019","06:00","100,55","9,46","15,70","5,16","13,88","55,60","0,75"
"06.04.2019","07:00","623,64","10,11","15,71","5,07","14,58","577,65","0,53"
"06.04.2019","08:00","1.567,79","9,45","15,66","5,23","14,72","1.521,88","0,84"
"06.04.2019","09:00","2.490,08","9,63","15,69","5,56","14,21","2.443,78","1,21"
"06.04.2019","10:00","3.143,65","9,68","15,66","5,86","13,68","3.096,24","2,53"
"06.04.2019","11:00","3.366,21","9,44","15,59","5,75","13,25","3.319,04","3,14"
"06.04.2019","12:00","3.298,68","10,10","15,57","5,69","14,03","3.249,86","3,44"
"06.04.2019","13:00","3.047,25","9,97","15,50","5,50","14,16","2.999,38","2,75"
"06.04.2019","14:00","2.711,10","8,69","15,12","5,59","13,99","2.665,60","2,12"
"06.04.2019","15:00","2.108,63","9,15","15,31","5,48","14,73","2.062,61","1,35"
"06.04.2019","16:00","1.420,90","12,62","15,17","5,62","14,44","1.372,12","0,93"
"06.04.2019","17:00","710,83","14,40","16,48","5,80","14,27","659,60","0,29"
"06.04.2019","18:00","200,00","17,84","16,47","5,77","13,92","145,81","0,19"
"06.04.2019","19:00","56,47","17,84","16,70","5,56","14,46","1,59","0,33"
"06.04.2019","20:00","48,30","11,66","16,96","5,40","14,15","0,10","0,03"
"06.04.2019","21:00","47,51","10,63","16,88","5,35","14,60","0,01","0,04"
"06.04.2019","22:00","45,14","8,29","16,58","5,31","14,95","0,00","0,01"
"06.04.2019","23:00","44,90","7,84","16,96","5,26","14,83","0,00","0,00"
"07.04.2019","00:00","45,22","8,80","16,83","5,17","14,42","0,00","0,01"
"07.04.2019","01:00","43,84","8,20","16,29","5,14","14,20","0,00","0,01"
"07.04.2019","02:00","42,15","5,75","16,65","5,21","14,52","0,02","0,01"
"07.04.2019","03:00","39,95","3,29","16,59","5,15","14,90","0,01","0,00"
"07.04.2019","04:00","38,35","1,83","16,58","4,94","14,88","0,12","0,00"
"07.04.2019","05:00","37,53","1,76","16,59","5,11","13,56","0,50","0,01"
"07.04.2019","06:00","71,96","3,27","16,05","5,26","14,35","33,02","0,02"
"07.04.2019","07:00","369,56","4,33","16,31","5,43","14,60","328,69","0,20"
"07.04.2019","08:00","928,03","5,25","16,38","5,57","14,42","885,93","0,49"
"07.04.2019","09:00","1.757,13","5,22","15,11","5,52","13,92","1.716,64","0,73"
"07.04.2019","10:00","2.487,48","5,08","16,14","5,50","13,63","2.446,07","1,06"
"07.04.2019","11:00","2.744,92","4,57","16,60","5,52","13,55","2.703,42","1,27"
"07.04.2019","12:00","2.682,82","4,48","16,97","5,70","14,16","2.640,04","1,47"
"07.04.2019","13:00","2.459,80","6,67","17,00","5,71","14,06","2.414,73","1,62"
"07.04.2019","14:00","2.156,72","5,61","16,76","5,78","14,33","2.113,07","1,16"
"07.04.2019","15:00","1.835,63","4,17","16,63","5,58","14,23","1.794,39","0,62"
"07.04.2019","16:00","1.321,51","6,68","16,43","5,16","14,27","1.278,75","0,23"
"07.04.2019","17:00","789,22","8,52","16,51","5,22","14,06","744,79","0,12"
"07.04.2019","18:00","226,79","7,99","16,46","5,32","13,99","183,03","0,00"
"07.04.2019","19:00","47,99","6,79","16,91","5,36","14,38","4,54","0,00"
"07.04.2019","20:00","43,37","7,23","16,45","5,50","14,11","0,08","0,01"
"07.04.2019","21:00","43,71","7,21","16,82","5,61","14,05","0,01","0,01"
"07.04.2019","22:00","44,05","8,52","15,72","5,54","14,26","0,01","0,01"
"07.04.2019","23:00","40,93","6,04","15,69","5,14","14,05","0,00","0,01"
"08.04.2019","00:00","39,11","5,76","15,57","5,29","12,49","0,00","0,01"
"08.04.2019","01:00","41,81","6,52","15,65","5,03","14,60","0,00","0,01"
"08.04.2019","02:00","43,80","6,74","16,84","5,28","14,92","0,02","0,01"
"08.04.2019","03:00","42,66","5,70","17,07","5,29","14,58","0,01","0,00"
"08.04.2019","04:00","40,98","4,19","16,87","5,21","14,62","0,08","0,01"
"08.04.2019","05:00","40,36","2,91","16,86","5,09","14,73","0,76","0,01"
"08.04.2019","06:00","88,91","3,26","16,84","5,03","13,80","49,93","0,04"
"08.04.2019","07:00","584,43","4,50","16,69","5,01","13,80","544,22","0,20"
"08.04.2019","08:00","1.573,50","2,91","16,95","5,43","12,92","1.534,91","0,38"
"08.04.2019","09:00","2.604,07","2,35","16,92","5,67","12,85","2.565,83","0,44"
"08.04.2019","10:00","3.296,63","2,79","16,24","5,53","12,23","3.258,51","1,33"
"08.04.2019","11:00","3.563,12","3,72","16,25","5,69","12,04","3.524,35","1,07"
"08.04.2019","12:00","3.374,37","3,67","16,24","5,56","11,43","3.336,86","0,61"
"08.04.2019","13:00","3.193,58","4,84","16,62","5,45","12,55","3.153,43","0,69"
"08.04.2019","14:00","3.018,95","6,05","16,28","5,38","13,71","2.976,89","0,64"
"08.04.2019","15:00","2.673,17","8,52","15,66","5,35","13,76","2.629,48","0,39"
"08.04.2019","16:00","1.919,85","5,70","15,86","5,13","14,62","1.878,07","0,47"
"08.04.2019","17:00","1.090,25","4,91","15,83","3,60","15,04","1.050,27","0,59"
"08.04.2019","18:00","269,52","3,84","16,57","4,93","14,71","229,01","0,44"
"08.04.2019","19:00","44,33","2,98","16,93","4,92","15,18","3,50","0,82"
"08.04.2019","20:00","42,73","5,64","16,93","4,64","15,16","0,14","0,22"
"08.04.2019","21:00","42,68","5,68","16,96","4,60","14,84","0,02","0,59"
"08.04.2019","22:00","42,54","4,53","16,94","4,61","14,69","0,00","1,77"
"08.04.2019","23:00","47,44","9,49","16,98","4,71","14,31","0,00","1,94"
"09.04.2019","00:00","50,73","12,75","16,96","5,00","14,35","0,01","1,65"
"09.04.2019","01:00","50,53","13,19","16,96","5,06","15,01","0,01","0,30"
"09.04.2019","02:00","52,45","15,20","16,96","5,08","14,80","0,00","0,41"
"09.04.2019","03:00","51,36","14,13","16,97","4,85","14,95","0,01","0,45"
"09.04.2019","04:00","49,75","12,76","16,98","4,69","14,82","0,09","0,42"
"09.04.2019","05:00","49,03","12,16","16,94","4,79","14,11","0,63","0,40"
"09.04.2019","06:00","113,93","13,26","16,97","4,87","14,61","64,04","0,17"
"09.04.2019","07:00","603,58","9,92","17,03","4,90","14,60","557,09","0,05"
"09.04.2019","08:00","1.465,09","7,55","16,99","4,96","13,59","1.421,94","0,05"
"09.04.2019","09:00","2.260,70","10,89","15,96","4,99","13,68","2.213,82","1,36"
"09.04.2019","10:00","2.524,03","13,62","14,86","4,99","13,22","2.475,65","1,69"
"09.04.2019","11:00","2.453,04","13,36","14,51","4,94","12,65","2.405,68","1,90"
"09.04.2019","12:00","2.391,92","15,52","14,89","4,90","14,21","2.341,21","1,20"
"09.04.2019","13:00","2.341,08","16,17","14,38","4,96","14,35","2.289,49","1,73"
"09.04.2019","14:00","2.321,96","16,36","12,84","4,97","13,65","2.272,84","1,30"
"09.04.2019","15:00","1.938,27","18,24","14,40","4,97","14,69","1.885,15","0,81"
"09.04.2019","16:00","1.396,26","19,01","14,44","4,88","14,09","1.343,25","0,58"
"09.04.2019","17:00","731,22","20,18","15,77","4,89","14,17","675,91","0,29"
"09.04.2019","18:00","223,04","20,81","15,91","4,91","14,97","166,28","0,15"
"09.04.2019","19:00","60,46","19,94","16,54","4,93","15,07","3,91","0,05"
"09.04.2019","20:00","52,84","16,76","16,51","4,87","14,62","0,08","0,01"
"09.04.2019","21:00","52,93","17,72","16,06","4,92","14,21","0,02","0,00"
"09.04.2019","22:00","54,10","18,48","14,96","5,14","15,24","0,20","0,09"
"09.04.2019","23:00","51,59","15,66","16,14","5,07","14,44","0,00","0,28"
"10.04.2019","00:00","50,49","14,50","16,70","4,70","14,59","0,00","0,00"
"10.04.2019","01:00","51,02","14,63","16,90","4,68","14,81","0,00","0,00"
"10.04.2019","02:00","50,16","13,77","16,76","4,58","15,01","0,01","0,03"
"10.04.2019","03:00","49,06","12,60","16,86","4,68","14,56","0,01","0,35"
"10.04.2019","04:00","46,39","11,34","16,45","4,61","13,52","0,03","0,45"
"10.04.2019","05:00","47,99","10,88","16,57","4,71","15,09","0,71","0,04"
"10.04.2019","06:00","100,69","11,51","16,92","4,76","14,21","53,27","0,01"
"10.04.2019","07:00","578,53","11,09","16,94","4,80","14,75","530,89","0,05"
"10.04.2019","08:00","1.404,57","8,73","16,93","4,59","14,87","1.359,22","0,23"
"10.04.2019","09:00","2.091,27","8,67","17,02","4,68","14,09","2.045,79","1,03"
"10.04.2019","10:00","2.527,27","7,53","17,02","4,93","14,70","2.481,83","1,26"
"10.04.2019","11:00","2.726,63","8,94","16,45","4,86","12,39","2.682,55","1,43"
"10.04.2019","12:00","2.650,08","8,19","15,48","4,91","12,76","2.607,43","1,31"
"10.04.2019","13:00","2.551,91","7,96","15,44","4,16","12,65","2.510,33","1,37"
"10.04.2019","14:00","2.372,13","7,49","15,45","4,77","13,10","2.329,89","1,43"
"10.04.2019","15:00","1.985,76","6,37","16,27","4,87","13,29","1.943,55","1,42"
"10.04.2019","16:00","1.479,76","6,28","16,79","4,96","13,84","1.436,96","0,94"
"10.04.2019","17:00","800,48","6,57","16,95","4,89","14,30","757,39","0,38"
"10.04.2019","18:00","220,75","4,13","17,01","4,75","14,70","180,09","0,07"
"10.04.2019","19:00","46,48","4,42","16,95","4,86","14,89","5,37","0,00"
"10.04.2019","20:00","43,42","6,54","16,90","4,88","15,01","0,07","0,02"
"10.04.2019","21:00","41,14","4,97","16,85","4,18","15,12","0,00","0,01"
"10.04.2019","22:00","40,21","3,53","16,88","4,91","14,88","0,00","0,00"
"10.04.2019","23:00","39,89","4,03","16,89","5,08","13,87","0,00","0,02"
"11.04.2019","00:00","42,25","6,01","16,83","4,95","14,36","0,02","0,08"
"11.04.2019","01:00","39,42","6,96","12,94","4,61","14,80","0,02","0,10"
"11.04.2019","02:00","41,53","6,75","14,94","4,54","15,28","0,00","0,02"
"11.04.2019","03:00","41,72","7,12","15,38","4,53","14,67","0,01","0,00"
"11.04.2019","04:00","44,54","9,41","15,66","4,45","14,96","0,06","0,00"
"11.04.2019","05:00","47,29","11,55","15,45","4,26","15,34","0,69","0,00"
"11.04.2019","06:00","120,02","12,20","15,49","4,47","15,36","72,49","0,01"
"11.04.2019","07:00","625,86","11,90","15,57","4,58","14,59","579,15","0,06"
